YYYY//MM//DD,Day of year,Time Sunrise (HH::MM:SS),Time Sunset (HH::MM:SS),Time Solar Noon (HH::MM:SS),Daily Total Energy ETR (kW h/m^2),Daily Total Energy ETRn (kW h/m^2),Daily Total Energy (kWh/m^2),Daily Total Uncertainty (U95%),Daily Total Energy (kWh/m^2),Daily Total Uncertainty (U95%),Daily Total Energy (kWh/m^2),Daily Total Uncertainty (U95%),Daily Total Energy (kWh/m^2),Daily Total Uncertainty (U95%),Daily Total Energy (kWh/m^2),Daily Total Uncertainty (U95%),Daily Total Energy (kWh),Daily Total Uncertainty (U95%),Daily Total Energy (kWh),Daily Total Uncertainty (U95%),Average daily value,Maximum daily value,Minimum daily value,Maximum daily value,Average Nighttime Value,Standard Deviation Nighttime,Average Nighttime Value,Standard Deviation Nighttime,Average Nighttime Value,Standard Deviation Nighttime,Average Nighttime Value,Standard Deviation Nighttime,Assorted Daily Values (Rows 12 - 42)
2020//11//13,318,06::59:32,16::50:23,11::55:10,4.322,13.637,0.746,3.126,0.741,3.364,0.019,3.076,0.04,3.146,0.727,3.13,-3.105,-11.783,4.963,9.137,1.516888888888889,6.43,2.39,12.24,-0.0081,0.0117,0.,0.,0.,0.,-0.027200000000000002,0.0485,-
2020//11//14,319,07::00:45,16::49:28,11::55:21,4.275,13.573,1.1360000000000001,3.126,1.122,3.363,0.001,4.674,0.019,3.1830000000000003,1.135,3.125,-1.5210000000000001,-42.31,7.6290000000000004,9.806000000000001,0.2490277777777778,3.75,1.08,9.57,-0.0119,0.0119,0.,0.,0.,0.,-0.047,0.062200000000000005,-
2020//11//15,320,07::02:00,16::48:36,11::55:30,4.229,13.533,0.406,3.122,0.391,3.36,0.,100,0.,100,0.406,3.126,-5.039,-2.82,1.1420000000000001,33.611000000000004,0.10118055555555552,3.54,6.32,10.48,-0.0374,0.020900000000000002,0.,0.,0.,0.,-0.21880000000000002,0.13240000000000002,-
2020//11//16,321,07::03:12,16::47:47,11::55:42,4.184,13.493,1.698,3.133,1.987,3.361,0.218,3.133,0.58,3.1310000000000002,1.48,3.133,2.674,26.571,16.39,4.71,1.1665138888888889,5.98,4.5200000000000005,19.31,-0.038700000000000005,0.019,0.,0.,0.,0.,-0.1537,0.12010000000000001,-
2020//11//17,322,07::04:27,16::46:58,11::55:54,4.14,13.452,0.994,3.125,0.984,3.362,0.016,3.152,0.034,3.105,0.978,3.125,-2.063,-26.681,7.038,9.913,1.767215277777778,9.92,6.93,18.48,-0.0222,0.0233,0.,0.,0.,0.,-0.0395,0.051500000000000004,-
2020//11//18,323,07::05:39,16::46:11,11::56:07,4.097,13.388,1.668,3.124,2.136,3.363,0.549,3.124,1.416,3.125,1.119,3.125,3.295,20.869,17.552,4.345,0.4086319444444445,3.46,3.99,11.5,-0.016300000000000002,0.029300000000000003,0.,0.,0.,0.,-0.0298,0.0543,-
2020//11//19,324,07::06:51,16::45:27,11::56:22,4.055,13.37,2.719,3.125,4.227,3.362,2.1310000000000002,3.125,5.5520000000000005,3.125,0.588,3.125,13.044,5.347,35.181,2.578,0.2330416666666667,2.22,-0.88,9.14,-0.0014,0.0047,0.,0.,0.,0.,-0.0063,0.024300000000000002,-
2020//11//20,325,07::08:03,16::44:46,11::56:35,4.015,13.329,1.6460000000000001,3.125,2.201,3.362,0.648,3.125,1.879,3.125,0.998,3.125,3.564,16.727,17.204,4.058,0.05865277777777776,1.68,-2.7600000000000002,5.61,-0.0005,0.0024000000000000002,0.,0.,0.,0.,-0.0037,0.0188,-
2020//11//21,326,07::09:15,16::44:06,11::56:51,3.975,13.288,2.049,3.125,2.818,3.362,0.892,3.126,2.424,3.125,1.157,3.124,6.458,10.091000000000001,23.671,3.257,0.14644444444444443,1.45,-3.91,2.97,0.,0.0004,0.,0.,0.,0.,-0.0018000000000000002,0.013800000000000002,-
2020//11//22,327,07::10:27,16::43:27,11::57:07,3.937,13.27,1.105,3.126,1.206,3.362,0.044,3.124,0.17500000000000002,3.118,1.061,3.126,-1.074,-56.269,9.166,8.5,0.0766111111111111,1.52,-4.98,4.08,0.,0.0005,0.,0.,0.,0.,-0.0005,0.0074,-
2020//11//23,328,07::11:36,16::42:51,11::57:24,3.9,13.229,1.366,3.125,1.506,3.362,0.023,3.115,0.063,3.103,1.343,3.126,0.611,101.58200000000001,13.278,5.032,0.12181249999999998,1.85,1.78,7.83,-0.0001,0.0013000000000000002,0.,0.,0.,0.,-0.0016,0.0128,-
2020//11//24,329,07::12:47,16::42:19,11::57:43,3.864,13.164,2.165,3.125,3.258,3.362,1.482,3.125,3.73,3.125,0.683,3.126,8.624,7.803,27.241,3.055,0.2054861111111111,3.77,2.,8.45,-0.0004,0.0025,0.,0.,0.,0.,-0.0019,0.0129,-
2020//11//25,330,07::13:55,16::41:47,11::58:00,3.829,13.146,1.305,3.124,1.46,3.363,0.124,3.123,0.296,3.13,1.181,3.125,0.392,165.,10.367,6.971,0.10834027777777777,1.35,2.27,8.92,-0.001,0.0036000000000000003,0.,0.,0.,0.,-0.007200000000000001,0.0269,-
2020//11//26,331,07::15:03,16::41:18,11::58:20,3.796,13.104,2.5,3.125,3.948,3.362,2.027,3.125,5.4750000000000005,3.125,0.47300000000000003,3.1270000000000002,11.874,5.805,30.843,2.721,0.15931944444444446,1.71,-2.0300000000000002,8.98,-0.0005,0.0025,0.,0.,0.,0.,-0.0032,0.0172,-
2020//11//27,332,07::16:11,16::40:51,11::58:40,3.763,13.085,2.037,3.124,3.013,3.362,1.292,3.124,3.478,3.125,0.745,3.124,7.543,8.575000000000001,25.016000000000002,3.094,0.16081250000000002,2.27,-2.81,5.92,-0.0002,0.0014,0.,0.,0.,0.,-0.0019,0.013800000000000002,-
2020//11//28,333,07::17:16,16::40:27,11::59:00,3.732,13.066,2.004,3.125,2.6,3.362,0.644,3.1270000000000002,1.964,3.126,1.36,3.125,5.7330000000000005,12.336,22.183,3.374,0.0912361111111111,1.79,-4.93,4.2700000000000005,-0.0006000000000000001,0.0035,0.,0.,0.,0.,-0.005200000000000001,0.0224,-
2020//11//29,334,07::18:23,16::40:04,11::59:21,3.703,13.024,1.538,3.126,1.9000000000000001,3.362,0.358,3.129,1.059,3.125,1.18,3.125,2.251,29.169,15.172,4.9430000000000005,0.0359236111111111,1.1500000000000001,-4.26,2.16,-0.0007,0.0034000000000000002,0.,0.,0.,0.,-0.0047,0.0228,-
2020//11//30,335,07::19:27,16::39:44,11::59:44,3.674,13.005,0.769,3.123,0.742,3.363,0.,100,0.,100,0.769,3.123,-3.074,-16.1,4.863,14.543000000000001,0.04682638888888888,2.04,-3.16,5.34,-0.011300000000000001,0.014100000000000001,0.,0.,0.,0.,-0.036000000000000004,0.0604,-
2020//12//1,336,07::20:29,16::39:28,12::00:06,3.647,12.986,2.267,3.124,3.6350000000000002,3.362,1.82,3.125,4.95,3.125,0.447,3.134,10.565,6.292,29.696,2.678,1.168236111111111,5.51,-0.53,12.71,-0.0211,0.0132,0.,0.,0.,0.,-0.0639,0.07100000000000001,-
2020//12//2,337,07::21:32,16::39:12,12::00:30,3.621,12.943,2.475,3.125,4.073,3.362,2.099,3.125,6.279,3.125,0.377,3.129,11.256,6.182,30.024,2.755,2.1894444444444443,6.95,3.49,16.7,-0.01,0.0122,0.,0.,0.,0.,-0.021500000000000002,0.038700000000000005,-
2020//12//3,338,07::22:32,16::39:00,12::00:54,3.596,12.924,2.201,3.126,3.309,3.362,1.321,3.124,4.065,3.125,0.881,3.1270000000000002,7.974,8.869,24.989,3.239,0.17156249999999998,1.8,0.5700000000000001,12.47,-0.0038,0.008700000000000001,0.,0.,0.,0.,-0.01,0.029500000000000002,-
2020//12//4,339,07::23:32,16::38:49,12::01:18,3.573,12.904,2.383,3.172,3.89,3.362,1.98,3.188,5.7780000000000005,3.2600000000000002,0.395,3.134,10.876,6.398000000000001,29.622,2.658,0.19330555555555556,3.25,-2.22,11.64,-0.004,0.008400000000000001,0.,0.,0.,0.,-0.0118,0.033800000000000004,-
2020//12//5,340,07::24:31,16::38:42,12::01:42,3.551,12.885,1.739,3.125,2.646,3.362,1.098,3.126,3.52,3.125,0.641,3.129,4.8790000000000004,12.186,18.744,4.131,1.5903402777777775,6.63,0.61,15.08,-0.023100000000000002,0.0325,0.,0.,0.,0.,-0.0408,0.0584,-
2020//12//6,341,07::25:28,16::38:37,12::02:09,3.531,12.865,2.242,3.327,3.489,3.56,1.482,3.301,4.712,3.5300000000000002,0.76,3.382,8.944,7.926,26.82,3.053,0.2269652777777778,2.2600000000000002,1.31,9.69,-0.0048000000000000004,0.0085,0.,0.,0.,0.,-0.012700000000000001,0.0304,-
2020//12//7,342,07::26:24,16::38:33,12::02:34,3.511,12.845,2.065,3.125,2.8890000000000002,3.362,1.025,3.126,2.7880000000000003,3.125,1.04,3.1270000000000002,6.69,10.596,22.309,3.89,0.2927152777777778,2.8000000000000003,-1.08,9.66,-0.0048000000000000004,0.0088,0.,0.,0.,0.,-0.0152,0.0347,-
2020//12//8,343,07::27:19,16::38:33,12::03:01,3.494,12.825,2.371,3.4130000000000003,3.9170000000000003,3.362,1.977,3.387,6.016,3.6310000000000002,0.394,3.129,10.867,6.3580000000000005,28.249000000000002,2.872,0.11790277777777776,1.72,-0.68,14.73,-0.011600000000000001,0.0154,0.,0.,0.,0.,-0.0316,0.0523,-
2020//12//9,344,07::28:11,16::38:36,12::03:28,3.477,12.805,0.99,3.125,1.0190000000000001,3.361,0.029,3.146,0.092,3.126,0.961,3.126,-1.938,-24.02,7.5120000000000005,7.697,0.04897916666666666,1.43,-0.1,8.99,-0.0041,0.0078000000000000005,0.,0.,0.,0.,-0.0194,0.0432,-
2020//12//10,345,07::29:03,16::38:40,12::03:56,3.462,12.784,1.94,3.126,2.783,3.362,1.3980000000000001,3.125,4.2090000000000005,3.125,0.542,3.138,6.482,8.391,21.686,3.09,0.1948541666666667,3.04,-3.46,6.63,-0.003,0.0068000000000000005,0.,0.,0.,0.,-0.014700000000000001,0.0385,-
2020//12//11,346,07::29:51,16::38:47,12::04:24,3.448,12.764,0.925,3.125,0.9440000000000001,3.36,0.016,3.161,0.039,3.137,0.909,3.138,-2.107,-19.302,7.332,8.034,0.04788888888888888,1.48,-1.31,4.18,-0.0041,0.007200000000000001,0.,0.,0.,0.,-0.0284,0.0521,-
2020//12//12,347,07::30:39,16::38:56,12::04:52,3.436,12.743,2.096,3.125,3.226,3.361,1.3800000000000001,3.124,4.221,3.125,0.716,3.134,8.183,8.004,24.946,3.019,1.6581041666666667,6.61,0.27,8.43,-0.0106,0.010100000000000001,0.,0.,0.,0.,-0.056400000000000006,0.0712,-
2020//12//13,348,07::31:26,16::39:08,12::05:20,3.425,12.746,0.599,3.125,0.649,3.361,0.04,3.154,0.097,3.1310000000000002,0.558,3.1430000000000002,-3.5380000000000003,-5.7250000000000005,4.476,6.695,1.1017500000000002,9.18,3.62,8.58,-0.017,0.0126,0.,0.,0.,0.,-0.0872,0.09140000000000001,-
2020//12//14,349,07::32:10,16::39:21,12::05:48,3.415,12.725,2.17,3.125,3.1990000000000003,3.362,1.235,3.124,3.415,3.125,0.935,3.132,8.424,8.105,25.613,3.25,0.1069236111111111,1.9100000000000001,2.62,9.84,-0.0252,0.0118,0.,0.,0.,0.,-0.1325,0.0927,-
2020//12//15,350,07::32:53,16::39:38,12::06:17,3.407,12.727,1.0090000000000001,3.125,1.27,3.363,0.252,3.1270000000000002,0.641,3.125,0.757,3.1350000000000002,-0.534,-82.584,10.22,5.462,0.10713888888888887,1.69,2.29,6.79,-0.0258,0.016300000000000002,0.,0.,0.,0.,-0.1307,0.10210000000000001,-
2020//12//16,351,07::33:33,16::39:58,12::06:48,3.4,12.706,0.599,3.128,0.619,3.36,0.012,3.122,0.03,3.106,0.587,3.144,-3.715,-8.749,2.427,17.094,1.0246250000000001,7.73,-0.51,10.06,-0.0155,0.0111,0.,0.,0.,0.,-0.0858,0.0795,-
2020//12//17,352,07::34:13,16::40:18,12::07:16,3.395,12.708,0.788,3.1270000000000002,0.812,3.36,0.04,3.103,0.1,3.125,0.749,3.133,-2.911,-16.047,5.4510000000000005,11.44,0.11111111111111109,2.,1.45,7.21,-0.0219,0.0112,0.,0.,0.,0.,-0.11320000000000001,0.09140000000000001,-
2020//12//18,353,07::34:49,16::40:42,12::07:47,3.391,12.711,1.917,3.144,2.783,3.362,0.903,3.152,2.989,3.145,1.014,3.141,6.139,11.52,22.172,3.556,0.2121388888888889,2.62,-1.36,8.9,-0.0089,0.010100000000000001,0.,0.,0.,0.,-0.059800000000000006,0.0753,-
2020//12//19,354,07::35:24,16::41:07,12::08:16,3.388,12.712,1.973,3.126,2.9,3.362,1.107,3.125,3.517,3.125,0.866,3.133,6.752,9.096,22.545,3.2680000000000002,0.1887013888888889,1.83,0.03,11.56,-0.0308,0.0193,0.,0.,0.,0.,-0.1429,0.1057,-
2020//12//20,355,07::35:56,16::41:35,12::08:45,3.387,12.714,1.282,3.125,1.573,3.361,0.229,3.125,0.62,3.124,1.053,3.128,0.626,97.322,11.638,6.149,0.04622222222222223,1.1,4.94,14.22,-0.0487,0.033100000000000004,0.,0.,0.,0.,-0.1323,0.09000000000000001,-
2020//12//21,356,07::36:27,16::42:06,12::09:16,3.388,12.716,0.684,3.1270000000000002,0.676,3.363,0.001,2.44,0.002,3.762,0.683,3.1390000000000002,-3.688,-12.711,2.447,24.096,0.30744444444444446,3.87,3.36,7.95,-0.0471,0.022600000000000002,0.,0.,0.,0.,-0.20090000000000002,0.11040000000000001,-
2020//12//22,357,07::36:55,16::42:38,12::09:45,3.389,12.717,1.952,3.126,2.986,3.362,1.245,3.125,3.557,3.125,0.708,3.128,7.1930000000000005,8.788,23.792,3.367,0.2634444444444445,2.24,-2.24,7.86,-0.0521,0.0539,0.,0.,0.,0.,-0.16920000000000002,0.1279,-
2020//12//23,358,07::37:20,16::43:13,12::10:16,3.393,12.719,2.387,3.125,3.978,3.362,2.023,3.125,6.337,3.125,0.364,3.128,11.029,6.22,29.482,2.7520000000000002,2.8729375,6.7700000000000005,-3.02,10.66,-0.0088,0.012400000000000001,0.,0.,0.,0.,-0.0234,0.0425,-
2020//12//24,359,07::37:44,16::43:49,12::10:45,3.397,12.72,1.568,3.125,1.932,3.362,0.358,3.126,1.024,3.124,1.21,3.129,2.344,29.893,15.74,5.007,1.8164027777777778,8.290000000000001,-1.6400000000000001,12.69,-0.017,0.0167,0.,0.,0.,0.,-0.0361,0.049,-
2020//12//25,360,07::38:07,16::44:28,12::11:14,3.403,12.721,1.025,3.125,1.2,3.362,0.197,3.13,0.577,3.122,0.8270000000000001,3.136,-0.871,-52.507,9.434000000000001,6.046,2.49975,7.3,4.09,11.89,-0.0097,0.0112,0.,0.,0.,0.,-0.0224,0.0385,-
2020//12//26,361,07::38:26,16::45:08,12::11:45,3.411,12.746,1.9040000000000001,3.126,2.7800000000000002,3.362,1.0190000000000001,3.126,2.891,3.125,0.885,3.1350000000000002,6.134,9.746,22.201,3.164,0.21451388888888887,4.15,-0.75,10.23,-0.0122,0.013000000000000001,0.,0.,0.,0.,-0.039400000000000004,0.0543,-
2020//12//27,362,07::38:42,16::45:51,12::12:13,3.419,12.746,1.872,3.125,2.494,3.362,0.729,3.124,1.859,3.126,1.143,3.13,5.564,11.713000000000001,21.372,3.544,0.9317430555555557,5.98,-1.87,9.41,-0.0211,0.035300000000000005,0.,0.,0.,0.,-0.0437,0.06520000000000001,-
2020//12//28,363,07::38:58,16::46:35,12::12:44,3.43,12.771,2.423,3.4530000000000003,3.906,3.662,2.001,3.423,6.126,3.685,0.422,3.132,10.866,6.418,29.364,2.732,0.15103472222222222,1.74,-3.2600000000000002,9.66,-0.0078000000000000005,0.012100000000000001,0.,0.,0.,0.,-0.0211,0.040100000000000004,-
2020//12//29,364,07::39:10,16::47:22,12::13:12,3.441,12.771,2.015,3.125,2.847,3.362,0.881,3.126,2.669,3.125,1.133,3.1270000000000002,6.647,10.935,23.379,3.439,0.10613194444444443,1.44,-6.09,5.01,-0.0077,0.010700000000000001,0.,0.,0.,0.,-0.0252,0.0454,-
2020//12//30,365,07::39:19,16::48:10,12::13:40,3.455,12.795,1.324,3.125,1.695,3.361,0.359,3.126,1.219,3.124,0.964,3.133,1.093,53.498000000000005,12.85,5.335,0.4254583333333333,4.45,0.34,9.46,-0.0205,0.019100000000000002,0.,0.,0.,0.,-0.0487,0.0603,-
2020//12//31,366,07::39:27,16::48:59,12::14:09,3.469,12.819,1.508,3.124,1.936,3.362,0.43,3.123,1.122,3.126,1.078,3.13,2.732,22.838,16.517,4.28,0.06914583333333332,1.74,2.62,10.35,-0.0316,0.0236,0.,0.,0.,0.,-0.0799,0.0752,-
END_OF_YEARLY_DATA,END_OF_YEARLY_DATA,END_OF_YEARLY_DATA,END_OF_YEARLY_DATA,END_OF_YEARLY_DATA,END_OF_YEARLY_DATA,END_OF_YEARLY_DATA,END_OF_YEARLY_DATA,END_OF_YEARLY_DATA,END_OF_YEARLY_DATA,END_OF_YEARLY_DATA,END_OF_YEARLY_DATA,END_OF_YEARLY_DATA,END_OF_YEARLY_DATA,END_OF_YEARLY_DATA,END_OF_YEARLY_DATA,END_OF_YEARLY_DATA,END_OF_YEARLY_DATA,END_OF_YEARLY_DATA,END_OF_YEARLY_DATA,END_OF_YEARLY_DATA,END_OF_YEARLY_DATA,END_OF_YEARLY_DATA,END_OF_YEARLY_DATA,END_OF_YEARLY_DATA,END_OF_YEARLY_DATA,END_OF_YEARLY_DATA,END_OF_YEARLY_DATA,END_OF_YEARLY_DATA,END_OF_YEARLY_DATA,END_OF_YEARLY_DATA,END_OF_YEARLY_DATA,END_OF_YEARLY_DATA,END_OF_YEARLY_DATA
-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
JANUARY,JANUARY,JANUARY,JANUARY,JANUARY,JANUARY,JANUARY,JANUARY,JANUARY,JANUARY,JANUARY,JANUARY,JANUARY,JANUARY,JANUARY,JANUARY,JANUARY,JANUARY,JANUARY,JANUARY,JANUARY,JANUARY,JANUARY,JANUARY,JANUARY,JANUARY,JANUARY,JANUARY,JANUARY,JANUARY,JANUARY,JANUARY,JANUARY,JANUARY
Station Name:,ASO,-,-,-,-,Element:,1000,-,1160,-,2000,-,2010,-,3000,-,5161,-,5162,-,9210,-,9300,-,1000_original,-,1160_original,-,2010_original,-,3000_original,-,Contact Info: http://solardat.uoregon.edu
Station Location:,Ashland_Oregon_USA,-,-,-,-,Instrument Serial Number:,RSP(PY35563_GHI),-,LICOR(PY22981),-,RSP(PY35563_DNI),-,RSP(PY35563_DNI),-,RSP(PY35563_DHI),-,PV5kw(ASO),-,PV15kw(ASO),-,WindSpeed(ASO),-,Temperature(ASO),-,RSP(PY35563_GHI),-,LICOR(PY22981),-,RSP(PY35563_DNI),-,RSP(PY35563_DHI),-,File format description at: http://solardat.uoregon.edu/download/Papers/Structure_of_a_comprehensive_solar_radiation_dataset_ASES_2017_Final.pdf
Latitude:,42.19441,-,-,-,-,Instrument Shorthand Name:,RSP,-,GTI(15:180),-,-,-,RSP,-,RSP,-,PV5kw(ASO),-,PV15kw(ASO),-,WS(ASO),-,TEMP(ASO),-,RSP,-,GTI(15:180),-,RSP,-,RSP,-,Flag description at: http://solardat.uoregon.edu/QualityControlFlags.html
Longitude (+ East):,-122.698158,-,-,-,-,Responsivity:,9.8322,microV/(W/m^2),9.586300000000001,microV/(W/m^2),-,-,9.8322,microV/(W/m^2),9.8322,microV/(W/m^2),160.,Varies,2.7777800000000004,Varies,1308.9005200000001,microV?/m/s,1000.0000000000001,microV?/C,9.8322,microV/(W/m^2),9.586300000000001,microV/(W/m^2),9.8322,microV/(W/m^2),9.8322,microV/(W/m^2),Data has been calibrated using the responsivity values listed 
Altitude (m):,594.,-,-,-,-,Estimated Uncertainty (U95%):,3.125,-,3.362,-,3.125,-,3.125,-,3.125,-,1.999,-,2.191,-,4.383,-,2.2,-,3.125,-,3.362,-,3.125,-,3.125,-,The phrase (_original) means the data has not had the nighttime offset subtracted (or any other adjustments).
Time Zone (+ East):,-8.,-,-,-,-,Sample Method:,Avg,-,Avg,-,-,-,Avg,-,Avg,-,Avg,-,Avg,-,Avg,-,Avg,-,Avg,-,Avg,-,Avg,-,Avg,-,Data that has been (computed) was calculated from measured columns.
Time Interval (Minutes):,1,-,-,-,-,Units:,W/m^2,-,W/m^2,-,W/m^2,-,W/m^2,-,W/m^2,-,Watts,-,Watts,-,m/s,-,C,-,W/m^2,-,W/m^2,-,W/m^2,-,W/m^2,-,Date this file was created: 2020-2-7
Year//Month,2020//01,-,-,-,-,Column Notes:,AdjustedColumn,-,AdjustedColumn,-,CalculatedColumn,-,AdjustedColumn,-,AdjustedColumn,-,MeasuredColumn,-,MeasuredColumn,-,MeasuredColumn,-,MeasuredColumn,-,MeasuredColumn,-,MeasuredColumn,-,MeasuredColumn,-,MeasuredColumn,-,This file was created using code: AAA Check data (2020-02-05).nb
-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Day of month,Day of year,Time Sunrise (HH::MM:SS),Time Sunset (HH::MM:SS),Time Solar Noon (HH::MM:SS),Daily Total Energy ETR (kW h/m^2),Daily Total Energy ETRn (kW h/m^2),Daily Total Energy (kWh/m^2),Daily Total Uncertainty (U95%),Daily Total Energy (kWh/m^2),Daily Total Uncertainty (U95%),Daily Total Energy (kWh/m^2),Daily Total Uncertainty (U95%),Daily Total Energy (kWh/m^2),Daily Total Uncertainty (U95%),Daily Total Energy (kWh/m^2),Daily Total Uncertainty (U95%),Daily Total Energy (kWh),Daily Total Uncertainty (U95%),Daily Total Energy (kWh),Daily Total Uncertainty (U95%),Average daily value,Maximum daily value,Minimum daily value,Maximum daily value,Average Nighttime Value,Standard Deviation Nighttime,Average Nighttime Value,Standard Deviation Nighttime,Average Nighttime Value,Standard Deviation Nighttime,Average Nighttime Value,Standard Deviation Nighttime,Assorted Daily Values (Rows 12 - 42)
FEBRUARY,FEBRUARY,FEBRUARY,FEBRUARY,FEBRUARY,FEBRUARY,FEBRUARY,FEBRUARY,FEBRUARY,FEBRUARY,FEBRUARY,FEBRUARY,FEBRUARY,FEBRUARY,FEBRUARY,FEBRUARY,FEBRUARY,FEBRUARY,FEBRUARY,FEBRUARY,FEBRUARY,FEBRUARY,FEBRUARY,FEBRUARY,FEBRUARY,FEBRUARY,FEBRUARY,FEBRUARY,FEBRUARY,FEBRUARY,FEBRUARY,FEBRUARY,FEBRUARY,FEBRUARY
Station ID Number:,94040,-,-,-,-,Type of Measurement:,GHI,GHI_Flag,GTI(15:180),GTI(15:180)_Flag,DrHI_Calc,DrHI_Calc_Flag,DNI,DNI_Flag,DHI,DHI_Flag,PV_Power,PV_Power_Flag,PV_Power,PV_Power_Flag,Wind_Speed,Wind_Speed_Flag,Temperature,Temperature_Flag,GHI_original,GHI_original_Flag,GTI(15:180)_original,GTI(15:180)_original_Flag,DNI_original,DNI_original_Flag,DHI_original,DHI_original_Flag,NOTES
Station Name:,ASO,-,-,-,-,Element:,1000,-,1160,-,2000,-,2010,-,3000,-,5161,-,5162,-,9210,-,9300,-,1000_original,-,1160_original,-,2010_original,-,3000_original,-,Contact Info: http://solardat.uoregon.edu
Station Location:,Ashland_Oregon_USA,-,-,-,-,Instrument Serial Number:,RSP(PY35563_GHI),-,LICOR(PY22981),-,RSP(PY35563_DNI),-,RSP(PY35563_DNI),-,RSP(PY35563_DHI),-,PV5kw(ASO),-,PV15kw(ASO),-,WindSpeed(ASO),-,Temperature(ASO),-,RSP(PY35563_GHI),-,LICOR(PY22981),-,RSP(PY35563_DNI),-,RSP(PY35563_DHI),-,File format description at: http://solardat.uoregon.edu/download/Papers/Structure_of_a_comprehensive_solar_radiation_dataset_ASES_2017_Final.pdf
Latitude:,42.19441,-,-,-,-,Instrument Shorthand Name:,RSP,-,GTI(15:180),-,-,-,RSP,-,RSP,-,PV5kw(ASO),-,PV15kw(ASO),-,WS(ASO),-,TEMP(ASO),-,RSP,-,GTI(15:180),-,RSP,-,RSP,-,Flag description at: http://solardat.uoregon.edu/QualityControlFlags.html
Longitude (+ East):,-122.698158,-,-,-,-,Responsivity:,9.8322,microV/(W/m^2),9.586300000000001,microV/(W/m^2),-,-,9.8322,microV/(W/m^2),9.8322,microV/(W/m^2),160.,Varies,2.7777800000000004,Varies,1308.9005200000001,microV?/m/s,1000.0000000000001,microV?/C,9.8322,microV/(W/m^2),9.586300000000001,microV/(W/m^2),9.8322,microV/(W/m^2),9.8322,microV/(W/m^2),Data has been calibrated using the responsivity values listed 
Altitude (m):,594.,-,-,-,-,Estimated Uncertainty (U95%):,3.125,-,3.362,-,3.125,-,3.125,-,3.125,-,1.999,-,2.191,-,4.383,-,2.2,-,3.125,-,3.362,-,3.125,-,3.125,-,The phrase (_original) means the data has not had the nighttime offset subtracted (or any other adjustments).
Time Zone (+ East):,-8.,-,-,-,-,Sample Method:,Avg,-,Avg,-,-,-,Avg,-,Avg,-,Avg,-,Avg,-,Avg,-,Avg,-,Avg,-,Avg,-,Avg,-,Avg,-,Data that has been (computed) was calculated from measured columns.
Time Interval (Minutes):,1,-,-,-,-,Units:,W/m^2,-,W/m^2,-,W/m^2,-,W/m^2,-,W/m^2,-,Watts,-,Watts,-,m/s,-,C,-,W/m^2,-,W/m^2,-,W/m^2,-,W/m^2,-,Date this file was created: 2020-3-3
Year//Month,2020//02,-,-,-,-,Column Notes:,AdjustedColumn,-,AdjustedColumn,-,CalculatedColumn,-,AdjustedColumn,-,AdjustedColumn,-,MeasuredColumn,-,MeasuredColumn,-,MeasuredColumn,-,MeasuredColumn,-,MeasuredColumn,-,MeasuredColumn,-,MeasuredColumn,-,MeasuredColumn,-,This file was created using code: AAA Check data (2020-02-25).nb
-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
MARCH,MARCH,MARCH,MARCH,MARCH,MARCH,MARCH,MARCH,MARCH,MARCH,MARCH,MARCH,MARCH,MARCH,MARCH,MARCH,MARCH,MARCH,MARCH,MARCH,MARCH,MARCH,MARCH,MARCH,MARCH,MARCH,MARCH,MARCH,MARCH,MARCH,MARCH,MARCH,MARCH,MARCH
Station ID Number:,94040,-,-,-,-,Type of Measurement:,GHI,GHI_Flag,GTI(15:180),GTI(15:180)_Flag,DrHI_Calc,DrHI_Calc_Flag,DNI,DNI_Flag,DHI,DHI_Flag,PV_Power,PV_Power_Flag,PV_Power,PV_Power_Flag,Wind_Speed,Wind_Speed_Flag,Temperature,Temperature_Flag,GHI_original,GHI_original_Flag,GTI(15:180)_original,GTI(15:180)_original_Flag,DNI_original,DNI_original_Flag,DHI_original,DHI_original_Flag,NOTES
Station Name:,ASO,-,-,-,-,Element:,1000,-,1160,-,2000,-,2010,-,3000,-,5161,-,5162,-,9210,-,9300,-,1000_original,-,1160_original,-,2010_original,-,3000_original,-,Contact Info: http://solardat.uoregon.edu
Station Location:,Ashland_Oregon_USA,-,-,-,-,Instrument Serial Number:,RSP(PY35563_GHI),-,LICOR(PY22981),-,RSP(PY35563_DNI),-,RSP(PY35563_DNI),-,RSP(PY35563_DHI),-,PV5kw(ASO),-,PV15kw(ASO),-,WindSpeed(ASO),-,Temperature(ASO),-,RSP(PY35563_GHI),-,LICOR(PY22981),-,RSP(PY35563_DNI),-,RSP(PY35563_DHI),-,File format description at: http://solardat.uoregon.edu/download/Papers/Structure_of_a_comprehensive_solar_radiation_dataset_ASES_2017_Final.pdf
