Station ID Number:,94170,-,-,-,-,Type of Measurement:,GHI,GHI_Flag,DrHI_Calc,DrHI_Calc_Flag,DNI,DNI_Flag,DHI_Calc,DHI_Calc_Flag,TEMPERATURE,TEMPERATURE_Flag,GHI_withNO,GHI_withNO_Flag,DNI_withNO,DNI_withNO_Flag,NOTES
2000.5672719338193,208.62152777777777,2000-07-26--14:55:00,42.9712,249.28719,969.13,1324.5,744.45,12,470.09000000000003,72,642.47,12,274.36,72,29.060000000000002,11,733.45,11,642.09,11,-
2000.5672814207653,208.625,2000-07-26--15:00:00,43.822430000000004,250.47669000000002,955.61,1324.5,239.33,12,11.98,72,16.6,12,227.35,72,29.27,11,228.33,11,16.22,11,-
2000.5672909077111,208.6284722222222,2000-07-26--15:05:00,44.67985,251.63853000000003,941.78,1324.5,188.98,12,0.56,72,0.79,12,188.42000000000002,72,28.330000000000002,11,177.98,11,0.41000000000000003,11,-
2000.5673003946572,208.63194444444443,2000-07-26--15:10:00,45.54298000000001,252.77426000000003,927.65,1324.5,771.03,12,547.26,72,781.38,12,223.77,72,29.04,11,760.03,11,781.,11,-
2000.567309881603,208.63541666666666,2000-07-26--15:15:00,46.411350000000006,253.88539000000003,913.21,1324.5,607.34,12,364.04,72,528.,12,243.3,72,30.19,11,596.34,11,527.62,11,-
2000.567319368549,208.63888888888889,2000-07-26--15:20:00,47.284530000000004,254.97333000000003,898.49,1324.5,305.1,12,65.96000000000001,72,97.24000000000001,12,239.14000000000001,72,29.51,11,294.1,11,96.86,11,-
2000.5673288554951,208.64236111111111,2000-07-26--15:25:00,48.162110000000006,256.03944,883.48,1324.51,197.13,12,-0.2,72,-0.3,12,197.13,72,28.45,11,186.13,11,-0.68,11,-
2000.567338342441,208.64583333333331,2000-07-26--15:30:00,49.043690000000005,257.08501,868.19,1324.51,361.03000000000003,12,148.6,72,226.71,12,212.43,72,28.5,11,350.03000000000003,11,226.33,11,-
2000.567347829387,208.64930555555554,2000-07-26--15:35:00,49.92891,258.11124,852.64,1324.51,297.39,12,72.32000000000001,72,112.34,12,225.07,72,29.,11,286.39,11,111.96000000000001,11,-
2000.5673573163328,208.65277777777777,2000-07-26--15:40:00,50.817420000000006,259.11931000000004,836.82,1324.51,208.85,12,2.94,72,4.66,12,205.91,72,29.150000000000002,11,197.85,11,4.28,11,-
2000.567366803279,208.65625,2000-07-26--15:45:00,51.708890000000004,260.1103,820.74,1324.51,347.97,12,146.39000000000001,72,236.25,12,201.58,72,29.240000000000002,11,336.97,11,235.87,11,-
2000.5673762902247,208.6597222222222,2000-07-26--15:50:00,52.603,261.08528,804.4200000000001,1324.51,160.28,12,1.72,72,2.83,12,158.56,72,29.04,11,149.28,11,2.45,11,-
2000.5673857771708,208.66319444444443,2000-07-26--15:55:00,53.49945,262.04524000000004,787.86,1324.51,222.58,12,82.91,72,139.39000000000001,12,139.67000000000002,72,28.68,11,211.58,11,139.01,11,-
2000.5673952641168,208.66666666666666,2000-07-26--16:00:00,54.397960000000005,262.99111000000005,771.07,1324.51,612.48,12,459.15000000000003,72,788.71,12,153.33,72,29.46,11,601.48,11,788.33,11,-
2000.5674047510627,208.67013888888889,2000-07-26--16:05:00,55.29824000000001,263.92382000000003,754.0500000000001,1324.51,652.,12,491.99,72,864.19,12,160.01,72,30.38,11,641.,11,863.8100000000001,11,-
2000.5674142380087,208.67361111111111,2000-07-26--16:10:00,56.200050000000005,264.84421000000003,736.82,1324.51,612.9300000000001,12,482.5,72,867.34,12,130.43,72,30.57,11,601.9300000000001,11,866.96,11,-
2000.5674237249546,208.67708333333331,2000-07-26--16:15:00,57.10311000000001,265.75311000000005,719.38,1324.52,521.48,12,402.18,72,740.49,12,119.3,72,30.29,11,510.48,11,740.11,11,-
2000.5674332119006,208.68055555555554,2000-07-26--16:20:00,58.00719,266.65129,701.75,1324.52,585.01,12,455.64,72,860.,12,129.37,72,30.46,11,574.01,11,859.62,11,-
2000.5674426988467,208.68402777777777,2000-07-26--16:25:00,58.91205000000001,267.53952000000004,683.92,1324.52,557.99,12,443.52,72,858.95,12,114.47,72,30.32,11,546.99,11,858.57,11,-
2000.5674521857925,208.6875,2000-07-26--16:30:00,59.817460000000004,268.4185,665.91,1324.52,502.95,12,431.31,72,857.9,12,71.64,72,30.060000000000002,11,491.95,11,857.52,11,-
2000.5674616727385,208.6909722222222,2000-07-26--16:35:00,60.723200000000006,269.28892,647.73,1324.52,467.22,12,415.44,72,849.52,12,51.78,72,30.060000000000002,11,456.22,11,849.14,11,-
2000.5674711596844,208.69444444444443,2000-07-26--16:40:00,61.62905000000001,270.15144000000004,629.38,1324.52,444.11,12,394.71000000000004,72,830.65,12,49.4,72,29.96,11,433.11,11,830.27,11,-
2000.5674806466304,208.69791666666666,2000-07-26--16:45:00,62.53481000000001,271.00668,610.88,1324.52,397.99,12,353.61,72,766.7,12,44.38,72,29.5,11,386.99,11,766.32,11,-
2000.5674901335765,208.70138888888889,2000-07-26--16:50:00,63.440250000000006,271.85524000000004,592.23,1324.52,138.84,12,85.2,72,190.54,12,53.64,72,29.,11,127.84,11,190.16,11,-
2000.5674996205223,208.70486111111111,2000-07-26--16:55:00,64.34519,272.69772,573.45,1324.52,55.28,12,1.25,72,2.89,12,54.03,72,27.43,11,44.28,11,2.5100000000000002,11,-
2000.5675091074684,208.70833333333331,2000-07-26--17:00:00,65.24942,273.53467,554.54,1324.52,41.68,12,-0.85,72,-2.02,12,41.68,72,26.55,11,30.68,11,-2.4,11,-
2000.5675185944142,208.71180555555554,2000-07-26--17:05:00,66.15275000000001,274.36663000000004,535.51,1324.53,41.,12,-0.58,72,-1.43,12,41.,72,25.91,11,30.,11,-1.81,11,-
2000.5675280813603,208.71527777777777,2000-07-26--17:10:00,67.05497000000001,275.19412,516.36,1324.53,70.11,12,16.67,72,42.75,12,53.44,72,25.53,11,59.11,11,42.37,11,-
2000.5675375683063,208.71875,2000-07-26--17:15:00,67.95589000000001,276.01764000000003,497.12,1324.53,250.94,12,206.94,72,551.38,12,44.,72,26.240000000000002,11,239.94,11,551.,11,-
2000.5675470552521,208.7222222222222,2000-07-26--17:20:00,68.85533000000001,276.83768000000003,477.79,1324.53,308.,12,259.02,72,718.0600000000001,12,48.980000000000004,72,27.830000000000002,11,297.,11,717.6800000000001,11,-
2000.5675565421982,208.72569444444443,2000-07-26--17:25:00,69.75307000000001,277.65472,458.38,1324.53,326.98,12,250.34,72,723.4,12,76.64,72,28.810000000000002,11,315.98,11,723.02,11,-
2000.567566029144,208.72916666666666,2000-07-26--17:30:00,70.64894000000001,278.4692,438.89,1324.53,252.84,12,153.25,72,462.48,12,99.59,72,29.150000000000002,11,241.84,11,462.1,11,-
2000.56757551609,208.73263888888889,2000-07-26--17:35:00,71.54273,279.28157000000004,419.34000000000003,1324.53,95.08,12,11.05,72,34.89,12,84.03,72,27.96,11,84.08,11,34.51,11,-
2000.567585003036,208.73611111111111,2000-07-26--17:40:00,72.43423,280.09226,399.74,1324.53,65.05,12,-0.16,72,-0.54,12,65.05,72,26.85,11,54.050000000000004,11,-0.92,11,-
2000.567594489982,208.73958333333331,2000-07-26--17:45:00,73.32325,280.9017,380.1,1324.53,48.,12,-0.3,72,-1.03,12,48.,72,26.21,11,37.,11,-1.41,11,-
2000.567603976928,208.74305555555554,2000-07-26--17:50:00,74.20957,281.7103,360.43,1324.53,39.86,12,0.02,72,0.08,12,39.84,72,26.07,11,28.86,11,-0.3,11,-
2000.5676134638738,208.74652777777777,2000-07-26--17:55:00,75.09297000000001,282.51844,340.74,1324.53,123.44,12,92.09,72,357.96,12,31.35,72,25.310000000000002,11,112.44,11,357.58,11,-
2000.56762295082,208.75,2000-07-26--18:00:00,75.97322000000001,283.32654,321.03000000000003,1324.54,149.45000000000002,12,116.82000000000001,72,481.98,12,32.63,72,25.96,11,138.45000000000002,11,481.6,11,-
2000.5676324377657,208.7534722222222,2000-07-26--18:05:00,76.85007,284.13495,301.33,1324.54,174.68,12,139.96,72,615.22,12,34.72,72,26.44,11,163.68,11,614.84,11,-
2000.5676419247118,208.75694444444443,2000-07-26--18:10:00,77.72328,284.94408000000004,281.64,1324.54,159.95000000000002,12,127.47,72,599.49,12,32.480000000000004,72,27.57,11,148.95000000000002,11,599.11,11,-
2000.5676514116578,208.76041666666666,2000-07-26--18:15:00,78.59254,285.75427,261.97,1324.54,146.88,12,113.51,72,573.91,12,33.37,72,27.26,11,135.88,11,573.53,11,-
2000.5676608986037,208.76388888888889,2000-07-26--18:20:00,79.45755000000001,286.56589,242.34,1324.54,133.6,12,100.21000000000001,72,547.71,12,33.39,72,26.89,11,122.60000000000001,11,547.33,11,-
2000.5676703855497,208.76736111111111,2000-07-26--18:25:00,80.31796000000001,287.37929,222.76,1324.54,114.95,12,88.04,72,523.49,12,26.91,72,27.04,11,103.95,11,523.11,11,-
2000.5676798724955,208.77083333333331,2000-07-26--18:30:00,81.17337,288.19483,203.24,1324.54,96.97,12,76.89,72,501.06,12,20.080000000000002,72,26.79,11,85.97,11,500.68,11,-
2000.5676893594416,208.77430555555554,2000-07-26--18:35:00,82.02329,289.01284000000004,183.81,1324.54,80.77,12,65.97,72,475.37,12,14.8,72,26.27,11,69.77,11,474.99,11,-
2000.5676988463877,208.77777777777777,2000-07-26--18:40:00,82.86717,289.83367000000004,164.47,1324.54,66.29,12,53.57,72,431.45,12,12.72,72,25.92,11,55.29,11,431.07,11,-
2000.5677083333335,208.78125,2000-07-26--18:45:00,83.70433000000001,290.65764,145.25,1324.54,56.44,12,45.58,72,415.62,12,10.86,72,25.85,11,45.44,11,415.24,11,-
2000.5677178202795,208.7847222222222,2000-07-26--18:50:00,84.53347000000001,291.48509,126.18,1324.55,39.88,12,28.11,72,295.06,12,11.77,72,25.,11,28.88,11,294.68,11,-
2000.5677273072254,208.78819444444443,2000-07-26--18:55:00,85.35478,292.31634,107.27,1324.55,16.15,12,6.05,72,74.71000000000001,12,10.1,72,24.,11,5.15,11,74.33,11,-
2000.5677367941714,208.79166666666666,2000-07-26--19:00:00,86.16369,293.15171000000004,88.62,1324.55,11.5,12,4.5200000000000005,72,67.5,12,6.98,72,24.490000000000002,11,0.5,11,67.12,11,-
2000.5677462811175,208.79513888888889,2000-07-26--19:05:00,86.95972,293.99152000000004,70.25,1324.55,6.97,12,0.45,72,8.47,12,6.5200000000000005,72,24.2,11,-4.03,11,8.09,11,-
2000.5677557680633,208.79861111111111,2000-07-26--19:10:00,87.73943000000001,294.83608000000004,52.25,1324.55,4.94,12,0.26,72,6.5,12,4.68,72,23.52,11,-6.0600000000000005,11,6.12,11,-
2000.5677652550094,208.80208333333331,2000-07-26--19:15:00,88.49741,295.6857,34.730000000000004,1324.55,3.83,12,0.24,72,8.99,12,3.59,72,23.2,11,-7.17,11,8.61,11,-
2000.5677747419552,208.80555555555554,2000-07-26--19:20:00,89.22634000000001,296.54068,17.88,1324.55,2.42,12,0.,72,0.01,12,2.42,72,23.07,11,-8.58,11,-0.37,11,-
2000.5677842289012,208.80902777777777,2000-07-26--19:25:00,89.91725000000001,297.40134,1.9100000000000001,1324.55,1.62,12,0.,72,-0.79,12,1.62,72,22.73,11,-9.38,11,-1.17,11,-
2000.567793715847,208.8125,2000-07-26--19:30:00,91.00798,298.26795000000004,0,0.,0.55,12,-0.87,72,-0.87,12,0.55,72,22.47,11,-10.450000000000001,11,-1.25,11,-
2000.5678032027931,208.8159722222222,2000-07-26--19:35:00,91.90282,299.14083000000005,0,0.,-0.23,12,-0.91,72,-0.91,12,-0.23,72,22.13,11,-11.23,11,-1.29,11,-
2000.5678126897392,208.81944444444443,2000-07-26--19:40:00,92.73538,300.02026,0,0.,-1.1500000000000001,12,-0.91,72,-0.91,12,-1.1500000000000001,72,21.86,11,-12.15,11,-1.29,11,-
2000.567822176685,208.82291666666666,2000-07-26--19:45:00,93.54186000000001,300.90652,0,0.,-1.72,12,0.01,72,0.01,12,-1.72,72,21.900000000000002,11,-12.72,11,-0.37,11,-
2000.567831663631,208.82638888888889,2000-07-26--19:50:00,94.33228000000001,301.79991,0,0.,-1.55,12,-0.06,72,-0.06,12,-1.55,72,21.89,11,-12.55,11,-0.44,11,-
2000.567841150577,208.82986111111111,2000-07-26--19:55:00,95.11044000000001,302.70070000000004,0,0.,-0.9400000000000001,12,-0.23,72,-0.23,12,-0.9400000000000001,72,21.78,11,-11.94,11,-0.61,11,-
2000.567850637523,208.83333333333331,2000-07-26--20:00:00,95.87797,303.60915,0,0.,-0.97,12,-0.13,72,-0.13,12,-0.97,72,21.54,11,-11.97,11,-0.51,11,-
2000.567860124469,208.83680555555554,2000-07-26--20:05:00,96.63564000000001,304.52555,0,0.,-0.84,12,-0.33,72,-0.33,12,-0.84,72,21.38,11,-11.84,11,-0.71,11,-
2000.5678696114148,208.84027777777777,2000-07-26--20:10:00,97.38376000000001,305.45016000000004,0,0.,-1.46,12,-0.68,72,-0.68,12,-1.46,72,20.75,11,-12.46,11,-1.06,11,-
2000.567879098361,208.84375,2000-07-26--20:15:00,98.12243000000001,306.38322000000005,0,0.,-0.48,12,0.59,72,0.59,12,-0.48,72,21.580000000000002,11,-11.48,11,0.21,11,-
2000.5678885853067,208.8472222222222,2000-07-26--20:20:00,98.85163000000001,307.32499,0,0.,-0.33,12,0.23,72,0.23,12,-0.33,72,21.56,11,-11.33,11,-0.15,11,-
2000.5678980722528,208.85069444444443,2000-07-26--20:25:00,99.57123000000001,308.27572000000004,0,0.,-0.81,12,0.2,72,0.2,12,-0.81,72,21.400000000000002,11,-11.81,11,-0.18,11,-
2000.5679075591988,208.85416666666666,2000-07-26--20:30:00,100.28107000000001,309.23565,0,0.,-0.86,12,-0.15,72,-0.15,12,-0.86,72,21.240000000000002,11,-11.86,11,-0.53,11,-
2000.5679170461447,208.85763888888889,2000-07-26--20:35:00,100.98094,310.20499,0,0.,-1.6300000000000001,12,-0.71,72,-0.71,12,-1.6300000000000001,72,20.77,11,-12.63,11,-1.09,11,-
2000.5679265330907,208.86111111111111,2000-07-26--20:40:00,101.67060000000001,311.18397000000004,0,0.,-1.6600000000000001,12,-0.74,72,-0.74,12,-1.6600000000000001,72,20.53,11,-12.66,11,-1.12,11,-
2000.5679360200365,208.86458333333331,2000-07-26--20:45:00,102.3498,312.17280000000005,0,0.,-1.54,12,-0.25,72,-0.25,12,-1.54,72,20.41,11,-12.540000000000001,11,-0.63,11,-
2000.5679455069826,208.86805555555554,2000-07-26--20:50:00,103.01827000000002,313.17168000000004,0,0.,-1.11,12,0.21,72,0.21,12,-1.11,72,20.61,11,-12.11,11,-0.17,11,-
2000.5679549939287,208.87152777777777,2000-07-26--20:55:00,103.67572000000001,314.18079,0,0.,-0.75,12,-0.11,72,-0.11,12,-0.75,72,20.62,11,-11.75,11,-0.49,11,-
2000.5679644808745,208.875,2000-07-26--21:00:00,104.32188000000001,315.20032000000003,0,0.,-1.57,12,-0.89,72,-0.89,12,-1.57,72,19.89,11,-12.57,11,-1.27,11,-
2000.5679739678205,208.8784722222222,2000-07-26--21:05:00,104.95642000000001,316.23042000000004,0,0.,-2.02,12,-1.26,72,-1.26,12,-2.02,72,19.150000000000002,11,-13.02,11,-1.6400000000000001,11,-
2000.5679834547664,208.88194444444443,2000-07-26--21:10:00,105.57905000000001,317.27124000000003,0,0.,-1.9100000000000001,12,-0.91,72,-0.91,12,-1.9100000000000001,72,18.86,11,-12.91,11,-1.29,11,-
2000.5679929417124,208.88541666666666,2000-07-26--21:15:00,106.18944,318.32291000000004,0,0.,-1.52,12,-0.9500000000000001,72,-0.9500000000000001,12,-1.52,72,18.64,11,-12.52,11,-1.33,11,-
2000.5680024286582,208.88888888888889,2000-07-26--21:20:00,106.78727,319.38556,0,0.,-1.73,12,-0.77,72,-0.77,12,-1.73,72,18.26,11,-12.73,11,-1.1500000000000001,11,-
2000.5680119156043,208.89236111111111,2000-07-26--21:25:00,107.37222000000001,320.45927,0,0.,-2.18,12,-0.8,72,-0.8,12,-2.18,72,18.14,11,-13.18,11,-1.18,11,-
2000.5680214025504,208.89583333333331,2000-07-26--21:30:00,107.94394000000001,321.54414,0,0.,-1.27,12,-0.18,72,-0.18,12,-1.27,72,18.1,11,-12.27,11,-0.56,11,-
2000.5680308894962,208.89930555555554,2000-07-26--21:35:00,108.50212,322.64022,0,0.,-0.8,12,-0.12,72,-0.12,12,-0.8,72,18.06,11,-11.8,11,-0.5,11,-
2000.5680403764422,208.90277777777777,2000-07-26--21:40:00,109.0464,323.74755000000005,0,0.,-0.8200000000000001,12,-0.61,72,-0.61,12,-0.8200000000000001,72,17.8,11,-11.82,11,-0.99,11,-
2000.568049863388,208.90625,2000-07-26--21:45:00,109.57644,324.86615,0,0.,-1.01,12,-0.74,72,-0.74,12,-1.01,72,17.37,11,-12.01,11,-1.12,11,-
2000.5680593503341,208.9097222222222,2000-07-26--21:50:00,110.09191000000001,325.99602000000004,0,0.,-1.05,12,-0.5,72,-0.5,12,-1.05,72,17.17,11,-12.05,11,-0.88,11,-
2000.5680688372802,208.91319444444443,2000-07-26--21:55:00,110.59246,327.13712000000004,0,0.,-0.67,12,0.02,72,0.02,12,-0.67,72,17.37,11,-11.67,11,-0.36,11,-
2000.568078324226,208.91666666666666,2000-07-26--22:00:00,111.07775000000001,328.2894,0,0.,-0.5700000000000001,12,0.07,72,0.07,12,-0.5700000000000001,72,17.39,11,-11.57,11,-0.31,11,-
2000.568087811172,208.92013888888889,2000-07-26--22:05:00,111.54743,329.45278,0,0.,-0.47000000000000003,12,0.2,72,0.2,12,-0.47000000000000003,72,17.39,11,-11.47,11,-0.18,11,-
2000.568097298118,208.92361111111111,2000-07-26--22:10:00,112.00116000000001,330.62715000000003,0,0.,-0.22,12,0.34,72,0.34,12,-0.22,72,17.57,11,-11.22,11,-0.04,11,-
2000.568106785064,208.92708333333331,2000-07-26--22:15:00,112.43861000000001,331.81237000000004,0,0.,0.18,12,0.35000000000000003,72,0.35000000000000003,12,0.18,72,17.7,11,-10.82,11,-0.03,11,-
2000.56811627201,208.93055555555554,2000-07-26--22:20:00,112.85944,333.00828,0,0.,0.63,12,0.05,72,0.05,12,0.63,72,17.59,11,-10.370000000000001,11,-0.33,11,-
2000.5681257589558,208.93402777777777,2000-07-26--22:25:00,113.26332000000001,334.21468000000004,0,0.,0.64,12,-0.24,72,-0.24,12,0.64,72,17.17,11,-10.36,11,-0.62,11,-
2000.5681352459019,208.9375,2000-07-26--22:30:00,113.64993000000001,335.43135,0,0.,0.56,12,-0.04,72,-0.04,12,0.56,72,17.11,11,-10.44,11,-0.42,11,-
2000.5681447328477,208.9409722222222,2000-07-26--22:35:00,114.01894000000001,336.65802,0,0.,-0.04,12,-0.8,72,-0.8,12,-0.04,72,16.96,11,-11.040000000000001,11,-1.18,11,-
2000.5681542197938,208.94444444444443,2000-07-26--22:40:00,114.37006000000001,337.89442,0,0.,-1.26,12,-0.87,72,-0.87,12,-1.26,72,16.26,11,-12.26,11,-1.25,11,-
2000.5681637067398,208.94791666666666,2000-07-26--22:45:00,114.70297000000001,339.14021,0,0.,-1.01,12,-0.8,72,-0.8,12,-1.01,72,15.97,11,-12.01,11,-1.18,11,-
2000.5681731936857,208.95138888888889,2000-07-26--22:50:00,115.01738,340.39505,0,0.,-0.48,12,-0.3,72,-0.3,12,-0.48,72,16.02,11,-11.48,11,-0.68,11,-
2000.5681826806317,208.95486111111111,2000-07-26--22:55:00,115.31302000000001,341.65856,0,0.,-0.18,12,-0.48,72,-0.48,12,-0.18,72,15.82,11,-11.18,11,-0.86,11,-
2000.5681921675775,208.95833333333331,2000-07-26--23:00:00,115.58962000000001,342.93033,0,0.,-0.12,12,-0.35000000000000003,72,-0.35000000000000003,12,-0.12,72,15.59,11,-11.120000000000001,11,-0.73,11,-
2000.5682016545236,208.96180555555554,2000-07-26--23:05:00,115.84691000000001,344.2099,0,0.,0.53,12,0.06,72,0.06,12,0.53,72,15.82,11,-10.47,11,-0.32,11,-
2000.5682111414694,208.96527777777777,2000-07-26--23:10:00,116.08466000000001,345.49682,0,0.,1.1,12,0.02,72,0.02,12,1.1,72,15.99,11,-9.9,11,-0.36,11,-
2000.5682206284155,208.96875,2000-07-26--23:15:00,116.30263000000001,346.79058000000003,0,0.,1.8,12,0.27,72,0.27,12,1.8,72,16.32,11,-9.200000000000001,11,-0.11,11,-
2000.5682301153615,208.9722222222222,2000-07-26--23:20:00,116.50062000000001,348.09065000000004,0,0.,1.04,12,-0.15,72,-0.15,12,1.04,72,16.14,11,-9.96,11,-0.53,11,-
2000.5682396023074,208.97569444444443,2000-07-26--23:25:00,116.67843,349.39649000000003,0,0.,0.26,12,0.11,72,0.11,12,0.26,72,16.27,11,-10.74,11,-0.27,11,-
2000.5682490892534,208.97916666666666,2000-07-26--23:30:00,116.83589,350.70753,0,0.,0.37,12,0.16,72,0.16,12,0.37,72,16.37,11,-10.63,11,-0.22,11,-
2000.5682585761992,208.98263888888889,2000-07-26--23:35:00,116.97283000000002,352.02316,0,0.,0.43,12,0.3,72,0.3,12,0.43,72,16.38,11,-10.57,11,-0.08,11,-
2000.5682680631453,208.98611111111111,2000-07-26--23:40:00,117.08912000000001,353.34278,0,0.,0.25,12,0.36,72,0.36,12,0.25,72,16.31,11,-10.75,11,-0.02,11,-
2000.5682775500914,208.98958333333331,2000-07-26--23:45:00,117.18464000000002,354.66575,0,0.,0.72,12,0.11,72,0.11,12,0.72,72,16.31,11,-10.28,11,-0.27,11,-
2000.5682870370372,208.99305555555554,2000-07-26--23:50:00,117.25929000000001,355.99143000000004,0,0.,0.09,12,-0.07,72,-0.07,12,0.09,72,16.07,11,-10.91,11,-0.45,11,-
2000.5682965239832,208.99652777777777,2000-07-26--23:55:00,117.31299000000001,357.31916,0,0.,-0.56,12,-0.98,72,-0.98,12,-0.56,72,15.39,11,-11.56,11,-1.36,11,-
2000.568306010929,209.,2000-07-26--24:00:00,117.34569,358.64829000000003,0,0.,-0.52,12,-1.3800000000000001,72,-1.3800000000000001,12,-0.52,72,14.290000000000001,11,-11.52,11,-1.76,11,-
2000.5683154978751,209.0034722222222,2000-07-27--00:05:00,117.35736000000001,359.97812000000005,0,0.,-1.8,12,-0.68,72,-0.68,12,-1.8,72,14.44,11,-11.43,11,-1.02,11,-
2000.5683249848212,209.00694444444443,2000-07-27--00:10:00,117.34797,1.3080100000000001,0,0.,-0.99,12,-0.37,72,-0.37,12,-0.99,72,14.290000000000001,11,-10.620000000000001,11,-0.71,11,-
2000.568334471767,209.01041666666666,2000-07-27--00:15:00,117.31755000000001,2.6372600000000004,0,0.,-0.24,12,0.33,72,0.33,12,-0.24,72,14.6,11,-9.870000000000001,11,-0.01,11,-
2000.568343958713,209.01388888888889,2000-07-27--00:20:00,117.26612000000002,3.9652000000000003,0,0.,0.36,12,0.7000000000000001,72,0.7000000000000001,12,0.36,72,14.97,11,-9.27,11,0.36,11,-
2000.5683534456589,209.01736111111111,2000-07-27--00:25:00,117.19374,5.291180000000001,0,0.,0.79,12,1.1500000000000001,72,1.1500000000000001,12,0.79,72,15.48,11,-8.84,11,0.81,11,-
2000.568362932605,209.02083333333331,2000-07-27--00:30:00,117.10047000000002,6.61453,0,0.,0.5,12,1.09,72,1.09,12,0.5,72,15.63,11,-9.13,11,0.75,11,-
2000.5683724195508,209.02430555555554,2000-07-27--00:35:00,116.98643000000001,7.934620000000001,0,0.,0.8,12,0.81,72,0.81,12,0.8,72,15.790000000000001,11,-8.83,11,0.47000000000000003,11,-
2000.5683819064968,209.02777777777777,2000-07-27--00:40:00,116.85172000000001,9.25079,0,0.,1.16,12,0.65,72,0.65,12,1.16,72,15.88,11,-8.47,11,0.31,11,-
2000.5683913934429,209.03125,2000-07-27--00:45:00,116.69648000000001,10.56245,0,0.,1.27,12,0.46,72,0.46,12,1.27,72,15.860000000000001,11,-8.36,11,0.12,11,-
2000.5684008803887,209.0347222222222,2000-07-27--00:50:00,116.52087000000002,11.86899,0,0.,1.,12,0.52,72,0.52,12,1.,72,15.98,11,-8.63,11,0.18,11,-
2000.5684103673348,209.03819444444443,2000-07-27--00:55:00,116.32506000000001,13.16985,0,0.,0.52,12,0.01,72,0.01,12,0.52,72,15.620000000000001,11,-9.11,11,-0.33,11,-
2000.5684198542806,209.04166666666666,2000-07-27--01:00:00,116.10925,14.464450000000001,0,0.,-0.07,12,-0.98,72,-0.98,12,-0.07,72,14.76,11,-9.700000000000001,11,-1.32,11,-
2000.5684293412266,209.04513888888889,2000-07-27--01:05:00,115.87365000000001,15.75228,0,0.,-0.7000000000000001,12,-1.3,72,-1.3,12,-0.7000000000000001,72,14.14,11,-10.33,11,-1.6400000000000001,11,-
2000.5684388281727,209.04861111111111,2000-07-27--01:10:00,115.61847000000002,17.03284,0,0.,-0.8,12,-1.26,72,-1.26,12,-0.8,72,13.64,11,-10.43,11,-1.6,11,-
2000.5684483151185,209.05208333333331,2000-07-27--01:15:00,115.34397000000001,18.30565,0,0.,-0.18,12,-0.08,72,-0.08,12,-0.18,72,14.06,11,-9.81,11,-0.42,11,-
2000.5684578020646,209.05555555555554,2000-07-27--01:20:00,115.05039000000001,19.57027,0,0.,0.39,12,1.05,72,1.05,12,0.39,72,14.780000000000001,11,-9.24,11,0.71,11,-
2000.5684672890104,209.05902777777777,2000-07-27--01:25:00,114.73801,20.82627,0,0.,1.55,12,0.8300000000000001,72,0.8300000000000001,12,1.55,72,15.17,11,-8.08,11,0.49,11,-
2000.5684767759565,209.0625,2000-07-27--01:30:00,114.40711,22.07329,0,0.,1.24,12,0.2,72,0.2,12,1.24,72,14.6,11,-8.39,11,-0.14,11,-
2000.5684862629025,209.0659722222222,2000-07-27--01:35:00,114.05797000000001,23.310950000000002,0,0.,0.84,12,-0.3,72,-0.3,12,0.84,72,14.200000000000001,11,-8.790000000000001,11,-0.64,11,-
2000.5684957498484,209.06944444444443,2000-07-27--01:40:00,113.69091,24.538940000000004,0,0.,0.79,12,-0.03,72,-0.03,12,0.79,72,14.23,11,-8.84,11,-0.37,11,-
2000.5685052367944,209.07291666666666,2000-07-27--01:45:00,113.30622000000001,25.756980000000002,0,0.,0.85,12,-0.39,72,-0.39,12,0.85,72,14.1,11,-8.78,11,-0.73,11,-
2000.5685147237402,209.07638888888889,2000-07-27--01:50:00,112.90422000000001,26.96478,0,0.,0.37,12,-0.84,72,-0.84,12,0.37,72,13.39,11,-9.26,11,-1.18,11,-
2000.5685242106863,209.07986111111111,2000-07-27--01:55:00,112.48524,28.16214,0,0.,0.31,12,-0.92,72,-0.92,12,0.31,72,13.16,11,-9.32,11,-1.26,11,-
2000.5685336976323,209.08333333333331,2000-07-27--02:00:00,112.04961000000002,29.348840000000003,0,0.,0.72,12,0.64,72,0.64,12,0.72,72,13.870000000000001,11,-8.91,11,0.3,11,-
2000.5685431845782,209.08680555555554,2000-07-27--02:05:00,111.59767000000001,30.52473,0,0.,1.3800000000000001,12,0.41000000000000003,72,0.41000000000000003,12,1.3800000000000001,72,14.1,11,-8.25,11,0.07,11,-
2000.5685526715242,209.09027777777777,2000-07-27--02:10:00,111.12974000000001,31.689650000000004,0,0.,1.22,12,0.54,72,0.54,12,1.22,72,14.23,11,-8.41,11,0.2,11,-
2000.56856215847,209.09375,2000-07-27--02:15:00,110.64618000000002,32.843500000000006,0,0.,0.65,12,-0.13,72,-0.13,12,0.65,72,13.69,11,-8.98,11,-0.47000000000000003,11,-
2000.5685716454161,209.0972222222222,2000-07-27--02:20:00,110.14731,33.986200000000004,0,0.,1.23,12,-0.22,72,-0.22,12,1.23,72,13.67,11,-8.4,11,-0.56,11,-
