Station ID Number:,94170,-,-,-,-,Type of Measurement:,GHI,GHI_Flag,DrHI_Calc,DrHI_Calc_Flag,DNI,DNI_Flag,DHI_Calc,DHI_Calc_Flag,TEMPERATURE,TEMPERATURE_Flag,GHI_withNO,GHI_withNO_Flag,DNI_withNO,DNI_withNO_Flag,NOTES
2000.9785595021253,359.15277777777777,2000-12-24--03:40:00,130.63222000000002,84.65652,0,0.,-2.11,12,-0.87,72,-0.87,12,-2.11,72,-5.,11,-8.53,11,-1.1500000000000001,11,-
2000.9785689890712,359.15625,2000-12-24--03:45:00,129.72914,85.58202,0,0.,-2.68,12,-1.18,72,-1.18,12,-2.68,72,-5.68,11,-9.1,11,-1.46,11,-
2000.9785784760172,359.15972222222223,2000-12-24--03:50:00,128.82492000000002,86.49363000000001,0,0.,-2.04,12,-0.47000000000000003,72,-0.47000000000000003,12,-2.04,72,-5.72,11,-8.46,11,-0.75,11,-
2000.978587962963,359.1631944444444,2000-12-24--03:55:00,127.91982000000002,87.39229,0,0.,-1.9000000000000001,12,-0.04,72,-0.04,12,-1.9000000000000001,72,-5.6000000000000005,11,-8.32,11,-0.32,11,-
2000.978597449909,359.16666666666663,2000-12-24--04:00:00,127.01407,88.27891000000001,0,0.,-1.52,12,-0.29,72,-0.29,12,-1.52,72,-5.61,11,-7.94,11,-0.5700000000000001,11,-
2000.9786069368552,359.17013888888886,2000-12-24--04:05:00,126.10788000000001,89.15436000000001,0,0.,-1.24,12,-0.71,72,-0.71,12,-1.24,72,-6.24,11,-7.66,11,-0.99,11,-
2000.978616423801,359.1736111111111,2000-12-24--04:10:00,125.20149,90.01943000000001,0,0.,-0.43,12,0.68,72,0.68,12,-0.43,72,-5.5,11,-6.8500000000000005,11,0.4,11,-
2000.978625910747,359.1770833333333,2000-12-24--04:15:00,124.29508000000001,90.87492,0,0.,-0.46,12,0.97,72,0.97,12,-0.46,72,-5.12,11,-6.88,11,0.6900000000000001,11,-
2000.9786353976929,359.18055555555554,2000-12-24--04:20:00,123.38887000000001,91.72154,0,0.,-0.75,12,0.8300000000000001,72,0.8300000000000001,12,-0.75,72,-4.99,11,-7.17,11,0.55,11,-
2000.978644884639,359.18402777777777,2000-12-24--04:25:00,122.48304000000002,92.56,0,0.,0.25,12,1.07,72,1.07,12,0.25,72,-4.58,11,-6.17,11,0.79,11,-
2000.978654371585,359.1875,2000-12-24--04:30:00,121.57778,93.39095,0,0.,-0.45,12,0.77,72,0.77,12,-0.45,72,-4.3500000000000005,11,-6.87,11,0.49,11,-
2000.9786638585308,359.19097222222223,2000-12-24--04:35:00,120.67328,94.21504,0,0.,-1.21,12,0.11,72,0.11,12,-1.21,72,-4.72,11,-7.63,11,-0.17,11,-
2000.9786733454769,359.1944444444444,2000-12-24--04:40:00,119.76972,95.03287,0,0.,-1.73,12,-0.22,72,-0.22,12,-1.73,72,-4.99,11,-8.15,11,-0.5,11,-
2000.9786828324227,359.19791666666663,2000-12-24--04:45:00,118.86727,95.84501,0,0.,-0.51,12,1.83,72,1.83,12,-0.51,72,-3.72,11,-6.93,11,1.55,11,-
2000.9786923193687,359.20138888888886,2000-12-24--04:50:00,117.96610000000001,96.65202000000001,0,0.,-0.06,12,0.24,72,0.24,12,-0.06,72,-4.1,11,-6.48,11,-0.04,11,-
2000.9787018063148,359.2048611111111,2000-12-24--04:55:00,117.06638000000001,97.45443,0,0.,0.5700000000000001,12,1.42,72,1.42,12,0.5700000000000001,72,-3.25,11,-5.8500000000000005,11,1.1400000000000001,11,-
2000.9787112932606,359.2083333333333,2000-12-24--05:00:00,116.16828000000001,98.25274,0,0.,1.25,12,0.73,72,0.73,12,1.25,72,-2.97,11,-5.17,11,0.45,11,-
2000.9787207802067,359.21180555555554,2000-12-24--05:05:00,115.27196,99.04746000000002,0,0.,0.78,12,1.02,72,1.02,12,0.78,72,-3.08,11,-5.64,11,0.74,11,-
2000.9787302671525,359.21527777777777,2000-12-24--05:10:00,114.37757,99.83905000000001,0,0.,0.37,12,0.98,72,0.98,12,0.37,72,-2.52,11,-6.05,11,0.7000000000000001,11,-
2000.9787397540986,359.21875,2000-12-24--05:15:00,113.48529,100.62796,0,0.,-0.12,12,0.,72,0.,12,-0.12,72,-3.2,11,-6.54,11,-0.28,11,-
2000.9787492410444,359.22222222222223,2000-12-24--05:20:00,112.59527000000001,101.41464,0,0.,-0.5700000000000001,12,-0.54,72,-0.54,12,-0.5700000000000001,72,-3.5,11,-6.99,11,-0.8200000000000001,11,-
2000.9787587279905,359.2256944444444,2000-12-24--05:25:00,111.70766,102.19950000000001,0,0.,-1.,12,-0.49,72,-0.49,12,-1.,72,-3.85,11,-7.42,11,-0.77,11,-
2000.9787682149365,359.22916666666663,2000-12-24--05:30:00,110.82263,102.98297000000001,0,0.,-0.77,12,-0.55,72,-0.55,12,-0.77,72,-4.38,11,-7.19,11,-0.8300000000000001,11,-
2000.9787777018823,359.23263888888886,2000-12-24--05:35:00,109.94032000000001,103.76544000000001,0,0.,-0.37,12,0.11,72,0.11,12,-0.37,72,-4.0200000000000005,11,-6.79,11,-0.17,11,-
2000.9787871888284,359.2361111111111,2000-12-24--05:40:00,109.0609,104.54729,0,0.,-0.33,12,-0.56,72,-0.56,12,-0.33,72,-4.29,11,-6.75,11,-0.84,11,-
2000.9787966757742,359.2395833333333,2000-12-24--05:45:00,108.18451,105.3289,0,0.,-1.23,12,-0.86,72,-0.86,12,-1.23,72,-5.21,11,-7.65,11,-1.1400000000000001,11,-
2000.9788061627203,359.24305555555554,2000-12-24--05:50:00,107.3113,106.11065,0,0.,-0.51,12,-0.3,72,-0.3,12,-0.51,72,-5.01,11,-6.93,11,-0.58,11,-
2000.9788156496663,359.24652777777777,2000-12-24--05:55:00,106.44144000000001,106.89288,0,0.,-0.24,12,-0.33,72,-0.33,12,-0.24,72,-4.94,11,-6.66,11,-0.61,11,-
2000.9788251366122,359.25,2000-12-24--06:00:00,105.57507000000001,107.67594000000001,0,0.,-0.99,12,-1.46,72,-1.46,12,-0.99,72,-6.15,11,-7.41,11,-1.74,11,-
2000.9788346235582,359.25347222222223,2000-12-24--06:05:00,104.71234000000001,108.46017,0,0.,-1.,12,-1.06,72,-1.06,12,-1.,72,-6.86,11,-7.42,11,-1.34,11,-
2000.978844110504,359.2569444444444,2000-12-24--06:10:00,103.85340000000001,109.24592000000001,0,0.,-0.64,12,-0.43,72,-0.43,12,-0.64,72,-6.43,11,-7.0600000000000005,11,-0.71,11,-
2000.97885359745,359.26041666666663,2000-12-24--06:15:00,102.99838000000001,110.03349000000001,0,0.,-1.28,12,-0.73,72,-0.73,12,-1.28,72,-6.73,11,-7.7,11,-1.01,11,-
2000.9788630843962,359.26388888888886,2000-12-24--06:20:00,102.14743000000001,110.82321,0,0.,-1.54,12,-0.8,72,-0.8,12,-1.54,72,-7.2700000000000005,11,-7.96,11,-1.08,11,-
2000.978872571342,359.2673611111111,2000-12-24--06:25:00,101.30068000000001,111.61539,0,0.,-1.41,12,-0.8200000000000001,72,-0.8200000000000001,12,-1.41,72,-7.66,11,-7.83,11,-1.1,11,-
2000.978882058288,359.2708333333333,2000-12-24--06:30:00,100.45824,112.41034,0,0.,-1.1500000000000001,12,-0.63,72,-0.63,12,-1.1500000000000001,72,-7.88,11,-7.57,11,-0.91,11,-
2000.9788915452339,359.27430555555554,2000-12-24--06:35:00,99.62023,113.20835000000001,0,0.,-1.18,12,-0.54,72,-0.54,12,-1.18,72,-8.16,11,-7.6000000000000005,11,-0.8200000000000001,11,-
2000.97890103218,359.27777777777777,2000-12-24--06:40:00,98.78670000000001,114.00973,0,0.,-0.34,12,-0.32,72,-0.32,12,-0.34,72,-8.28,11,-6.76,11,-0.6,11,-
2000.978910519126,359.28125,2000-12-24--06:45:00,97.95772000000001,114.81477000000001,0,0.,0.28,12,0.2,72,0.2,12,0.28,72,-7.99,11,-6.140000000000001,11,-0.08,11,-
2000.9789200060718,359.28472222222223,2000-12-24--06:50:00,97.13325,115.62374000000001,0,0.,-0.66,12,-0.79,72,-0.79,12,-0.66,72,-8.370000000000001,11,-7.08,11,-1.07,11,-
2000.9789294930179,359.2881944444444,2000-12-24--06:55:00,96.31318,116.43694,0,0.,0.06,12,-0.19,72,-0.19,12,0.06,72,-8.64,11,-6.36,11,-0.47000000000000003,11,-
2000.9789389799637,359.29166666666663,2000-12-24--07:00:00,95.4972,117.25463,0,0.,0.9,12,0.03,72,0.03,12,0.9,72,-8.21,11,-5.5200000000000005,11,-0.25,11,-
2000.9789484669097,359.29513888888886,2000-12-24--07:05:00,94.68472000000001,118.07709000000001,0,0.,1.73,12,0.67,72,0.67,12,1.73,72,-7.9,11,-4.69,11,0.39,11,-
2000.9789579538556,359.2986111111111,2000-12-24--07:10:00,93.87450000000001,118.90458000000001,0,0.,2.02,12,1.6600000000000001,72,1.6600000000000001,12,2.02,72,-7.04,11,-4.4,11,1.3800000000000001,11,-
2000.9789674408016,359.3020833333333,2000-12-24--07:15:00,93.06389,119.73738000000002,0,0.,2.58,12,1.28,72,1.28,12,2.58,72,-6.79,11,-3.84,11,1.,11,-
2000.9789769277477,359.30555555555554,2000-12-24--07:20:00,92.24659000000001,120.57573000000001,0,0.,2.95,12,NA,99,NA,99,NA,99,-7.140000000000001,11,-3.47,11,NA,99,-
2000.9789864146935,359.30902777777777,2000-12-24--07:25:00,91.40385,121.41989000000001,0,0.,3.66,12,NA,99,NA,99,NA,99,-7.22,11,-2.7600000000000002,11,NA,99,-
2000.9789959016396,359.3125,2000-12-24--07:30:00,90.44785,122.27011000000002,0,0.,5.0600000000000005,12,NA,99,NA,99,NA,99,-7.36,11,-1.36,11,NA,99,-
2000.9790053885854,359.31597222222223,2000-12-24--07:35:00,89.58956,123.12663,8.,1116.23,7.8100000000000005,12,NA,99,NA,99,NA,99,-6.84,11,1.3900000000000001,11,NA,99,-
2000.9790148755314,359.3194444444444,2000-12-24--07:40:00,88.92933000000001,123.98970000000001,26.43,1414.22,9.75,12,NA,99,NA,99,NA,99,-6.62,11,3.33,11,NA,99,-
2000.9790243624775,359.32291666666663,2000-12-24--07:45:00,88.25136,124.85955000000001,43.15,1414.22,16.740000000000002,12,NA,99,NA,99,NA,99,-7.22,11,10.32,11,NA,99,-
2000.9790338494233,359.32638888888886,2000-12-24--07:50:00,87.56322,125.7364,60.13,1414.22,23.97,12,NA,99,NA,99,NA,99,-7.75,11,17.55,11,NA,99,-
2000.9790433363694,359.3298611111111,2000-12-24--07:55:00,86.87069000000001,126.62049,77.2,1414.22,31.7,12,NA,99,NA,99,NA,99,-8.28,11,25.28,11,NA,99,-
2000.9790528233152,359.3333333333333,2000-12-24--08:00:00,86.17792,127.51203000000001,94.27,1414.22,39.75,12,NA,99,NA,99,NA,99,-8.540000000000001,11,33.33,11,NA,99,-
2000.9790623102613,359.33680555555554,2000-12-24--08:05:00,85.4876,128.41123000000002,111.26,1414.22,51.25,12,NA,99,NA,99,NA,99,-8.02,11,44.83,11,NA,99,-
2000.9790717972073,359.34027777777777,2000-12-24--08:10:00,84.7998,129.31829000000002,128.18,1414.22,61.6,12,NA,99,NA,99,NA,99,-7.390000000000001,11,55.18,11,NA,99,-
2000.9790812841532,359.34375,2000-12-24--08:15:00,84.11914,130.23342000000002,144.9,1414.22,73.81,12,NA,99,NA,99,NA,99,-6.66,11,67.39,11,NA,99,-
2000.9790907710992,359.34722222222223,2000-12-24--08:20:00,83.44460000000001,131.15681,161.45000000000002,1414.22,83.34,12,NA,99,NA,99,NA,99,-5.61,11,76.92,11,NA,99,-
2000.979100258045,359.3506944444444,2000-12-24--08:25:00,82.77774000000001,132.08862000000002,177.79,1414.22,94.4,12,NA,99,NA,99,NA,99,-5.36,11,87.98,11,NA,99,-
2000.979109744991,359.35416666666663,2000-12-24--08:30:00,82.11921000000001,133.02905,193.91,1414.22,105.79,12,NA,99,NA,99,NA,99,-5.48,11,99.37,11,NA,99,-
2000.9791192319371,359.35763888888886,2000-12-24--08:35:00,81.46961,133.97825,209.78,1414.22,116.4,12,NA,99,NA,99,NA,99,-5.58,11,109.98,11,NA,99,-
2000.979128718883,359.3611111111111,2000-12-24--08:40:00,80.82944,134.93637,225.39000000000001,1414.22,127.79,12,NA,99,NA,99,NA,99,-5.59,11,121.37,11,NA,99,-
2000.979138205829,359.3645833333333,2000-12-24--08:45:00,80.19917000000001,135.90357,240.73000000000002,1414.22,138.62,12,NA,99,NA,99,NA,99,-5.45,11,132.2,11,NA,99,-
2000.9791476927749,359.36805555555554,2000-12-24--08:50:00,79.57922,136.87996,255.8,1414.22,149.9,12,NA,99,NA,99,NA,99,-5.11,11,143.48,11,NA,99,-
2000.979157179721,359.37152777777777,2000-12-24--08:55:00,78.97000000000001,137.86568,270.57,1414.22,161.62,12,NA,99,NA,99,NA,99,-4.91,11,155.20000000000002,11,NA,99,-
2000.9791666666667,359.375,2000-12-24--09:00:00,78.37190000000001,138.86083000000002,285.05,1414.22,172.78,12,NA,99,NA,99,NA,99,-5.03,11,166.36,11,NA,99,-
2000.9791761536128,359.37847222222223,2000-12-24--09:05:00,77.78528,139.8655,299.22,1414.22,183.61,12,NA,99,NA,99,NA,99,-5.05,11,177.19,11,NA,99,-
2000.9791856405589,359.3819444444444,2000-12-24--09:10:00,77.21049000000001,140.87978,313.07,1414.22,195.23000000000002,12,NA,99,NA,99,NA,99,-4.83,11,188.81,11,NA,99,-
2000.9791951275047,359.38541666666663,2000-12-24--09:15:00,76.6479,141.90372000000002,326.59000000000003,1414.23,206.28,12,NA,99,NA,99,NA,99,-4.32,11,199.86,11,NA,99,-
2000.9792046144507,359.38888888888886,2000-12-24--09:20:00,76.09783,142.93738000000002,339.79,1414.23,215.55,12,NA,99,NA,99,NA,99,-4.7,11,209.13,11,NA,99,-
2000.9792141013966,359.3923611111111,2000-12-24--09:25:00,75.56063,143.98079,352.64,1414.23,224.37,12,NA,99,NA,99,NA,99,-4.92,11,217.95000000000002,11,NA,99,-
2000.9792235883426,359.3958333333333,2000-12-24--09:30:00,75.03662,145.03397,365.16,1414.23,235.09,12,NA,99,NA,99,NA,99,-4.98,11,228.67000000000002,11,NA,99,-
2000.9792330752887,359.39930555555554,2000-12-24--09:35:00,74.52614000000001,146.0969,377.31,1414.23,244.91,12,NA,99,NA,99,NA,99,-4.68,11,238.49,11,NA,99,-
2000.9792425622345,359.40277777777777,2000-12-24--09:40:00,74.02950000000001,147.16957000000002,389.11,1414.23,254.29,12,NA,99,NA,99,NA,99,-4.98,11,247.87,11,NA,99,-
2000.9792520491806,359.40625,2000-12-24--09:45:00,73.54704000000001,148.25193000000002,400.55,1414.23,263.45,12,NA,99,NA,99,NA,99,-5.21,11,257.03000000000003,11,NA,99,-
2000.9792615361264,359.40972222222223,2000-12-24--09:50:00,73.07906000000001,149.34393,411.61,1414.23,273.72,12,NA,99,NA,99,NA,99,-5.5,11,267.3,11,NA,99,-
2000.9792710230724,359.4131944444444,2000-12-24--09:55:00,72.62587,150.44547,422.3,1414.23,289.13,12,NA,99,NA,99,NA,99,-5.39,11,282.71,11,NA,99,-
2000.9792805100185,359.41666666666663,2000-12-24--10:00:00,72.18780000000001,151.55644,432.61,1414.23,297.61,12,NA,99,NA,99,NA,99,-5.29,11,291.19,11,NA,99,-
2000.9792899969643,359.42013888888886,2000-12-24--10:05:00,71.76514,152.67673000000002,442.53000000000003,1414.23,302.86,12,NA,99,NA,99,NA,99,-4.97,11,296.44,11,NA,99,-
2000.9792994839104,359.4236111111111,2000-12-24--10:10:00,71.35819000000001,153.80618,452.06,1414.23,244.47,12,NA,99,NA,99,NA,99,-4.63,11,238.05,11,NA,99,-
2000.9793089708562,359.4270833333333,2000-12-24--10:15:00,70.96724,154.94461,461.19,1414.23,253.06,12,NA,99,NA,99,NA,99,-4.61,11,246.64000000000001,11,NA,99,-
2000.9793184578023,359.43055555555554,2000-12-24--10:20:00,70.59259,156.09182,469.93,1414.23,314.25,12,NA,99,NA,99,NA,99,-3.63,11,307.83,11,NA,99,-
2000.9793279447483,359.43402777777777,2000-12-24--10:25:00,70.23452,157.24759,478.25,1414.23,322.18,12,NA,99,NA,99,NA,99,-3.2600000000000002,11,315.76,11,NA,99,-
2000.9793374316941,359.4375,2000-12-24--10:30:00,69.89329000000001,158.41167000000002,486.17,1414.23,322.18,12,NA,99,NA,99,NA,99,-2.93,11,315.76,11,NA,99,-
2000.9793469186402,359.44097222222223,2000-12-24--10:35:00,69.56918,159.58379000000002,493.68,1414.23,245.92000000000002,12,NA,99,NA,99,NA,99,-3.0500000000000003,11,239.5,11,NA,99,-
2000.979356405586,359.4444444444444,2000-12-24--10:40:00,69.26244000000001,160.76366000000002,500.76,1414.23,174.12,12,NA,99,NA,99,NA,99,-3.37,11,167.70000000000002,11,NA,99,-
2000.979365892532,359.44791666666663,2000-12-24--10:45:00,68.97331000000001,161.95095,507.43,1414.23,309.,12,NA,99,NA,99,NA,99,-3.3000000000000003,11,302.58,11,NA,99,-
2000.979375379478,359.45138888888886,2000-12-24--10:50:00,68.70204000000001,163.14532000000003,513.6800000000001,1414.23,295.71,12,NA,99,NA,99,NA,99,-3.11,11,289.29,11,NA,99,-
2000.979384866424,359.4548611111111,2000-12-24--10:55:00,68.44885000000001,164.34640000000002,519.49,1414.24,317.04,12,NA,99,NA,99,NA,99,-2.92,11,310.62,11,NA,99,-
2000.97939435337,359.4583333333333,2000-12-24--11:00:00,68.21394000000001,165.55382,524.88,1414.24,360.47,12,NA,99,NA,99,NA,99,-2.73,11,354.05,11,NA,99,-
2000.9794038403159,359.46180555555554,2000-12-24--11:05:00,67.99753000000001,166.76716000000002,529.84,1414.24,379.57,12,NA,99,NA,99,NA,99,-2.57,11,373.15000000000003,11,NA,99,-
2000.979413327262,359.46527777777777,2000-12-24--11:10:00,67.7998,167.98598,534.36,1414.24,385.26,12,NA,99,NA,99,NA,99,-2.41,11,378.84000000000003,11,NA,99,-
2000.9794228142077,359.46875,2000-12-24--11:15:00,67.62091000000001,169.20985000000002,538.45,1414.24,396.65000000000003,12,NA,99,NA,99,NA,99,-2.3000000000000003,11,390.23,11,NA,99,-
2000.9794323011538,359.47222222222223,2000-12-24--11:20:00,67.46104000000001,170.43828000000002,542.09,1414.24,379.90000000000003,12,NA,99,NA,99,NA,99,-2.45,11,373.48,11,NA,99,-
2000.9794417880998,359.4756944444444,2000-12-24--11:25:00,67.32031,171.67082000000002,545.3,1414.24,382.14,12,NA,99,NA,99,NA,99,-2.54,11,375.72,11,NA,99,-
2000.9794512750457,359.47916666666663,2000-12-24--11:30:00,67.19886000000001,172.90694000000002,548.07,1414.24,402.23,12,NA,99,NA,99,NA,99,-2.46,11,395.81,11,NA,99,-
2000.9794607619917,359.48263888888886,2000-12-24--11:35:00,67.0968,174.14614,550.39,1414.24,380.91,12,NA,99,NA,99,NA,99,-2.34,11,374.49,11,NA,99,-
2000.9794702489376,359.4861111111111,2000-12-24--11:40:00,67.01421,175.38791,552.26,1414.24,396.98,12,NA,99,NA,99,NA,99,-2.12,11,390.56,11,NA,99,-
2000.9794797358836,359.4895833333333,2000-12-24--11:45:00,66.95118000000001,176.63170000000002,553.7,1414.24,397.32,12,NA,99,NA,99,NA,99,-1.96,11,390.90000000000003,11,NA,99,-
2000.9794892228297,359.49305555555554,2000-12-24--11:50:00,66.90776000000001,177.87697000000003,554.6800000000001,1414.24,398.66,12,NA,99,NA,99,NA,99,-1.8800000000000001,11,392.24,11,NA,99,-
2000.9794987097755,359.49652777777777,2000-12-24--11:55:00,66.884,179.12319000000002,555.22,1414.24,397.65000000000003,12,NA,99,NA,99,NA,99,-1.6400000000000001,11,391.23,11,NA,99,-
2000.9795081967216,359.5,2000-12-24--12:00:00,66.87991000000001,180.36980000000003,555.32,1414.24,396.98,12,NA,99,NA,99,NA,99,-1.52,11,390.56,11,NA,99,-
2000.9795176836674,359.50347222222223,2000-12-24--12:05:00,66.89549000000001,181.61625,554.96,1414.24,397.21000000000004,12,NA,99,NA,99,NA,99,-1.48,11,390.79,11,NA,99,-
2000.9795271706134,359.5069444444444,2000-12-24--12:10:00,66.93074,182.86198000000002,554.16,1414.24,395.98,12,NA,99,NA,99,NA,99,-1.37,11,389.56,11,NA,99,-
2000.9795366575595,359.51041666666663,2000-12-24--12:15:00,66.98563,184.10646000000003,552.92,1414.24,394.08,12,NA,99,NA,99,NA,99,-1.27,11,387.66,11,NA,99,-
2000.9795461445053,359.51388888888886,2000-12-24--12:20:00,67.06009,185.34914,551.22,1414.24,391.63,12,NA,99,NA,99,NA,99,-1.18,11,385.21000000000004,11,NA,99,-
2000.9795556314514,359.5173611111111,2000-12-24--12:25:00,67.15406,186.58948,549.09,1414.24,390.06,12,NA,99,NA,99,NA,99,-1.08,11,383.64,11,NA,99,-
2000.9795651183972,359.5208333333333,2000-12-24--12:30:00,67.26747,187.82696,546.51,1414.25,387.83,12,NA,99,NA,99,NA,99,-0.97,11,381.41,11,NA,99,-
2000.9795746053433,359.52430555555554,2000-12-24--12:35:00,67.40019000000001,189.06105000000002,543.48,1414.25,385.15000000000003,12,NA,99,NA,99,NA,99,-0.92,11,378.73,11,NA,99,-
2000.979584092289,359.52777777777777,2000-12-24--12:40:00,67.55212,190.29127000000003,540.02,1414.25,381.58,12,NA,99,NA,99,NA,99,-0.8300000000000001,11,375.16,11,NA,99,-
2000.9795935792351,359.53125,2000-12-24--12:45:00,67.72312000000001,191.51711,536.12,1414.25,378.67,12,NA,99,NA,99,NA,99,-0.77,11,372.25,11,NA,99,-
2000.9796030661812,359.53472222222223,2000-12-24--12:50:00,67.91304000000001,192.7381,531.78,1414.25,374.77,12,NA,99,NA,99,NA,99,-0.73,11,368.35,11,NA,99,-
2000.979612553127,359.5381944444444,2000-12-24--12:55:00,68.12171000000001,193.95379000000003,527.,1414.25,369.63,12,NA,99,NA,99,NA,99,-0.71,11,363.21,11,NA,99,-
2000.979622040073,359.54166666666663,2000-12-24--13:00:00,68.34895,195.16374000000002,521.79,1414.25,365.5,12,NA,99,NA,99,NA,99,-0.65,11,359.08,11,NA,99,-
2000.979631527019,359.54513888888886,2000-12-24--13:05:00,68.59456,196.36753000000002,516.15,1414.25,361.14,12,NA,99,NA,99,NA,99,-0.56,11,354.72,11,NA,99,-
2000.979641013965,359.5486111111111,2000-12-24--13:10:00,68.85834000000001,197.56476,510.08,1414.25,355.90000000000003,12,NA,99,NA,99,NA,99,-0.5700000000000001,11,349.48,11,NA,99,-
2000.979650500911,359.5520833333333,2000-12-24--13:15:00,69.14007000000001,198.75506000000001,503.59000000000003,1414.25,353.33,12,NA,99,NA,99,NA,99,-0.58,11,346.91,11,NA,99,-
2000.9796599878568,359.55555555555554,2000-12-24--13:20:00,69.43952,199.93808,496.68,1414.25,349.76,12,NA,99,NA,99,NA,99,-0.55,11,343.34000000000003,11,NA,99,-
2000.979669474803,359.55902777777777,2000-12-24--13:25:00,69.75644000000001,201.11349,489.35,1414.25,296.16,12,NA,99,NA,99,NA,99,-0.61,11,289.74,11,NA,99,-
2000.9796789617487,359.5625,2000-12-24--13:30:00,70.09058,202.28098000000003,481.6,1414.25,321.51,12,NA,99,NA,99,NA,99,-0.53,11,315.09000000000003,11,NA,99,-
2000.9796884486948,359.56597222222223,2000-12-24--13:35:00,70.44168,203.44027000000003,473.44,1414.25,308.22,12,NA,99,NA,99,NA,99,-0.5700000000000001,11,301.8,11,NA,99,-
2000.9796979356408,359.5694444444444,2000-12-24--13:40:00,70.80947,204.5911,464.88,1414.25,348.19,12,NA,99,NA,99,NA,99,-0.48,11,341.77,11,NA,99,-
2000.9797074225867,359.57291666666663,2000-12-24--13:45:00,71.19368,205.73324000000002,455.91,1414.25,377.,12,NA,99,NA,99,NA,99,-0.41000000000000003,11,370.58,11,NA,99,-
2000.9797169095327,359.57638888888886,2000-12-24--13:50:00,71.59401000000001,206.86648000000002,446.55,1414.25,226.82,12,NA,99,NA,99,NA,99,-0.5700000000000001,11,220.4,11,NA,99,-
2000.9797263964786,359.5798611111111,2000-12-24--13:55:00,72.01017,207.99064,436.79,1414.25,143.08,12,NA,99,NA,99,NA,99,-0.66,11,136.66,11,NA,99,-
2000.9797358834246,359.5833333333333,2000-12-24--14:00:00,72.44187000000001,209.10555000000002,426.64,1414.25,94.74,12,NA,99,NA,99,NA,99,-0.74,11,88.32000000000001,11,NA,99,-
2000.9797453703707,359.58680555555554,2000-12-24--14:05:00,72.88881,210.21107,416.11,1414.25,88.60000000000001,12,NA,99,NA,99,NA,99,-0.8200000000000001,11,82.18,11,NA,99,-
2000.9797548573165,359.59027777777777,2000-12-24--14:10:00,73.35067000000001,211.30709000000002,405.2,1414.26,145.43,12,NA,99,NA,99,NA,99,-0.8,11,139.01,11,NA,99,-
2000.9797643442625,359.59375,2000-12-24--14:15:00,73.82715,212.39352000000002,393.92,1414.26,183.73,12,NA,99,NA,99,NA,99,-0.58,11,177.31,11,NA,99,-
2000.9797738312084,359.59722222222223,2000-12-24--14:20:00,74.31793,213.47028000000003,382.27,1414.26,124.66,12,NA,99,NA,99,NA,99,-0.59,11,118.24000000000001,11,NA,99,-
2000.9797833181544,359.6006944444444,2000-12-24--14:25:00,74.82269000000001,214.53731000000002,370.26,1414.26,119.86,12,NA,99,NA,99,NA,99,-0.5,11,113.44,11,NA,99,-
2000.9797928051003,359.60416666666663,2000-12-24--14:30:00,75.34111,215.5946,357.90000000000003,1414.26,94.51,12,NA,99,NA,99,NA,99,-0.54,11,88.09,11,NA,99,-
2000.9798022920463,359.60763888888886,2000-12-24--14:35:00,75.87287,216.64213,345.18,1414.26,110.48,12,NA,99,NA,99,NA,99,-0.65,11,104.06,11,NA,99,-
2000.9798117789924,359.6111111111111,2000-12-24--14:40:00,76.41762,217.67990000000003,332.13,1414.26,190.98,12,NA,99,NA,99,NA,99,-0.52,11,184.56,11,NA,99,-
2000.9798212659382,359.6145833333333,2000-12-24--14:45:00,76.97505000000001,218.70794,318.74,1414.26,218.34,12,NA,99,NA,99,NA,99,-0.4,11,211.92000000000002,11,NA,99,-
2000.9798307528843,359.61805555555554,2000-12-24--14:50:00,77.54480000000001,219.72629,305.02,1414.26,184.06,12,NA,99,NA,99,NA,99,-0.32,11,177.64000000000001,11,NA,99,-
2000.97984023983,359.62152777777777,2000-12-24--14:55:00,78.12654,220.73501000000002,290.99,1414.26,161.51,12,NA,99,NA,99,NA,99,-0.8200000000000001,11,155.09,11,NA,99,-
2000.9798497267761,359.625,2000-12-24--15:00:00,78.71991000000001,221.73418,276.64,1414.26,142.97,12,NA,99,NA,99,NA,99,-1.07,11,136.55,11,NA,99,-
2000.9798592137222,359.62847222222223,2000-12-24--15:05:00,79.32455,222.72388,261.99,1414.26,126.89,12,NA,99,NA,99,NA,99,-0.8,11,120.47,11,NA,99,-
2000.979868700668,359.6319444444444,2000-12-24--15:10:00,79.94008000000001,223.70421000000002,247.04,1414.26,115.95,12,NA,99,NA,99,NA,99,-1.04,11,109.53,11,NA,99,-
2000.979878187614,359.63541666666663,2000-12-24--15:15:00,80.5661,224.67530000000002,231.81,1414.26,123.88000000000001,12,NA,99,NA,99,NA,99,-1.16,11,117.46000000000001,11,NA,99,-
2000.97988767456,359.63888888888886,2000-12-24--15:20:00,81.20221000000001,225.63725000000002,216.31,1414.26,103.78,12,NA,99,NA,99,NA,99,-1.4000000000000001,11,97.36,11,NA,99,-
2000.979897161506,359.6423611111111,2000-12-24--15:25:00,81.84794000000001,226.59023000000002,200.54,1414.26,59.09,12,NA,99,NA,99,NA,99,-1.27,11,52.67,11,NA,99,-
2000.979906648452,359.6458333333333,2000-12-24--15:30:00,82.50282,227.53437000000002,184.53,1414.26,49.04,12,NA,99,NA,99,NA,99,-2.22,11,42.62,11,NA,99,-
