Station ID Number:,94169,-,-,-,-,Type of Measurement:,GHI,GHI_Flag,DrHI_Calc,DrHI_Calc_Flag,DNI,DNI_Flag,DHI_Calc,DHI_Calc_Flag,Temperature,Temperature_Flag,GHI_original,GHI_original_Flag,DNI_original,DNI_original_Flag,NOTES
1980.830582,304.9930556,1980-10-30--23:50:00,148.3396,3.1031,0,0,0.05,12,NA,99,NA,99,NA,99,6.75,11,1.26,11,2.71,99,BadData(DNI_original)_BadData(DNI)_BadData(DHI_Calc)_BadData(DrHI_Calc)_
1980.830592,304.9965278,1980-10-30--23:55:00,148.27607,5.40703,0,0,0.05,12,NA,99,NA,99,NA,99,6.75,11,1.26,11,2.71,99,BadData(DNI_original)_BadData(DNI)_BadData(DHI_Calc)_BadData(DrHI_Calc)_
1980.830601,305,1980-10-30--24:00:00,148.17773,7.70127,0,0,0.05,12,NA,99,NA,99,NA,99,6.75,11,1.26,11,2.31,99,BadData(DNI_original)_BadData(DNI)_BadData(DHI_Calc)_BadData(DrHI_Calc)_
1980.830611,305.0034722,1980-10-31--00:05:00,148.04491,9.9818,0,0,NA,99,NA,99,NA,99,NA,99,7.53,99,2.19,99,4.72,99,BadData(DNI_original)_BadData(DNI)_BadData(DHI_Calc)_BadData(DrHI_Calc)_
1980.83062,305.0069444,1980-10-31--00:10:00,147.87806,12.2448,0,0,-0.19,12,NA,99,NA,99,NA,99,6.75,11,1.26,11,2.71,99,BadData(DNI_original)_BadData(DNI)_BadData(DHI_Calc)_BadData(DrHI_Calc)_
1980.83063,305.0104167,1980-10-31--00:15:00,147.67774,14.48664,0,0,-0.19,12,NA,99,NA,99,NA,99,6.65,11,1.26,11,2.71,99,BadData(DNI_original)_BadData(DNI)_BadData(DHI_Calc)_BadData(DrHI_Calc)_
1980.830639,305.0138889,1980-10-31--00:20:00,147.44458,16.70398,0,0,-0.19,12,NA,99,NA,99,NA,99,6.75,11,1.26,11,2.71,99,BadData(DNI_original)_BadData(DNI)_BadData(DHI_Calc)_BadData(DrHI_Calc)_
1980.830649,305.0173611,1980-10-31--00:25:00,147.17931,18.89378,0,0,-0.19,12,NA,99,NA,99,NA,99,6.75,11,1.26,11,2.31,99,BadData(DNI_original)_BadData(DNI)_BadData(DHI_Calc)_BadData(DrHI_Calc)_
1980.830658,305.0208333,1980-10-31--00:30:00,146.88275,21.05328,0,0,-0.19,12,NA,99,NA,99,NA,99,6.75,11,1.26,11,2.71,99,BadData(DNI_original)_BadData(DNI)_BadData(DHI_Calc)_BadData(DrHI_Calc)_
1980.830668,305.0243056,1980-10-31--00:35:00,146.55577,23.18007,0,0,-0.19,12,NA,99,NA,99,NA,99,6.75,11,1.26,11,2.71,99,BadData(DNI_original)_BadData(DNI)_BadData(DHI_Calc)_BadData(DrHI_Calc)_
1980.830677,305.0277778,1980-10-31--00:40:00,146.19928,25.27208,0,0,-0.19,12,NA,99,NA,99,NA,99,6.75,11,1.26,11,2.71,99,BadData(DNI_original)_BadData(DNI)_BadData(DHI_Calc)_BadData(DrHI_Calc)_
1980.830686,305.03125,1980-10-31--00:45:00,145.81427,27.32757,0,0,0.27,12,NA,99,NA,99,NA,99,6.75,11,1.72,11,2.71,99,BadData(DNI_original)_BadData(DNI)_BadData(DHI_Calc)_BadData(DrHI_Calc)_
1980.830696,305.0347222,1980-10-31--00:50:00,145.40174,29.34512,0,0,-0.19,12,NA,99,NA,99,NA,99,6.84,11,1.26,11,2.71,99,BadData(DNI_original)_BadData(DNI)_BadData(DHI_Calc)_BadData(DrHI_Calc)_
1980.830705,305.0381944,1980-10-31--00:55:00,144.96271,31.32362,0,0,-0.19,12,NA,99,NA,99,NA,99,6.75,11,1.26,11,2.71,99,BadData(DNI_original)_BadData(DNI)_BadData(DHI_Calc)_BadData(DrHI_Calc)_
1980.830715,305.0416667,1980-10-31--01:00:00,144.49822,33.26229,0,0,0.27,12,NA,99,NA,99,NA,99,6.84,11,1.72,11,2.31,99,BadData(DNI_original)_BadData(DNI)_BadData(DHI_Calc)_BadData(DrHI_Calc)_
1980.830724,305.0451389,1980-10-31--01:05:00,144.00933,35.1606,0,0,NA,99,NA,99,NA,99,NA,99,7.43,99,2.19,99,4.32,99,BadData(DNI_original)_BadData(DNI)_BadData(DHI_Calc)_BadData(DrHI_Calc)_
1980.830734,305.0486111,1980-10-31--01:10:00,143.49708,37.01829,0,0,-0.19,12,NA,99,NA,99,NA,99,6.75,11,1.26,11,2.71,99,BadData(DNI_original)_BadData(DNI)_BadData(DHI_Calc)_BadData(DrHI_Calc)_
1980.830743,305.0520833,1980-10-31--01:15:00,142.9625,38.83532,0,0,-0.19,12,NA,99,NA,99,NA,99,6.84,11,1.26,11,2.71,99,BadData(DNI_original)_BadData(DNI)_BadData(DHI_Calc)_BadData(DrHI_Calc)_
1980.830753,305.0555556,1980-10-31--01:20:00,142.40663,40.61187,0,0,-0.19,12,NA,99,NA,99,NA,99,6.84,11,1.26,11,2.31,99,BadData(DNI_original)_BadData(DNI)_BadData(DHI_Calc)_BadData(DrHI_Calc)_
1980.830762,305.0590278,1980-10-31--01:25:00,141.83047,42.34832,0,0,-0.19,12,NA,99,NA,99,NA,99,6.75,11,1.26,11,2.71,99,BadData(DNI_original)_BadData(DNI)_BadData(DHI_Calc)_BadData(DrHI_Calc)_
1980.830772,305.0625,1980-10-31--01:30:00,141.235,44.04518,0,0,-0.19,12,NA,99,NA,99,NA,99,6.84,11,1.26,11,2.71,99,BadData(DNI_original)_BadData(DNI)_BadData(DHI_Calc)_BadData(DrHI_Calc)_
1980.830781,305.0659722,1980-10-31--01:35:00,140.62118,45.70312,0,0,-0.19,12,NA,99,NA,99,NA,99,6.75,11,1.26,11,2.31,99,BadData(DNI_original)_BadData(DNI)_BadData(DHI_Calc)_BadData(DrHI_Calc)_
1980.830791,305.0694444,1980-10-31--01:40:00,139.98995,47.32292,0,0,-0.19,12,NA,99,NA,99,NA,99,6.65,11,1.26,11,2.31,99,BadData(DNI_original)_BadData(DNI)_BadData(DHI_Calc)_BadData(DrHI_Calc)_
1980.8308,305.0729167,1980-10-31--01:45:00,139.34219,48.90547,0,0,-0.67,12,NA,99,NA,99,NA,99,6.55,11,0.78,11,2.31,99,BadData(DNI_original)_BadData(DNI)_BadData(DHI_Calc)_BadData(DrHI_Calc)_
1980.83081,305.0763889,1980-10-31--01:50:00,138.67879,50.45172,0,0,-0.19,12,NA,99,NA,99,NA,99,6.35,11,1.26,11,1.91,99,BadData(DNI_original)_BadData(DNI)_BadData(DHI_Calc)_BadData(DrHI_Calc)_
1980.830819,305.0798611,1980-10-31--01:55:00,138.00057,51.96269,0,0,-0.67,12,NA,99,NA,99,NA,99,6.26,11,0.78,11,1.91,99,BadData(DNI_original)_BadData(DNI)_BadData(DHI_Calc)_BadData(DrHI_Calc)_
1980.830829,305.0833333,1980-10-31--02:00:00,137.30834,53.43946,0,0,-0.19,12,NA,99,NA,99,NA,99,6.26,11,1.26,11,2.31,99,BadData(DNI_original)_BadData(DNI)_BadData(DHI_Calc)_BadData(DrHI_Calc)_
1980.830838,305.0868056,1980-10-31--02:05:00,136.60287,54.88314,0,0,NA,99,NA,99,NA,99,NA,99,6.35,99,1.72,99,2.71,99,BadData(DNI_original)_BadData(DNI)_BadData(DHI_Calc)_BadData(DrHI_Calc)_
1980.830848,305.0902778,1980-10-31--02:10:00,135.88489,56.29485,0,0,-0.19,12,NA,99,NA,99,NA,99,6.16,11,1.26,11,2.31,99,BadData(DNI_original)_BadData(DNI)_BadData(DHI_Calc)_BadData(DrHI_Calc)_
1980.830857,305.09375,1980-10-31--02:15:00,135.15512,57.67574,0,0,-0.19,12,NA,99,NA,99,NA,99,6.16,11,1.26,11,2.31,99,BadData(DNI_original)_BadData(DNI)_BadData(DHI_Calc)_BadData(DrHI_Calc)_
1980.830867,305.0972222,1980-10-31--02:20:00,134.41423,59.02695,0,0,-0.19,12,NA,99,NA,99,NA,99,6.26,11,1.26,11,2.71,99,BadData(DNI_original)_BadData(DNI)_BadData(DHI_Calc)_BadData(DrHI_Calc)_
1980.830876,305.1006944,1980-10-31--02:25:00,133.66286,60.34965,0,0,-0.19,12,NA,99,NA,99,NA,99,6.26,11,1.26,11,2.71,99,BadData(DNI_original)_BadData(DNI)_BadData(DHI_Calc)_BadData(DrHI_Calc)_
1980.830886,305.1041667,1980-10-31--02:30:00,132.90164,61.64496,0,0,-0.19,12,NA,99,NA,99,NA,99,6.16,11,1.26,11,2.31,99,BadData(DNI_original)_BadData(DNI)_BadData(DHI_Calc)_BadData(DrHI_Calc)_
1980.830895,305.1076389,1980-10-31--02:35:00,132.13113,62.91402,0,0,0.27,12,NA,99,NA,99,NA,99,6.26,11,1.72,11,2.31,99,BadData(DNI_original)_BadData(DNI)_BadData(DHI_Calc)_BadData(DrHI_Calc)_
1980.830905,305.1111111,1980-10-31--02:40:00,131.35192,64.15794,0,0,-0.19,12,NA,99,NA,99,NA,99,6.16,11,1.26,11,2.71,99,BadData(DNI_original)_BadData(DNI)_BadData(DHI_Calc)_BadData(DrHI_Calc)_
1980.830914,305.1145833,1980-10-31--02:45:00,130.56452,65.3778,0,0,-0.19,12,NA,99,NA,99,NA,99,6.26,11,1.26,11,2.31,99,BadData(DNI_original)_BadData(DNI)_BadData(DHI_Calc)_BadData(DrHI_Calc)_
1980.830924,305.1180556,1980-10-31--02:50:00,129.76946,66.57466,0,0,0.27,12,NA,99,NA,99,NA,99,6.26,11,1.72,11,2.71,99,BadData(DNI_original)_BadData(DNI)_BadData(DHI_Calc)_BadData(DrHI_Calc)_
1980.830933,305.1215278,1980-10-31--02:55:00,128.96721,67.74958,0,0,-0.19,12,NA,99,NA,99,NA,99,6.26,11,1.26,11,2.31,99,BadData(DNI_original)_BadData(DNI)_BadData(DHI_Calc)_BadData(DrHI_Calc)_
1980.830943,305.125,1980-10-31--03:00:00,128.15824,68.90357,0,0,-0.19,12,NA,99,NA,99,NA,99,6.26,11,1.26,11,2.31,99,BadData(DNI_original)_BadData(DNI)_BadData(DHI_Calc)_BadData(DrHI_Calc)_
1980.830952,305.1284722,1980-10-31--03:05:00,127.343,70.03761,0,0,NA,99,NA,99,NA,99,NA,99,6.26,99,1.26,99,2.71,99,BadData(DNI_original)_BadData(DNI)_BadData(DHI_Calc)_BadData(DrHI_Calc)_
1980.830962,305.1319444,1980-10-31--03:10:00,126.5219,71.15266,0,0,0.27,12,NA,99,NA,99,NA,99,6.16,11,1.72,11,2.71,99,BadData(DNI_original)_BadData(DNI)_BadData(DHI_Calc)_BadData(DrHI_Calc)_
1980.830971,305.1354167,1980-10-31--03:15:00,125.69536,72.24964,0,0,-0.19,12,NA,99,NA,99,NA,99,6.26,11,1.26,11,2.31,99,BadData(DNI_original)_BadData(DNI)_BadData(DHI_Calc)_BadData(DrHI_Calc)_
1980.830981,305.1388889,1980-10-31--03:20:00,124.86375,73.32947,0,0,0.27,12,NA,99,NA,99,NA,99,6.26,11,1.72,11,2.71,99,BadData(DNI_original)_BadData(DNI)_BadData(DHI_Calc)_BadData(DrHI_Calc)_
1980.83099,305.1423611,1980-10-31--03:25:00,124.02745,74.39302,0,0,-0.19,12,NA,99,NA,99,NA,99,6.35,11,1.26,11,2.31,99,BadData(DNI_original)_BadData(DNI)_BadData(DHI_Calc)_BadData(DrHI_Calc)_
1980.831,305.1458333,1980-10-31--03:30:00,123.18681,75.44112,0,0,-0.19,12,NA,99,NA,99,NA,99,6.26,11,1.26,11,2.71,99,BadData(DNI_original)_BadData(DNI)_BadData(DHI_Calc)_BadData(DrHI_Calc)_
1980.831009,305.1493056,1980-10-31--03:35:00,122.34218,76.47459,0,0,0.27,12,NA,99,NA,99,NA,99,6.35,11,1.72,11,2.31,99,BadData(DNI_original)_BadData(DNI)_BadData(DHI_Calc)_BadData(DrHI_Calc)_
1980.831019,305.1527778,1980-10-31--03:40:00,121.49388,77.49423,0,0,-0.19,12,NA,99,NA,99,NA,99,6.26,11,1.26,11,2.71,99,BadData(DNI_original)_BadData(DNI)_BadData(DHI_Calc)_BadData(DrHI_Calc)_
1980.831028,305.15625,1980-10-31--03:45:00,120.64223,78.5008,0,0,-0.19,12,NA,99,NA,99,NA,99,6.35,11,1.26,11,2.71,99,BadData(DNI_original)_BadData(DNI)_BadData(DHI_Calc)_BadData(DrHI_Calc)_
1980.831037,305.1597222,1980-10-31--03:50:00,119.78752,79.49503,0,0,0.27,12,NA,99,NA,99,NA,99,6.35,11,1.72,11,2.31,99,BadData(DNI_original)_BadData(DNI)_BadData(DHI_Calc)_BadData(DrHI_Calc)_
1980.831047,305.1631944,1980-10-31--03:55:00,118.93005,80.47765,0,0,-0.19,12,NA,99,NA,99,NA,99,6.45,11,1.26,11,2.71,99,BadData(DNI_original)_BadData(DNI)_BadData(DHI_Calc)_BadData(DrHI_Calc)_
1980.831056,305.1666667,1980-10-31--04:00:00,118.07009,81.44934,0,0,-0.19,12,NA,99,NA,99,NA,99,6.35,11,1.26,11,2.31,99,BadData(DNI_original)_BadData(DNI)_BadData(DHI_Calc)_BadData(DrHI_Calc)_
1980.831066,305.1701389,1980-10-31--04:05:00,117.20793,82.41077,0,0,NA,99,NA,99,NA,99,NA,99,6.35,99,1.26,99,3.52,99,BadData(DNI_original)_BadData(DNI)_BadData(DHI_Calc)_BadData(DrHI_Calc)_
1980.831075,305.1736111,1980-10-31--04:10:00,116.34382,83.36259,0,0,-0.19,12,NA,99,NA,99,NA,99,6.35,11,1.26,11,2.31,99,BadData(DNI_original)_BadData(DNI)_BadData(DHI_Calc)_BadData(DrHI_Calc)_
1980.831085,305.1770833,1980-10-31--04:15:00,115.47801,84.30542,0,0,-0.19,12,NA,99,NA,99,NA,99,6.35,11,1.26,11,2.31,99,BadData(DNI_original)_BadData(DNI)_BadData(DHI_Calc)_BadData(DrHI_Calc)_
1980.831094,305.1805556,1980-10-31--04:20:00,114.61076,85.23987,0,0,0.27,12,NA,99,NA,99,NA,99,6.45,11,1.72,11,2.71,99,BadData(DNI_original)_BadData(DNI)_BadData(DHI_Calc)_BadData(DrHI_Calc)_
1980.831104,305.1840278,1980-10-31--04:25:00,113.7423,86.16653,0,0,-0.19,12,NA,99,NA,99,NA,99,6.35,11,1.26,11,2.71,99,BadData(DNI_original)_BadData(DNI)_BadData(DHI_Calc)_BadData(DrHI_Calc)_
1980.831113,305.1875,1980-10-31--04:30:00,112.87286,87.08596,0,0,-0.19,12,NA,99,NA,99,NA,99,6.45,11,1.26,11,2.31,99,BadData(DNI_original)_BadData(DNI)_BadData(DHI_Calc)_BadData(DrHI_Calc)_
1980.831123,305.1909722,1980-10-31--04:35:00,112.00267,87.99873,0,0,-0.19,12,NA,99,NA,99,NA,99,6.35,11,1.26,11,2.31,99,BadData(DNI_original)_BadData(DNI)_BadData(DHI_Calc)_BadData(DrHI_Calc)_
1980.831132,305.1944444,1980-10-31--04:40:00,111.13195,88.90536,0,0,-0.19,12,NA,99,NA,99,NA,99,6.45,11,1.26,11,2.31,99,BadData(DNI_original)_BadData(DNI)_BadData(DHI_Calc)_BadData(DrHI_Calc)_
1980.831142,305.1979167,1980-10-31--04:45:00,110.26091,89.80638,0,0,-0.67,12,NA,99,NA,99,NA,99,6.35,11,0.78,11,2.31,99,BadData(DNI_original)_BadData(DNI)_BadData(DHI_Calc)_BadData(DrHI_Calc)_
1980.831151,305.2013889,1980-10-31--04:50:00,109.38977,90.7023,0,0,-0.19,12,NA,99,NA,99,NA,99,6.35,11,1.26,11,2.31,99,BadData(DNI_original)_BadData(DNI)_BadData(DHI_Calc)_BadData(DrHI_Calc)_
1980.831161,305.2048611,1980-10-31--04:55:00,108.51873,91.59361,0,0,-0.19,12,NA,99,NA,99,NA,99,6.26,11,1.26,11,2.31,99,BadData(DNI_original)_BadData(DNI)_BadData(DHI_Calc)_BadData(DrHI_Calc)_
1980.83117,305.2083333,1980-10-31--05:00:00,107.64799,92.48079,0,0,-0.67,12,NA,99,NA,99,NA,99,6.26,11,0.78,11,2.31,99,BadData(DNI_original)_BadData(DNI)_BadData(DHI_Calc)_BadData(DrHI_Calc)_
1980.83118,305.2118056,1980-10-31--05:05:00,106.77774,93.36431,0,0,NA,99,NA,99,NA,99,NA,99,6.45,99,1.26,99,2.31,99,BadData(DNI_original)_BadData(DNI)_BadData(DHI_Calc)_BadData(DrHI_Calc)_
1980.831189,305.2152778,1980-10-31--05:10:00,105.90818,94.24463,0,0,-0.19,12,NA,99,NA,99,NA,99,6.26,11,1.26,11,2.31,99,BadData(DNI_original)_BadData(DNI)_BadData(DHI_Calc)_BadData(DrHI_Calc)_
1980.831199,305.21875,1980-10-31--05:15:00,105.03948,95.1222,0,0,-0.19,12,NA,99,NA,99,NA,99,6.26,11,1.26,11,2.31,99,BadData(DNI_original)_BadData(DNI)_BadData(DHI_Calc)_BadData(DrHI_Calc)_
1980.831208,305.2222222,1980-10-31--05:20:00,104.17184,95.99746,0,0,-0.19,12,NA,99,NA,99,NA,99,6.35,11,1.26,11,2.71,99,BadData(DNI_original)_BadData(DNI)_BadData(DHI_Calc)_BadData(DrHI_Calc)_
1980.831218,305.2256944,1980-10-31--05:25:00,103.30541,96.87083,0,0,-0.19,12,NA,99,NA,99,NA,99,6.26,11,1.26,11,2.31,99,BadData(DNI_original)_BadData(DNI)_BadData(DHI_Calc)_BadData(DrHI_Calc)_
1980.831227,305.2291667,1980-10-31--05:30:00,102.44038,97.74273,0,0,-0.19,12,NA,99,NA,99,NA,99,6.35,11,1.26,11,2.71,99,BadData(DNI_original)_BadData(DNI)_BadData(DHI_Calc)_BadData(DrHI_Calc)_
1980.831237,305.2326389,1980-10-31--05:35:00,101.57688,98.61358,0,0,-0.19,12,NA,99,NA,99,NA,99,6.26,11,1.26,11,2.31,99,BadData(DNI_original)_BadData(DNI)_BadData(DHI_Calc)_BadData(DrHI_Calc)_
1980.831246,305.2361111,1980-10-31--05:40:00,100.71506,99.48378,0,0,-0.19,12,NA,99,NA,99,NA,99,6.35,11,1.26,11,2.31,99,BadData(DNI_original)_BadData(DNI)_BadData(DHI_Calc)_BadData(DrHI_Calc)_
1980.831256,305.2395833,1980-10-31--05:45:00,99.85504,100.35373,0,0,-0.19,12,NA,99,NA,99,NA,99,6.26,11,1.26,11,2.71,99,BadData(DNI_original)_BadData(DNI)_BadData(DHI_Calc)_BadData(DrHI_Calc)_
1980.831265,305.2430556,1980-10-31--05:50:00,98.99691,101.22381,0,0,-0.19,12,NA,99,NA,99,NA,99,6.35,11,1.26,11,2.31,99,BadData(DNI_original)_BadData(DNI)_BadData(DHI_Calc)_BadData(DrHI_Calc)_
1980.831275,305.2465278,1980-10-31--05:55:00,98.14073,102.09442,0,0,-0.19,12,NA,99,NA,99,NA,99,6.26,11,1.26,11,2.31,99,BadData(DNI_original)_BadData(DNI)_BadData(DHI_Calc)_BadData(DrHI_Calc)_
1980.831284,305.25,1980-10-31--06:00:00,97.28646,102.96593,0,0,-0.19,12,NA,99,NA,99,NA,99,6.26,11,1.26,11,2.31,99,BadData(DNI_original)_BadData(DNI)_BadData(DHI_Calc)_BadData(DrHI_Calc)_
1980.831294,305.2534722,1980-10-31--06:05:00,96.43399,103.83871,0,0,NA,99,NA,99,NA,99,NA,99,6.45,99,1.26,99,2.31,99,BadData(DNI_original)_BadData(DNI)_BadData(DHI_Calc)_BadData(DrHI_Calc)_
1980.831303,305.2569444,1980-10-31--06:10:00,95.58299,104.71314,0,0,-0.19,12,NA,99,NA,99,NA,99,6.26,11,1.26,11,1.91,99,BadData(DNI_original)_BadData(DNI)_BadData(DHI_Calc)_BadData(DrHI_Calc)_
1980.831313,305.2604167,1980-10-31--06:15:00,94.73279,105.58957,0,0,-0.19,12,NA,99,NA,99,NA,99,6.26,11,1.26,11,2.31,99,BadData(DNI_original)_BadData(DNI)_BadData(DHI_Calc)_BadData(DrHI_Calc)_
1980.831322,305.2638889,1980-10-31--06:20:00,93.88198,106.46837,0,0,0.27,12,NA,99,NA,99,NA,99,6.35,11,1.72,11,2.71,99,BadData(DNI_original)_BadData(DNI)_BadData(DHI_Calc)_BadData(DrHI_Calc)_
1980.831332,305.2673611,1980-10-31--06:25:00,93.02745,107.34989,0,0,-0.19,12,NA,99,NA,99,NA,99,6.26,11,1.26,11,2.31,99,BadData(DNI_original)_BadData(DNI)_BadData(DHI_Calc)_BadData(DrHI_Calc)_
1980.831341,305.2708333,1980-10-31--06:30:00,92.16138,108.23448,0,0,0.27,12,NA,99,NA,99,NA,99,6.26,11,1.72,11,2.31,99,BadData(DNI_original)_BadData(DNI)_BadData(DHI_Calc)_BadData(DrHI_Calc)_
1980.831351,305.2743056,1980-10-31--06:35:00,91.25816,109.12249,0,0,0.74,12,NA,99,NA,99,NA,99,6.26,11,2.19,11,1.91,99,BadData(DNI_original)_BadData(DNI)_BadData(DHI_Calc)_BadData(DrHI_Calc)_
1980.83136,305.2777778,1980-10-31--06:40:00,90.16408,110.01427,0,0,1.22,12,NA,99,NA,99,NA,99,6.35,11,2.67,11,2.31,99,BadData(DNI_original)_BadData(DNI)_BadData(DHI_Calc)_BadData(DrHI_Calc)_
1980.83137,305.28125,1980-10-31--06:45:00,89.39052,110.91015,14.7,1381.61,1.68,92,NA,99,NA,99,NA,99,6.16,11,3.13,91,2.31,99,BadData(DNI_original)_BadData(DNI)_BadData(DHI_Calc)_BadData(DrHI_Calc)_
1980.831379,305.2847222,1980-10-31--06:50:00,88.67189,111.81047,32.02,1381.62,3.1,92,NA,99,NA,99,NA,99,6.35,11,4.55,91,2.31,99,BadData(DNI_original)_BadData(DNI)_BadData(DHI_Calc)_BadData(DrHI_Calc)_
1980.831389,305.2881944,1980-10-31--06:55:00,87.93265,112.71557,49.84,1381.62,4.05,12,NA,99,NA,99,NA,99,6.26,11,5.5,11,2.71,99,BadData(DNI_original)_BadData(DNI)_BadData(DHI_Calc)_BadData(DrHI_Calc)_
1980.831398,305.2916667,1980-10-31--07:00:00,87.18102,113.62577,67.95,1381.62,6.4,12,NA,99,NA,99,NA,99,6.35,11,7.85,11,2.31,99,BadData(DNI_original)_BadData(DNI)_BadData(DHI_Calc)_BadData(DrHI_Calc)_
1980.831407,305.2951389,1980-10-31--07:05:00,86.42308,114.54142,86.2,1381.62,NA,99,NA,99,NA,99,NA,99,6.55,99,8.32,99,2.71,99,BadData(DNI_original)_BadData(DNI)_BadData(DHI_Calc)_BadData(DrHI_Calc)_
1980.831417,305.2986111,1980-10-31--07:10:00,85.66284,115.46282,104.49,1381.63,10.16,12,NA,99,NA,99,NA,99,6.35,11,11.61,11,2.71,99,BadData(DNI_original)_BadData(DNI)_BadData(DHI_Calc)_BadData(DrHI_Calc)_
1980.831426,305.3020833,1980-10-31--07:15:00,84.90113,116.3903,122.79,1381.63,11.58,12,NA,99,NA,99,NA,99,6.45,11,13.03,11,2.31,99,BadData(DNI_original)_BadData(DNI)_BadData(DHI_Calc)_BadData(DrHI_Calc)_
1980.831436,305.3055556,1980-10-31--07:20:00,84.1426,117.32418,141,1381.63,14.4,12,NA,99,NA,99,NA,99,6.35,11,15.85,11,2.31,99,BadData(DNI_original)_BadData(DNI)_BadData(DHI_Calc)_BadData(DrHI_Calc)_
1980.831445,305.3090278,1980-10-31--07:25:00,83.38678,118.26477,159.12,1381.64,16.77,12,NA,99,NA,99,NA,99,6.45,11,18.22,11,2.71,99,BadData(DNI_original)_BadData(DNI)_BadData(DHI_Calc)_BadData(DrHI_Calc)_
1980.831455,305.3125,1980-10-31--07:30:00,82.6354,119.21238,177.1,1381.64,16.29,12,NA,99,NA,99,NA,99,6.45,11,17.74,11,2.31,99,BadData(DNI_original)_BadData(DNI)_BadData(DHI_Calc)_BadData(DrHI_Calc)_
1980.831464,305.3159722,1980-10-31--07:35:00,81.88924,120.16732,194.93,1381.64,14.4,12,NA,99,NA,99,NA,99,6.45,11,15.85,11,2.71,99,BadData(DNI_original)_BadData(DNI)_BadData(DHI_Calc)_BadData(DrHI_Calc)_
1980.831474,305.3194444,1980-10-31--07:40:00,81.14892,121.12988,212.59,1381.64,11.58,12,NA,99,NA,99,NA,99,6.45,11,13.03,11,2.71,99,BadData(DNI_original)_BadData(DNI)_BadData(DHI_Calc)_BadData(DrHI_Calc)_
1980.831483,305.3229167,1980-10-31--07:45:00,80.41503,122.10038,230.06,1381.65,13.94,12,NA,99,NA,99,NA,99,6.55,11,15.39,11,2.31,99,BadData(DNI_original)_BadData(DNI)_BadData(DHI_Calc)_BadData(DrHI_Calc)_
1980.831493,305.3263889,1980-10-31--07:50:00,79.68806,123.07908,247.32,1381.65,14.88,12,NA,99,NA,99,NA,99,6.45,11,16.33,11,2.71,99,BadData(DNI_original)_BadData(DNI)_BadData(DHI_Calc)_BadData(DrHI_Calc)_
1980.831502,305.3298611,1980-10-31--07:55:00,78.96846,124.06629,264.38,1381.65,13.94,12,NA,99,NA,99,NA,99,6.65,11,15.39,11,2.31,99,BadData(DNI_original)_BadData(DNI)_BadData(DHI_Calc)_BadData(DrHI_Calc)_
1980.831512,305.3333333,1980-10-31--08:00:00,78.25667,125.06228,281.2,1381.65,20.06,12,NA,99,NA,99,NA,99,6.55,11,21.51,11,2.71,99,BadData(DNI_original)_BadData(DNI)_BadData(DHI_Calc)_BadData(DrHI_Calc)_
1980.831521,305.3368056,1980-10-31--08:05:00,77.55308,126.06732,297.8,1381.66,NA,99,NA,99,NA,99,NA,99,6.65,99,28.1,99,3.52,99,BadData(DNI_original)_BadData(DNI)_BadData(DHI_Calc)_BadData(DrHI_Calc)_
1980.831531,305.3402778,1980-10-31--08:10:00,76.85807,127.08167,314.14,1381.66,24.3,12,NA,99,NA,99,NA,99,6.65,11,25.75,11,2.71,99,BadData(DNI_original)_BadData(DNI)_BadData(DHI_Calc)_BadData(DrHI_Calc)_
1980.83154,305.34375,1980-10-31--08:15:00,76.17203,128.10559,330.23,1381.66,23.36,12,NA,99,NA,99,NA,99,6.75,11,24.81,11,3.11,99,BadData(DNI_original)_BadData(DNI)_BadData(DHI_Calc)_BadData(DrHI_Calc)_
1980.83155,305.3472222,1980-10-31--08:20:00,75.49531,129.13933,346.05,1381.66,31.84,12,NA,99,NA,99,NA,99,6.65,11,33.29,11,97.26,99,BadData(DNI_original)_BadData(DNI)_BadData(DHI_Calc)_BadData(DrHI_Calc)_
1980.831559,305.3506944,1980-10-31--08:25:00,74.82828,130.18312,361.6,1381.67,37.49,12,NA,99,NA,99,NA,99,6.84,11,38.94,11,2.71,99,BadData(DNI_original)_BadData(DNI)_BadData(DHI_Calc)_BadData(DrHI_Calc)_
1980.831569,305.3541667,1980-10-31--08:30:00,74.1713,131.23719,376.87,1381.67,47.85,12,NA,99,NA,99,NA,99,6.94,11,49.3,11,3.52,99,BadData(DNI_original)_BadData(DNI)_BadData(DHI_Calc)_BadData(DrHI_Calc)_
1980.831578,305.3576389,1980-10-31--08:35:00,73.52472,132.30175,391.84,1381.67,72.35,12,NA,99,NA,99,NA,99,7.04,11,73.8,11,3.52,99,BadData(DNI_original)_BadData(DNI)_BadData(DHI_Calc)_BadData(DrHI_Calc)_
1980.831588,305.3611111,1980-10-31--08:40:00,72.88891,133.377,406.52,1381.67,83.65,12,NA,99,NA,99,NA,99,7.33,11,85.1,11,3.52,99,BadData(DNI_original)_BadData(DNI)_BadData(DHI_Calc)_BadData(DrHI_Calc)_
1980.831597,305.3645833,1980-10-31--08:45:00,72.26422,134.46313,420.9,1381.68,72.81,12,NA,99,NA,99,NA,99,7.33,11,74.26,11,3.52,99,BadData(DNI_original)_BadData(DNI)_BadData(DHI_Calc)_BadData(DrHI_Calc)_
