Station ID Number:,94169,-,-,-,-,Type of Measurement:,GHI,GHI_Flag,DrHI_Calc,DrHI_Calc_Flag,DNI,DNI_Flag,DHI_Calc,DHI_Calc_Flag,Temperature,Temperature_Flag,GHI_original,GHI_original_Flag,DNI_original,DNI_original_Flag,NOTES
1980.974006,357.4861111,1980-12-22--11:40:00,69.34161,175.45692,496.56,1407.51,247.81,12,2.24,72,6.36,12,245.57,72,15.85,11,248.08,11,8.75,11,-
1980.974015,357.4895833,1980-12-22--11:45:00,69.282,176.68042,497.93,1407.51,225.21,12,1.82,72,5.15,12,223.39,72,15.95,11,225.48,11,7.54,11,-
1980.974025,357.4930556,1980-12-22--11:50:00,69.24093,177.9052,498.88,1407.51,177.16,12,0.11,72,0.32,12,177.05,72,15.85,11,177.43,11,2.71,11,-
1980.974034,357.4965278,1980-12-22--11:55:00,69.21842,179.13079,499.39,1407.51,139.47,12,-0.17,72,-0.48,12,139.47,72,15.75,11,139.74,11,1.91,11,-
1980.974044,357.5,1980-12-22--12:00:00,69.2145,180.35672,499.48,1407.51,133.82,12,-0.46,72,-1.29,12,133.82,72,15.56,11,134.09,11,1.1,11,-
1980.974053,357.5034722,1980-12-22--12:05:00,69.22918,181.58251,499.15,1407.51,NA,99,NA,99,NA,99,NA,99,15.36,99,129.38,99,1.91,99,-
1980.974063,357.5069444,1980-12-22--12:10:00,69.26243,182.80769,498.38,1407.51,119.69,12,-0.17,72,-0.48,12,119.69,72,15.16,11,119.96,11,1.91,11,-
1980.974072,357.5104167,1980-12-22--12:15:00,69.31424,184.03179,497.19,1407.51,107.91,12,-0.17,72,-0.48,12,107.91,72,15.07,11,108.18,11,1.91,11,-
1980.974082,357.5138889,1980-12-22--12:20:00,69.38455,185.25434,495.58,1407.51,89.54,12,-0.17,72,-0.48,12,89.54,72,14.87,11,89.81,11,1.91,11,-
1980.974091,357.5173611,1980-12-22--12:25:00,69.47331,186.47487,493.54,1407.51,88.13,12,-0.17,72,-0.48,12,88.13,72,14.68,11,88.4,11,1.91,11,-
1980.974101,357.5208333,1980-12-22--12:30:00,69.58044,187.69293,491.07,1407.51,97.55,12,0.11,72,0.32,12,97.44,72,14.68,11,97.82,11,2.71,11,-
1980.97411,357.5243056,1980-12-22--12:35:00,69.70585,188.90808,488.18,1407.51,116.86,12,1.51,72,4.35,12,115.35,72,14.68,11,117.13,11,6.74,11,-
1980.97412,357.5277778,1980-12-22--12:40:00,69.84944,190.11988,484.87,1407.51,118.27,12,0.39,72,1.13,12,117.88,72,14.77,11,118.54,11,3.52,11,-
1980.974129,357.53125,1980-12-22--12:45:00,70.01109,191.32789,481.14,1407.52,104.61,12,8.92,72,26.08,12,95.69,72,14.87,11,104.88,11,28.47,11,-
1980.974139,357.5347222,1980-12-22--12:50:00,70.19066,192.53172,476.99,1407.52,118.75,12,0.24,72,0.72,12,118.51,72,14.87,11,119.02,11,3.11,11,-
1980.974148,357.5381944,1980-12-22--12:55:00,70.388,193.73096,472.43,1407.52,106.03,12,0.24,72,0.72,12,105.79,72,14.77,11,106.3,11,3.11,11,-
1980.974158,357.5416667,1980-12-22--13:00:00,70.60297,194.92523,467.45,1407.52,115.92,12,0.51,72,1.53,12,115.41,72,14.68,11,116.19,11,3.92,11,-
1980.974167,357.5451389,1980-12-22--13:05:00,70.83538,196.11417,462.06,1407.52,NA,99,NA,99,NA,99,NA,99,15.07,99,163.29,99,56.62,99,-
1980.974177,357.5486111,1980-12-22--13:10:00,71.08506,197.29742,456.27,1407.52,169.63,12,0.5,72,1.53,12,169.13,72,15.07,11,169.9,11,3.92,11,-
1980.974186,357.5520833,1980-12-22--13:15:00,71.3518,198.47465,450.06,1407.52,143.71,12,-0.03,72,-0.08,12,143.71,72,15.07,11,143.98,11,2.31,11,-
1980.974196,357.5555556,1980-12-22--13:20:00,71.6354,199.64555,443.46,1407.52,88.6,12,-0.28,72,-0.89,12,88.6,72,14.87,11,88.87,11,1.5,11,-
1980.974205,357.5590278,1980-12-22--13:25:00,71.93564,200.80983,436.45,1407.52,80.12,12,3.09,72,9.98,12,77.03,72,14.58,11,80.39,11,12.37,11,-
1980.974214,357.5625,1980-12-22--13:30:00,72.25231,201.96721,429.05,1407.52,120.16,12,31.37,72,102.92,12,88.79,72,14.58,11,120.43,11,105.31,11,-
1980.974224,357.5659722,1980-12-22--13:35:00,72.58516,203.11744,421.25,1407.52,131.94,12,21.89,72,73.14,12,110.05,72,14.58,11,132.21,11,75.53,11,-
1980.974233,357.5694444,1980-12-22--13:40:00,72.93395,204.26029,413.07,1407.52,166.33,12,29.61,72,100.91,12,136.72,72,14.68,11,166.6,11,103.3,11,-
1980.974243,357.5729167,1980-12-22--13:45:00,73.29844,205.39554,404.5,1407.52,218.14,12,64.73,72,225.23,12,153.41,72,15.07,11,218.41,11,227.62,11,-
1980.974252,357.5763889,1980-12-22--13:50:00,73.67835,206.523,395.56,1407.52,174.33,12,21.46,72,76.36,12,152.87,72,15.36,11,174.6,11,78.75,11,-
1980.974262,357.5798611,1980-12-22--13:55:00,74.07344,207.6425,386.23,1407.52,190.35,12,54.52,72,198.67,12,135.83,72,15.75,11,190.62,11,201.06,11,-
1980.974271,357.5833333,1980-12-22--14:00:00,74.48342,208.75388,376.54,1407.52,146.54,12,18.17,72,67.91,12,128.37,72,15.65,11,146.81,11,70.3,11,-
1980.974281,357.5868056,1980-12-22--14:05:00,74.90803,209.85702,366.48,1407.52,NA,99,NA,99,NA,99,NA,99,15.56,99,197.69,99,221.18,99,-
1980.97429,357.5902778,1980-12-22--14:10:00,75.34697,210.9518,356.05,1407.53,146.54,12,20.95,72,82.8,12,125.59,72,15.75,11,146.81,11,85.19,11,-
1980.9743,357.59375,1980-12-22--14:15:00,75.79997,212.03813,345.28,1407.53,109.8,12,10.64,72,43.37,12,99.16,72,15.46,11,110.07,11,45.76,11,-
1980.974309,357.5972222,1980-12-22--14:20:00,76.26672,213.11593,334.15,1407.53,97.55,12,7.62,72,32.11,12,89.93,72,15.16,11,97.82,11,34.5,11,-
1980.974319,357.6006944,1980-12-22--14:25:00,76.74694,214.18516,322.68,1407.53,84.83,12,4.13,72,18.03,12,80.7,72,14.97,11,85.1,11,20.42,11,-
1980.974328,357.6041667,1980-12-22--14:30:00,77.24031,215.24576,310.87,1407.53,66.46,12,3.36,72,15.21,12,63.1,72,14.68,11,66.73,11,17.6,11,-
1980.974338,357.6076389,1980-12-22--14:35:00,77.74653,216.29772,298.73,1407.53,47.62,12,0.75,72,3.54,12,46.87,72,14.38,11,47.89,11,5.93,11,-
1980.974347,357.6111111,1980-12-22--14:40:00,78.26529,217.34105,286.26,1407.53,39.61,12,0.31,72,1.53,12,39.3,72,14.09,11,39.88,11,3.92,11,-
1980.974357,357.6145833,1980-12-22--14:45:00,78.79625,218.37574,273.48,1407.53,34.43,12,-0.02,72,-0.08,12,34.43,72,13.79,11,34.7,11,2.31,11,-
1980.974366,357.6180556,1980-12-22--14:50:00,79.33908,219.40183,260.39,1407.53,34.43,12,-0.09,72,-0.48,12,34.43,72,13.79,11,34.7,11,1.91,11,-
1980.974376,357.6215278,1980-12-22--14:55:00,79.89345,220.41936,246.99,1407.53,31.13,12,-0.08,72,-0.48,12,31.13,72,13.7,11,31.4,11,1.91,11,-
1980.974385,357.625,1980-12-22--15:00:00,80.45899,221.42839,233.3,1407.53,29.24,12,-0.15,72,-0.89,12,29.24,72,13.5,11,29.51,11,1.5,11,-
1980.974395,357.6284722,1980-12-22--15:05:00,81.03534,222.429,219.33,1407.53,NA,99,NA,99,NA,99,NA,99,13.5,99,31.4,99,2.31,99,-
1980.974404,357.6319444,1980-12-22--15:10:00,81.62208,223.42126,205.08,1407.53,29.72,12,0.05,72,0.32,12,29.67,72,13.6,11,29.99,11,2.71,11,-
1980.974414,357.6354167,1980-12-22--15:15:00,82.21879,224.40527,190.57,1407.53,25,12,1.68,72,12.39,12,23.32,72,13.6,11,25.27,11,14.78,11,-
1980.974423,357.6388889,1980-12-22--15:20:00,82.82501,225.38114,175.8,1407.53,28.3,12,8.08,72,64.69,12,20.22,72,13.6,11,28.57,11,67.08,11,-
1980.974433,357.6423611,1980-12-22--15:25:00,83.44022,226.34899,160.8,1407.53,20.77,12,0.54,72,4.75,12,20.23,72,13.6,11,21.04,11,7.14,11,-
1980.974442,357.6458333,1980-12-22--15:30:00,84.06382,227.30896,145.57,1407.53,22.19,12,0.16,72,1.53,12,22.03,72,13.4,11,22.46,11,3.92,11,-
1980.974452,357.6493056,1980-12-22--15:35:00,84.69445,228.26117,130.15,1407.54,25,12,0.22,72,2.33,12,24.78,72,13.21,11,25.27,11,4.72,11,-
1980.974461,357.6527778,1980-12-22--15:40:00,85.33333,229.20579,114.52,1407.54,27.83,12,-0.01,72,-0.08,12,27.83,72,12.91,11,28.1,11,2.31,11,-
1980.974471,357.65625,1980-12-22--15:45:00,85.976,230.14297,98.77,1407.54,27.83,12,-0.06,72,-0.89,12,27.83,72,12.72,11,28.1,11,1.5,11,-
1980.97448,357.6597222,1980-12-22--15:50:00,86.62273,231.07289,82.92,1407.54,19.36,12,-0.05,72,-0.89,12,19.36,72,12.52,11,19.63,11,1.5,11,-
1980.97449,357.6631944,1980-12-22--15:55:00,87.27163,231.9957,67,1407.54,15.58,12,-0.02,72,-0.48,12,15.58,72,12.42,11,15.85,11,1.91,11,-
1980.974499,357.6666667,1980-12-22--16:00:00,87.91969,232.91161,51.09,1407.54,13.23,12,-0.02,72,-0.48,12,13.23,72,12.42,11,13.5,11,1.91,11,-
1980.974509,357.6701389,1980-12-22--16:05:00,88.56265,233.82081,35.31,1407.54,NA,99,NA,99,NA,99,NA,99,12.33,99,9.26,99,1.91,99,-
1980.974518,357.6736111,1980-12-22--16:10:00,89.19489,234.72348,19.78,1407.54,4.75,92,-0.01,92,-0.48,92,4.75,92,12.23,11,5.02,91,1.91,91,-
1980.974528,357.6770833,1980-12-22--16:15:00,89.80927,235.61984,4.69,1407.54,2.86,92,0,92,-0.48,92,2.86,92,12.03,11,3.13,91,1.91,91,-
1980.974537,357.6805556,1980-12-22--16:20:00,90.74805,236.51009,0,0,1.92,12,-0.89,72,-0.89,12,1.92,72,11.84,11,2.19,11,1.5,11,-
1980.974547,357.6840278,1980-12-22--16:25:00,91.60382,237.39446,0,0,0.99,12,-0.89,72,-0.89,12,0.99,72,11.74,11,1.26,11,1.5,11,-
1980.974556,357.6875,1980-12-22--16:30:00,92.39417,238.27317,0,0,0.99,12,-0.48,72,-0.48,12,0.99,72,11.54,11,1.26,11,1.91,11,-
1980.974565,357.6909722,1980-12-22--16:35:00,93.16769,239.14645,0,0,0.51,12,-0.48,72,-0.48,12,0.51,72,11.54,11,0.78,11,1.91,11,-
1980.974575,357.6944444,1980-12-22--16:40:00,93.93725,240.01452,0,0,0.51,12,-0.48,72,-0.48,12,0.51,72,11.44,11,0.78,11,1.91,11,-
1980.974584,357.6979167,1980-12-22--16:45:00,94.70763,240.87765,0,0,0.51,12,-0.08,72,-0.08,12,0.51,72,11.35,11,0.78,11,2.31,11,-
1980.974594,357.7013889,1980-12-22--16:50:00,95.48094,241.73606,0,0,0.51,12,-0.08,72,-0.08,12,0.51,72,11.44,11,0.78,11,2.31,11,-
1980.974603,357.7048611,1980-12-22--16:55:00,96.25818,242.59001,0,0,0.51,12,-0.89,72,-0.89,12,0.51,72,11.35,11,0.78,11,1.5,11,-
1980.974613,357.7083333,1980-12-22--17:00:00,97.03986,243.43976,0,0,0.04,12,-0.48,72,-0.48,12,0.04,72,11.15,11,0.31,11,1.91,11,-
1980.974622,357.7118056,1980-12-22--17:05:00,97.82623,244.28556,0,0,NA,99,NA,99,NA,99,NA,99,11.15,99,0.31,99,1.91,99,-
1980.974632,357.7152778,1980-12-22--17:10:00,98.61735,245.12769,0,0,0.51,12,-0.08,72,-0.08,12,0.51,72,11.05,11,0.78,11,2.31,11,-
1980.974641,357.71875,1980-12-22--17:15:00,99.41325,245.96642,0,0,0.51,12,-0.89,72,-0.89,12,0.51,72,11.05,11,0.78,11,1.5,11,-
1980.974651,357.7222222,1980-12-22--17:20:00,100.21386,246.80202,0,0,0.51,12,-0.08,72,-0.08,12,0.51,72,10.96,11,0.78,11,2.31,11,-
1980.97466,357.7256944,1980-12-22--17:25:00,101.01908,247.63477,0,0,0.51,12,-0.89,72,-0.89,12,0.51,72,10.86,11,0.78,11,1.5,11,-
1980.97467,357.7291667,1980-12-22--17:30:00,101.82882,248.46498,0,0,0.04,12,-0.48,72,-0.48,12,0.04,72,10.76,11,0.31,11,1.91,11,-
1980.974679,357.7326389,1980-12-22--17:35:00,102.64293,249.29293,0,0,0.04,12,-0.48,72,-0.48,12,0.04,72,10.56,11,0.31,11,1.91,11,-
1980.974689,357.7361111,1980-12-22--17:40:00,103.46129,250.11892,0,0,0.51,12,-0.48,72,-0.48,12,0.51,72,10.56,11,0.78,11,1.91,11,-
1980.974698,357.7395833,1980-12-22--17:45:00,104.28374,250.94327,0,0,0.04,12,-0.48,72,-0.48,12,0.04,72,10.47,11,0.31,11,1.91,11,-
1980.974708,357.7430556,1980-12-22--17:50:00,105.11013,251.76628,0,0,0.51,12,-0.89,72,-0.89,12,0.51,72,10.27,11,0.78,11,1.5,11,-
1980.974717,357.7465278,1980-12-22--17:55:00,105.94032,252.58829,0,0,0.04,12,-0.48,72,-0.48,12,0.04,72,10.17,11,0.31,11,1.91,11,-
1980.974727,357.75,1980-12-22--18:00:00,106.77413,253.40961,0,0,0.04,12,-0.89,72,-0.89,12,0.04,72,9.98,11,0.31,11,1.5,11,-
1980.974736,357.7534722,1980-12-22--18:05:00,107.61142,254.2306,0,0,NA,99,NA,99,NA,99,NA,99,10.17,99,1.26,99,2.31,99,-
1980.974746,357.7569444,1980-12-22--18:10:00,108.45201,255.05158,0,0,0.51,12,-0.08,72,-0.08,12,0.51,72,9.98,11,0.78,11,2.31,11,-
1980.974755,357.7604167,1980-12-22--18:15:00,109.29576,255.87294,0,0,0.51,12,-0.08,72,-0.08,12,0.51,72,9.98,11,0.78,11,2.31,11,-
1980.974765,357.7638889,1980-12-22--18:20:00,110.14249,256.69501,0,0,0.51,12,-0.08,72,-0.08,12,0.51,72,9.88,11,0.78,11,2.31,11,-
1980.974774,357.7673611,1980-12-22--18:25:00,110.99205,257.5182,0,0,0.51,12,-0.08,72,-0.08,12,0.51,72,10.07,11,0.78,11,2.31,11,-
1980.974784,357.7708333,1980-12-22--18:30:00,111.84427,258.34287,0,0,0.04,12,-0.08,72,-0.08,12,0.04,72,10.07,11,0.31,11,2.31,11,-
1980.974793,357.7743056,1980-12-22--18:35:00,112.69897,259.16943,0,0,0.04,12,0.32,72,0.32,12,0.04,72,10.17,11,0.31,11,2.71,11,-
1980.974803,357.7777778,1980-12-22--18:40:00,113.556,259.9983,0,0,0.51,12,0.32,72,0.32,12,0.51,72,10.17,11,0.78,11,2.71,11,-
1980.974812,357.78125,1980-12-22--18:45:00,114.41519,260.82989,0,0,-0.43,12,-0.89,72,-0.89,12,-0.43,72,10.17,11,-0.16,11,1.5,11,-
1980.974822,357.7847222,1980-12-22--18:50:00,115.27636,261.66465,0,0,-0.9,12,-0.89,72,-0.89,12,-0.9,72,10.07,11,-0.63,11,1.5,11,-
1980.974831,357.7881944,1980-12-22--18:55:00,116.13935,262.50304,0,0,-1.38,12,-0.48,72,-0.48,12,-1.38,72,9.98,11,-1.11,11,1.91,11,-
1980.974841,357.7916667,1980-12-22--19:00:00,117.00398,263.34552,0,0,-1.84,12,0.32,72,0.32,12,-1.84,72,9.98,11,-1.57,11,2.71,11,-
1980.97485,357.7951389,1980-12-22--19:05:00,117.87007,264.19258,0,0,NA,99,NA,99,NA,99,NA,99,9.98,99,-2.05,99,3.11,99,-
1980.97486,357.7986111,1980-12-22--19:10:00,118.73744,265.04474,0,0,-2.32,12,-0.48,72,-0.48,12,-2.32,72,9.58,11,-2.05,11,1.91,11,-
1980.974869,357.8020833,1980-12-22--19:15:00,119.60592,265.90251,0,0,-2.32,12,-1.29,72,-1.29,12,-2.32,72,9.29,11,-2.05,11,1.1,11,-
1980.974879,357.8055556,1980-12-22--19:20:00,120.47532,266.76646,0,0,-2.32,12,-0.89,72,-0.89,12,-2.32,72,9,11,-2.05,11,1.5,11,-
1980.974888,357.8090278,1980-12-22--19:25:00,121.34544,267.63716,0,0,-1.84,12,-0.89,72,-0.89,12,-1.84,72,8.7,11,-1.57,11,1.5,11,-
1980.974898,357.8125,1980-12-22--19:30:00,122.21609,268.5152,0,0,-1.84,12,-1.29,72,-1.29,12,-1.84,72,8.51,11,-1.57,11,1.1,11,-
1980.974907,357.8159722,1980-12-22--19:35:00,123.08707,269.40121,0,0,-0.9,12,-0.89,72,-0.89,12,-0.9,72,8.31,11,-0.63,11,1.5,11,-
1980.974917,357.8194444,1980-12-22--19:40:00,123.95818,270.29585,0,0,-0.43,12,-0.08,72,-0.08,12,-0.43,72,8.41,11,-0.16,11,2.31,11,-
1980.974926,357.8229167,1980-12-22--19:45:00,124.82921,271.19979,0,0,-0.43,12,-0.48,72,-0.48,12,-0.43,72,8.41,11,-0.16,11,1.91,11,-
1980.974935,357.8263889,1980-12-22--19:50:00,125.69994,272.11377,0,0,-0.43,12,0.72,72,0.72,12,-0.43,72,8.7,11,-0.16,11,3.11,11,-
1980.974945,357.8298611,1980-12-22--19:55:00,126.57014,273.03852,0,0,0.04,12,0.72,72,0.72,12,0.04,72,8.8,11,0.31,11,3.11,11,-
1980.974954,357.8333333,1980-12-22--20:00:00,127.43958,273.97484,0,0,0.51,12,0.32,72,0.32,12,0.51,72,8.9,11,0.78,11,2.71,11,-
1980.974964,357.8368056,1980-12-22--20:05:00,128.30801,274.92356,0,0,NA,99,NA,99,NA,99,NA,99,8.9,99,0.78,99,2.31,99,-
1980.974973,357.8402778,1980-12-22--20:10:00,129.17519,275.88556,0,0,0.04,12,-0.48,72,-0.48,12,0.04,72,8.8,11,0.31,11,1.91,11,-
1980.974983,357.84375,1980-12-22--20:15:00,130.04085,276.86174,0,0,-0.9,12,-0.08,72,-0.08,12,-0.9,72,8.7,11,-0.63,11,2.31,11,-
1980.974992,357.8472222,1980-12-22--20:20:00,130.90472,277.85309,0,0,-0.9,12,-0.48,72,-0.48,12,-0.9,72,8.7,11,-0.63,11,1.91,11,-
1980.975002,357.8506944,1980-12-22--20:25:00,131.7665,278.86061,0,0,0.04,12,-0.08,72,-0.08,12,0.04,72,8.8,11,0.31,11,2.31,11,-
1980.975011,357.8541667,1980-12-22--20:30:00,132.62589,279.8854,0,0,-0.43,12,0.72,72,0.72,12,-0.43,72,9,11,-0.16,11,3.11,11,-
1980.975021,357.8576389,1980-12-22--20:35:00,133.48258,280.92857,0,0,0.04,12,0.72,72,0.72,12,0.04,72,9.1,11,0.31,11,3.11,11,-
1980.97503,357.8611111,1980-12-22--20:40:00,134.33622,281.99134,0,0,0.04,12,0.32,72,0.32,12,0.04,72,9.19,11,0.31,11,2.71,11,-
1980.97504,357.8645833,1980-12-22--20:45:00,135.18647,283.07496,0,0,0.51,12,0.32,72,0.32,12,0.51,72,9.39,11,0.78,11,2.71,11,-
1980.975049,357.8680556,1980-12-22--20:50:00,136.03295,284.18077,0,0,0.51,12,0.72,72,0.72,12,0.51,72,9.58,11,0.78,11,3.11,11,-
1980.975059,357.8715278,1980-12-22--20:55:00,136.87526,285.31019,0,0,0.51,12,0.72,72,0.72,12,0.51,72,9.78,11,0.78,11,3.11,11,-
1980.975068,357.875,1980-12-22--21:00:00,137.71299,286.46471,0,0,0.99,12,0.32,72,0.32,12,0.99,72,9.78,11,1.26,11,2.71,11,-
1980.975078,357.8784722,1980-12-22--21:05:00,138.54567,287.6459,0,0,NA,99,NA,99,NA,99,NA,99,9.88,99,0.78,99,2.31,99,-
1980.975087,357.8819444,1980-12-22--21:10:00,139.37284,288.85542,0,0,0.51,12,-0.08,72,-0.08,12,0.51,72,9.78,11,0.78,11,2.31,11,-
1980.975097,357.8854167,1980-12-22--21:15:00,140.19399,290.09503,0,0,0.04,12,-0.48,72,-0.48,12,0.04,72,9.68,11,0.31,11,1.91,11,-
1980.975106,357.8888889,1980-12-22--21:20:00,141.00857,291.36658,0,0,0.04,12,-0.08,72,-0.08,12,0.04,72,9.68,11,0.31,11,2.31,11,-
1980.975116,357.8923611,1980-12-22--21:25:00,141.81602,292.67201,0,0,-0.43,12,-0.08,72,-0.08,12,-0.43,72,9.78,11,-0.16,11,2.31,11,-
1980.975125,357.8958333,1980-12-22--21:30:00,142.6157,294.01336,0,0,-0.9,12,-0.08,72,-0.08,12,-0.9,72,9.68,11,-0.63,11,2.31,11,-
1980.975135,357.8993056,1980-12-22--21:35:00,143.40697,295.39279,0,0,0.04,12,0.32,72,0.32,12,0.04,72,9.88,11,0.31,11,2.71,11,-
1980.975144,357.9027778,1980-12-22--21:40:00,144.1891,296.81254,0,0,0.04,12,0.32,72,0.32,12,0.04,72,9.98,11,0.31,11,2.71,11,-
1980.975154,357.90625,1980-12-22--21:45:00,144.96135,298.27496,0,0,-0.43,12,-0.08,72,-0.08,12,-0.43,72,9.98,11,-0.16,11,2.31,11,-
1980.975163,357.9097222,1980-12-22--21:50:00,145.7229,299.78248,0,0,0.04,12,-0.08,72,-0.08,12,0.04,72,10.07,11,0.31,11,2.31,11,-
1980.975173,357.9131944,1980-12-22--21:55:00,146.47289,301.33764,0,0,-0.43,12,-0.08,72,-0.08,12,-0.43,72,9.98,11,-0.16,11,2.31,11,-
1980.975182,357.9166667,1980-12-22--22:00:00,147.21037,302.94305,0,0,-0.43,12,-0.48,72,-0.48,12,-0.43,72,9.98,11,-0.16,11,1.91,11,-
1980.975192,357.9201389,1980-12-22--22:05:00,147.93437,304.60136,0,0,NA,99,NA,99,NA,99,NA,99,9.68,99,-0.63,99,1.91,99,-
1980.975201,357.9236111,1980-12-22--22:10:00,148.6438,306.3153,0,0,-0.43,12,-0.08,72,-0.08,12,-0.43,72,9.98,11,-0.16,11,2.31,11,-
1980.975211,357.9270833,1980-12-22--22:15:00,149.33754,308.0876,0,0,-0.43,12,0.32,72,0.32,12,-0.43,72,10.07,11,-0.16,11,2.71,11,-
1980.97522,357.9305556,1980-12-22--22:20:00,150.01436,309.92099,0,0,-0.9,12,-0.48,72,-0.48,12,-0.9,72,9.98,11,-0.63,11,1.91,11,-
1980.97523,357.9340278,1980-12-22--22:25:00,150.67299,311.81813,0,0,-0.9,12,0.32,72,0.32,12,-0.9,72,10.07,11,-0.63,11,2.71,11,-
1980.975239,357.9375,1980-12-22--22:30:00,151.31204,313.78159,0,0,-0.43,12,0.72,72,0.72,12,-0.43,72,10.27,11,-0.16,11,3.11,11,-
1980.975249,357.9409722,1980-12-22--22:35:00,151.93008,315.8138,0,0,-0.43,12,0.32,72,0.32,12,-0.43,72,10.56,11,-0.16,11,2.71,11,-
1980.975258,357.9444444,1980-12-22--22:40:00,152.52558,317.91694,0,0,-0.9,12,-0.89,72,-0.89,12,-0.9,72,10.17,11,-0.63,11,1.5,11,-
1980.975268,357.9479167,1980-12-22--22:45:00,153.09693,320.0929,0,0,-1.38,12,-0.48,72,-0.48,12,-1.38,72,10.07,11,-1.11,11,1.91,11,-
1980.975277,357.9513889,1980-12-22--22:50:00,153.64248,322.34317,0,0,-0.43,12,-0.08,72,-0.08,12,-0.43,72,10.17,11,-0.16,11,2.31,11,-
1980.975287,357.9548611,1980-12-22--22:55:00,154.16048,324.66875,0,0,-0.9,12,-0.48,72,-0.48,12,-0.9,72,10.07,11,-0.63,11,1.91,11,-
1980.975296,357.9583333,1980-12-22--23:00:00,154.64917,327.07005,0,0,-0.9,12,-0.08,72,-0.08,12,-0.9,72,10.07,11,-0.63,11,2.31,11,-
1980.975305,357.9618056,1980-12-22--23:05:00,155.10674,329.54678,0,0,NA,99,NA,99,NA,99,NA,99,9.98,99,-0.16,99,2.31,99,-
1980.975315,357.9652778,1980-12-22--23:10:00,155.53136,332.09781,0,0,-0.9,12,-0.08,72,-0.08,12,-0.9,72,10.07,11,-0.63,11,2.31,11,-
1980.975324,357.96875,1980-12-22--23:15:00,155.92122,334.72112,0,0,-0.9,12,-0.08,72,-0.08,12,-0.9,72,10.07,11,-0.63,11,2.31,11,-
1980.975334,357.9722222,1980-12-22--23:20:00,156.27455,337.41366,0,0,-0.43,12,-0.48,72,-0.48,12,-0.43,72,9.88,11,-0.16,11,1.91,11,-
1980.975343,357.9756944,1980-12-22--23:25:00,156.58962,340.17132,0,0,-0.9,12,-0.48,72,-0.48,12,-0.9,72,9.78,11,-0.63,11,1.91,11,-
1980.975353,357.9791667,1980-12-22--23:30:00,156.86483,342.98884,0,0,-0.9,12,-0.48,72,-0.48,12,-0.9,72,9.68,11,-0.63,11,1.91,11,-
1980.975362,357.9826389,1980-12-22--23:35:00,157.09868,345.85988,0,0,-0.9,12,0.32,72,0.32,12,-0.9,72,9.88,11,-0.63,11,2.71,11,-
1980.975372,357.9861111,1980-12-22--23:40:00,157.28988,348.77699,0,0,-0.43,12,1.13,72,1.13,12,-0.43,72,10.37,11,-0.16,11,3.52,11,-
1980.975381,357.9895833,1980-12-22--23:45:00,157.43729,351.73174,0,0,-0.43,12,-0.48,72,-0.48,12,-0.43,72,10.17,11,-0.16,11,1.91,11,-
1980.975391,357.9930556,1980-12-22--23:50:00,157.54004,354.71486,0,0,-0.9,12,-0.48,72,-0.48,12,-0.9,72,10.07,11,-0.63,11,1.91,11,-
1980.9754,357.9965278,1980-12-22--23:55:00,157.59749,357.71639,0,0,-0.43,12,-0.48,72,-0.48,12,-0.43,72,9.88,11,-0.16,11,1.91,11,-
1980.97541,358,1980-12-22--24:00:00,157.60929,0.72594,0,0,-0.43,12,-0.08,72,-0.08,12,-0.43,72,10.07,11,-0.16,11,2.31,11,-
1980.975419,358.0034722,1980-12-23--00:05:00,157.57535,3.73292,0,0,NA,99,NA,99,NA,99,NA,99,10.27,99,-0.16,99,3.11,99,-
1980.975429,358.0069444,1980-12-23--00:10:00,157.49591,6.72681,0,0,-0.5,12,0.47,72,0.47,12,-0.5,72,10.27,11,-0.16,11,2.71,11,-
1980.975438,358.0104167,1980-12-23--00:15:00,157.37143,9.6974,0,0,-0.5,12,0.07,72,0.07,12,-0.5,72,10.27,11,-0.16,11,2.31,11,-
1980.975448,358.0138889,1980-12-23--00:20:00,157.20269,12.63504,0,0,-0.5,12,-0.33,72,-0.33,12,-0.5,72,10.27,11,-0.16,11,1.91,11,-
1980.975457,358.0173611,1980-12-23--00:25:00,156.99069,15.53085,0,0,-0.03,12,0.07,72,0.07,12,-0.03,72,10.27,11,0.31,11,2.31,11,-
1980.975467,358.0208333,1980-12-23--00:30:00,156.73663,18.37684,0,0,-0.5,12,-0.33,72,-0.33,12,-0.5,72,10.07,11,-0.16,11,1.91,11,-
1980.975476,358.0243056,1980-12-23--00:35:00,156.44192,21.16611,0,0,-0.03,12,0.07,72,0.07,12,-0.03,72,10.17,11,0.31,11,2.31,11,-
1980.975486,358.0277778,1980-12-23--00:40:00,156.10811,23.89283,0,0,-0.03,12,0.47,72,0.47,12,-0.03,72,10.37,11,0.31,11,2.71,11,-
1980.975495,358.03125,1980-12-23--00:45:00,155.73687,26.55231,0,0,-0.03,12,0.47,72,0.47,12,-0.03,72,10.47,11,0.31,11,2.71,11,-
1980.975505,358.0347222,1980-12-23--00:50:00,155.32995,29.14094,0,0,0.44,12,0.47,72,0.47,12,0.44,72,10.56,11,0.78,11,2.71,11,-
1980.975514,358.0381944,1980-12-23--00:55:00,154.88914,31.6562,0,0,-0.03,12,0.07,72,0.07,12,-0.03,72,10.56,11,0.31,11,2.31,11,-
