Day of month,Day of year,Time Sunrise (HH::MM:SS),Time Sunset (HH::MM:SS),Time Solar Noon (HH::MM:SS),Daily Total Energy ETR (kW h/m^2),Daily Total Energy ETRn (kW h/m^2),Daily Total Energy (kWh/m^2),Daily Total Uncertainty (U95%),Daily Total Energy (kWh/m^2),Daily Total Uncertainty (U95%),Daily Total Energy (kWh/m^2),Daily Total Uncertainty (U95%),Daily Total Energy (kWh/m^2),Daily Total Uncertainty (U95%),-,-,-,-,Assorted Daily Values (Rows 12 - 42)
1980.231898907104,85.875,1980-03-25--21:00:00,112.86514000000001,299.70171000000005,0,0.,0.,12,0.,72,0.,12,0.,72,NA,11,NA,11,-
1980.2320127504556,85.91666666666666,1980-03-25--22:00:00,121.23835000000001,313.69838000000004,0,0.,0.,12,0.,72,0.,12,0.,72,NA,11,NA,11,-
1980.2321265938072,85.95833333333333,1980-03-25--23:00:00,127.68289000000001,330.15650000000005,0,0.,0.,12,0.,72,0.,12,0.,72,NA,11,NA,11,-
1980.2322404371587,86.,1980-03-25--24:00:00,131.32464000000002,349.05016,0,0.,0.,12,0.,72,0.,12,0.,72,NA,11,NA,11,-
1980.2323542805102,86.04166666666666,1980-03-26--01:00:00,131.47947000000002,9.08153,0,0.,0.,12,0.,72,0.,12,0.,72,NA,11,NA,11,-
1980.2324681238617,86.08333333333333,1980-03-26--02:00:00,128.11345,28.141090000000002,0,0.,0.,12,0.,72,0.,12,0.,72,NA,11,NA,11,-
1980.2325819672133,86.125,1980-03-26--03:00:00,121.86977000000002,44.819190000000006,0,0.,0.,12,0.,72,0.,12,0.,72,NA,11,NA,11,-
1980.2326958105648,86.16666666666666,1980-03-26--04:00:00,113.62276000000001,58.998070000000006,0,0.,0.,12,0.,72,0.,12,0.,72,NA,11,NA,11,-
1980.2328096539163,86.20833333333333,1980-03-26--05:00:00,104.12172000000001,71.2825,0,0.,0.,12,0.,72,0.,12,0.,72,NA,11,NA,11,-
1980.2329234972678,86.25,1980-03-26--06:00:00,93.88135000000001,82.4397,0,0.,0.,12,0.,72,0.,12,0.,72,NA,11,NA,11,-
1980.2330373406196,86.29166666666666,1980-03-26--07:00:00,83.39032,93.20878,103.12,895.86,5.,12,NA,99,NA,99,NA,99,NA,11,NA,99,-
1980.2331511839711,86.33333333333333,1980-03-26--08:00:00,73.13477,104.31525,396.5,1366.68,16.,12,NA,99,NA,99,NA,99,NA,11,NA,99,-
1980.2332650273227,86.375,1980-03-26--09:00:00,63.35463000000001,116.5485,612.9,1366.65,41.,12,NA,99,NA,99,NA,99,NA,11,NA,99,-
1980.2333788706742,86.41666666666666,1980-03-26--10:00:00,54.65079000000001,130.81177000000002,790.6700000000001,1366.6200000000001,92.,12,NA,99,NA,99,NA,99,NA,11,NA,99,-
1980.2334927140257,86.45833333333333,1980-03-26--11:00:00,47.823930000000004,147.97245,917.54,1366.58,357.,12,NA,99,NA,99,NA,99,NA,11,NA,99,-
1980.2336065573772,86.5,1980-03-26--12:00:00,43.89007,168.18759,984.83,1366.55,186.,12,NA,99,NA,99,NA,99,NA,11,NA,99,-
1980.2337204007288,86.54166666666666,1980-03-26--13:00:00,43.69872,189.90572,987.97,1366.52,238.,12,NA,99,NA,99,NA,99,NA,11,NA,99,-
1980.2338342440803,86.58333333333333,1980-03-26--14:00:00,47.296690000000005,210.36696,926.75,1366.48,428.,12,NA,99,NA,99,NA,99,NA,11,NA,99,-
1980.2339480874318,86.625,1980-03-26--15:00:00,53.8849,227.84042000000002,805.4,1366.45,461.,12,248.73000000000002,72,422.,12,212.27,72,NA,11,NA,11,-
1980.2340619307834,86.66666666666666,1980-03-26--16:00:00,62.43808000000001,242.35727000000003,632.25,1366.42,465.,12,358.6,72,775.,12,106.4,72,NA,11,NA,11,-
1980.2341757741349,86.70833333333333,1980-03-26--17:00:00,72.12982000000001,254.75722000000002,419.29,1366.38,240.,12,148.52,72,484.,12,91.48,72,NA,11,NA,11,-
1980.2342896174864,86.75,1980-03-26--18:00:00,82.34862000000001,265.9526,181.92000000000002,1366.3500000000001,49.,12,11.58,72,87.,12,37.42,72,NA,11,NA,11,-
1980.2344034608382,86.79166666666666,1980-03-26--19:00:00,92.77454,276.74317,0,0.,14.,12,11.,72,11.,12,14.,72,NA,11,NA,11,-
1980.2345173041897,86.83333333333333,1980-03-26--20:00:00,103.05307,287.85635,0,0.,0.,12,0.,72,0.,12,0.,72,NA,11,NA,11,-
1980.2346311475412,86.875,1980-03-26--21:00:00,112.59886000000002,300.02421000000004,0,0.,0.,12,0.,72,0.,12,0.,72,NA,11,NA,11,-
1980.2347449908928,86.91666666666666,1980-03-26--22:00:00,120.93780000000001,314.00509000000005,0,0.,0.,12,0.,72,0.,12,0.,72,NA,11,NA,11,-
1980.2348588342443,86.95833333333333,1980-03-26--23:00:00,127.34144,330.41700000000003,0,0.,0.,12,0.,72,0.,12,0.,72,NA,11,NA,11,-
1980.2349726775958,87.,1980-03-26--24:00:00,130.94622,349.21840000000003,0,0.,0.,12,0.,72,0.,12,0.,72,NA,11,NA,11,-
1980.2350865209473,87.04166666666666,1980-03-27--01:00:00,131.08172000000002,9.124310000000001,0,0.,0.,12,0.,72,0.,12,0.,72,NA,11,NA,11,-
1980.2352003642989,87.08333333333333,1980-03-27--02:00:00,127.71854,28.068720000000003,0,0.,0.,12,0.,72,0.,12,0.,72,NA,11,NA,11,-
1980.2353142076504,87.125,1980-03-27--03:00:00,121.49126000000001,44.670820000000006,0,0.,0.,12,0.,72,0.,12,0.,72,NA,11,NA,11,-
1980.235428051002,87.16666666666666,1980-03-27--04:00:00,113.26321000000002,58.80937000000001,0,0.,0.,12,0.,72,0.,12,0.,72,NA,11,NA,11,-
1980.2355418943534,87.20833333333333,1980-03-27--05:00:00,103.77704000000001,71.07475000000001,0,0.,0.,12,0.,72,0.,12,0.,72,NA,11,NA,11,-
1980.2356557377052,87.25,1980-03-27--06:00:00,93.53850000000001,82.22332,0,0.,0.,12,0.,72,0.,12,0.,72,NA,11,NA,11,-
1980.2357695810567,87.29166666666666,1980-03-27--07:00:00,83.06199000000001,92.98899,113.47,939.38,40.,12,0.97,72,8.,12,39.03,72,NA,11,NA,11,-
1980.2358834244083,87.33333333333333,1980-03-27--08:00:00,72.79623000000001,104.09685,403.99,1365.88,169.,12,53.83,72,182.,12,115.17,72,NA,11,NA,11,-
1980.2359972677598,87.375,1980-03-27--09:00:00,63.002120000000005,116.34094,620.04,1365.8500000000001,218.,12,9.53,72,21.,12,208.47,72,NA,11,NA,11,-
1980.2361111111113,87.41666666666666,1980-03-27--10:00:00,54.27884,130.63661000000002,797.4200000000001,1365.81,594.,12,510.86,72,875.,12,83.14,72,NA,11,NA,11,-
1980.2362249544628,87.45833333333333,1980-03-27--11:00:00,47.43263,147.87154,923.89,1365.78,704.,12,609.49,72,901.,12,94.51,72,NA,11,NA,11,-
1980.2363387978144,87.5,1980-03-27--12:00:00,43.492200000000004,168.21540000000002,990.8100000000001,1365.75,704.,12,481.71000000000004,72,664.,12,222.29,72,NA,11,NA,11,-
1980.236452641166,87.54166666666666,1980-03-27--13:00:00,43.31974,190.08378000000002,993.61,1365.71,327.,12,79.3,72,109.,12,247.70000000000002,72,NA,11,NA,11,-
1980.2365664845174,87.58333333333333,1980-03-27--14:00:00,46.957910000000005,210.65268,932.13,1365.68,280.,12,96.24000000000001,72,141.,12,183.76,72,NA,11,NA,11,-
1980.236680327869,87.625,1980-03-27--15:00:00,53.58999000000001,228.17227000000003,810.59,1365.65,502.,12,397.09000000000003,72,669.,12,104.91,72,NA,11,NA,11,-
1980.2367941712205,87.66666666666666,1980-03-27--16:00:00,62.17817000000001,242.69785000000002,637.36,1365.6100000000001,260.,12,99.88,72,214.,12,160.12,72,NA,11,NA,11,-
1980.2369080145722,87.70833333333333,1980-03-27--17:00:00,71.89256,255.09304000000003,424.42,1365.58,262.,12,172.49,72,555.,12,89.51,72,NA,11,NA,11,-
1980.2370218579238,87.75,1980-03-27--18:00:00,82.12358,266.28216000000003,187.13,1365.55,74.,12,48.51,72,354.,12,25.490000000000002,72,NA,11,NA,11,-
1980.2371357012753,87.79166666666666,1980-03-27--19:00:00,92.53531000000001,277.06906000000004,0,0.,3.,12,19.,72,19.,12,3.,72,NA,11,NA,11,-
1980.2372495446268,87.83333333333333,1980-03-27--20:00:00,102.81038000000001,288.18072,0,0.,0.,12,0.,72,0.,12,0.,72,NA,11,NA,11,-
1980.2373633879783,87.875,1980-03-27--21:00:00,112.33257,300.34481000000005,0,0.,0.,12,0.,72,0.,12,0.,72,NA,11,NA,11,-
1980.2374772313299,87.91666666666666,1980-03-27--22:00:00,120.63724,314.30926000000005,0,0.,0.,12,0.,72,0.,12,0.,72,NA,11,NA,11,-
1980.2375910746814,87.95833333333333,1980-03-27--23:00:00,127.00023000000002,330.67463000000004,0,0.,0.,12,0.,72,0.,12,0.,72,NA,11,NA,11,-
1980.237704918033,88.,1980-03-27--24:00:00,130.56843,349.38441,0,0.,0.,12,0.,72,0.,12,0.,72,NA,11,NA,11,-
1980.2378187613845,88.04166666666666,1980-03-28--01:00:00,130.68487000000002,9.16656,0,0.,0.,12,0.,72,0.,12,0.,72,NA,11,NA,11,-
1980.237932604736,88.08333333333333,1980-03-28--02:00:00,127.32448000000001,27.997360000000004,0,0.,0.,12,0.,72,0.,12,0.,72,NA,11,NA,11,-
1980.2380464480875,88.125,1980-03-28--03:00:00,121.11344000000001,44.52403,0,0.,0.,12,0.,72,0.,12,0.,72,NA,11,NA,11,-
1980.2381602914393,88.16666666666666,1980-03-28--04:00:00,112.90425,58.622170000000004,0,0.,0.,12,0.,72,0.,12,0.,72,NA,11,NA,11,-
1980.2382741347908,88.20833333333333,1980-03-28--05:00:00,103.43293000000001,70.86814000000001,0,0.,0.,12,0.,72,0.,12,0.,72,NA,11,NA,11,-
1980.2383879781423,88.25,1980-03-28--06:00:00,93.19483000000001,82.00765000000001,0,0.,0.,12,0.,72,0.,12,0.,72,NA,11,NA,11,-
1980.2385018214939,88.29166666666666,1980-03-28--07:00:00,82.73413000000001,92.76945,124.33,983.03,62.,12,43.63,72,345.,12,18.37,72,NA,11,NA,11,-
1980.2386156648454,88.33333333333333,1980-03-28--08:00:00,72.45867000000001,103.87819,411.43,1365.08,234.,12,183.85,72,610.,12,50.15,72,NA,11,NA,11,-
1980.238729508197,88.375,1980-03-28--09:00:00,62.65072000000001,116.13260000000001,627.12,1365.04,437.,12,335.83,72,731.,12,101.17,72,NA,11,NA,11,-
1980.2388433515484,88.41666666666666,1980-03-28--10:00:00,53.90802000000001,130.46028,804.11,1365.01,457.,12,190.27,72,323.,12,266.73,72,NA,11,NA,11,-
1980.2389571949,88.45833333333333,1980-03-28--11:00:00,47.04234,147.76963,930.1700000000001,1364.98,546.,12,195.58,72,287.,12,350.42,72,NA,11,NA,11,-
1980.2390710382515,88.5,1980-03-28--12:00:00,43.095290000000006,168.24359,996.71,1364.94,428.,12,9.49,72,13.,12,418.51,72,NA,11,NA,11,-
1980.239184881603,88.54166666666666,1980-03-28--13:00:00,42.941970000000005,190.26395000000002,999.1800000000001,1364.91,257.,12,2.93,72,4.,12,254.07,72,NA,11,NA,11,-
1980.2392987249546,88.58333333333333,1980-03-28--14:00:00,46.62068000000001,210.94090000000003,937.4300000000001,1364.88,268.,12,0.6900000000000001,72,1.,12,267.31,72,NA,11,NA,11,-
1980.2394125683063,88.625,1980-03-28--15:00:00,53.29672000000001,228.50585,815.73,1364.84,304.,12,17.330000000000002,72,29.,12,286.67,72,NA,11,NA,11,-
1980.2395264116578,88.66666666666666,1980-03-28--16:00:00,61.91973000000001,243.03923000000003,642.4300000000001,1364.81,332.,12,109.2,72,232.,12,222.8,72,NA,11,NA,11,-
1980.2396402550094,88.70833333333333,1980-03-28--17:00:00,71.65645,255.42894,429.51,1364.78,260.,12,202.68,72,644.,12,57.32,72,NA,11,NA,11,-
1980.239754098361,88.75,1980-03-28--18:00:00,81.89922,266.61128,192.31,1364.74,85.,12,41.01,72,291.,12,43.99,72,NA,11,NA,11,-
1980.2398679417124,88.79166666666666,1980-03-28--19:00:00,92.29476000000001,277.39402,0,0.,9.,12,14.,72,14.,12,9.,72,NA,11,NA,11,-
1980.239981785064,88.83333333333333,1980-03-28--20:00:00,102.56789,288.50367,0,0.,0.,12,0.,72,0.,12,0.,72,NA,11,NA,11,-
1980.2400956284155,88.875,1980-03-28--21:00:00,112.06633000000001,300.66337000000004,0,0.,0.,12,0.,72,0.,12,0.,72,NA,11,NA,11,-
1980.240209471767,88.91666666666666,1980-03-28--22:00:00,120.33673,314.61077,0,0.,0.,12,0.,72,0.,12,0.,72,NA,11,NA,11,-
1980.2403233151185,88.95833333333333,1980-03-28--23:00:00,126.65932000000001,330.92931000000004,0,0.,0.,12,0.,72,0.,12,0.,72,NA,11,NA,11,-
1980.24043715847,89.,1980-03-28--24:00:00,130.19137,349.54814000000005,0,0.,0.,12,0.,72,0.,12,0.,72,NA,11,NA,11,-
1980.2405510018216,89.04166666666666,1980-03-29--01:00:00,130.28903,9.20819,0,0.,0.,12,0.,72,0.,12,0.,72,NA,11,NA,11,-
1980.2406648451731,89.08333333333333,1980-03-29--02:00:00,126.93139000000001,27.926900000000003,0,0.,0.,12,0.,72,0.,12,0.,72,NA,11,NA,11,-
1980.2407786885249,89.125,1980-03-29--03:00:00,120.73643000000001,44.37877,0,0.,0.,12,0.,72,0.,12,0.,72,NA,11,NA,11,-
1980.2408925318764,89.16666666666666,1980-03-29--04:00:00,112.546,58.43643,0,0.,0.,12,0.,72,0.,12,0.,72,NA,11,NA,11,-
1980.241006375228,89.20833333333333,1980-03-29--05:00:00,103.08953000000001,70.66264000000001,0,0.,0.,12,0.,72,0.,12,0.,72,NA,11,NA,11,-
1980.2411202185795,89.25,1980-03-29--06:00:00,92.84998,81.79266000000001,0,0.,0.,12,0.,72,0.,12,0.,72,NA,11,NA,11,-
1980.241234061931,89.29166666666666,1980-03-29--07:00:00,82.40690000000001,92.55015,135.69,1026.8600000000001,21.,12,0.,72,0.,12,21.,72,NA,11,NA,11,-
1980.2413479052825,89.33333333333333,1980-03-29--08:00:00,72.12222000000001,103.65928000000001,418.82,1364.27,66.,12,0.31,72,1.,12,65.69,72,NA,11,NA,11,-
1980.241461748634,89.375,1980-03-29--09:00:00,62.30057000000001,115.92347000000001,634.14,1364.24,136.,12,0.46,72,1.,12,135.54,72,NA,11,NA,11,-
1980.2415755919856,89.41666666666666,1980-03-29--10:00:00,53.538450000000005,130.2827,810.73,1364.21,153.,12,0.59,72,1.,12,152.41,72,NA,11,NA,11,-
1980.241689435337,89.45833333333333,1980-03-29--11:00:00,46.65319,147.66665,936.39,1364.17,140.,12,0.6900000000000001,72,1.,12,139.31,72,NA,11,NA,11,-
1980.2418032786886,89.5,1980-03-29--12:00:00,42.699450000000006,168.27206,1002.5400000000001,1364.14,139.,12,1.47,72,2.,12,137.53,72,NA,11,NA,11,-
1980.2419171220401,89.54166666666666,1980-03-29--13:00:00,42.56548,190.44612,1004.6700000000001,1364.1100000000001,120.,12,1.47,72,2.,12,118.53,72,NA,11,NA,11,-
1980.242030965392,89.58333333333333,1980-03-29--14:00:00,46.285070000000005,211.23148,942.6700000000001,1364.07,270.,12,42.85,72,62.,12,227.15,72,NA,11,NA,11,-
1980.2421448087434,89.625,1980-03-29--15:00:00,53.00515000000001,228.841,820.8000000000001,1364.04,100.,12,0.,72,0.,12,100.,72,NA,11,NA,11,-
1980.242258652095,89.66666666666666,1980-03-29--16:00:00,61.66281000000001,243.38127000000003,647.44,1364.01,62.,12,0.47000000000000003,72,1.,12,61.53,72,NA,11,NA,11,-
1980.2423724954465,89.70833333333333,1980-03-29--17:00:00,71.42152,255.7648,434.57,1363.97,78.,12,1.27,72,4.,12,76.73,72,NA,11,NA,11,-
1980.242486338798,89.75,1980-03-29--18:00:00,81.67557000000001,266.93981,197.47,1363.94,63.,12,13.46,72,93.,12,49.54,72,NA,11,NA,11,-
1980.2426001821495,89.79166666666666,1980-03-29--19:00:00,92.05235,277.71793,0,0.,3.,12,24.,72,24.,12,3.,72,NA,11,NA,11,-
1980.242714025501,89.83333333333333,1980-03-29--20:00:00,102.32562000000001,288.82506,0,0.,0.,12,0.,72,0.,12,0.,72,NA,11,NA,11,-
1980.2428278688526,89.875,1980-03-29--21:00:00,111.80017000000001,300.9798,0,0.,0.,12,0.,72,0.,12,0.,72,NA,11,NA,11,-
1980.2429417122041,89.91666666666666,1980-03-29--22:00:00,120.03634000000001,314.90954000000005,0,0.,0.,12,0.,72,0.,12,0.,72,NA,11,NA,11,-
1980.2430555555557,89.95833333333333,1980-03-29--23:00:00,126.31881000000001,331.18096,0,0.,0.,12,0.,72,0.,12,0.,72,NA,11,NA,11,-
1980.2431693989072,90.,1980-03-29--24:00:00,129.81513,349.70951,0,0.,0.,12,0.,72,0.,12,0.,72,NA,11,NA,11,-
1980.243283242259,90.04166666666666,1980-03-30--01:00:00,129.89428,9.24911,0,0.,0.,12,0.,72,0.,12,0.,72,NA,11,NA,11,-
1980.2433970856105,90.08333333333333,1980-03-30--02:00:00,126.53940000000001,27.857270000000003,0,0.,0.,12,0.,72,0.,12,0.,72,NA,11,NA,11,-
1980.243510928962,90.125,1980-03-30--03:00:00,120.36037,44.23496,0,0.,0.,12,0.,72,0.,12,0.,72,NA,11,NA,11,-
1980.2436247723135,90.16666666666666,1980-03-30--04:00:00,112.18861000000001,58.25209,0,0.,0.,12,0.,72,0.,12,0.,72,NA,11,NA,11,-
1980.243738615665,90.20833333333333,1980-03-30--05:00:00,102.74698000000001,70.45823,0,0.,0.,12,0.,72,0.,12,0.,72,NA,11,NA,11,-
1980.2438524590166,90.25,1980-03-30--06:00:00,92.50334000000001,81.57835,0,0.,0.,12,0.,72,0.,12,0.,72,NA,11,NA,11,-
1980.243966302368,90.29166666666666,1980-03-30--07:00:00,82.08048000000001,92.33107000000001,147.56,1070.95,72.,12,52.63,72,382.,12,19.37,72,NA,11,NA,11,-
1980.2440801457196,90.33333333333333,1980-03-30--08:00:00,71.78702000000001,103.44009000000001,426.15000000000003,1363.47,246.,12,194.72,72,623.,12,51.28,72,NA,11,NA,11,-
1980.2441939890712,90.375,1980-03-30--09:00:00,61.95181,115.71351000000001,641.11,1363.44,439.,12,367.24,72,781.,12,71.76,72,NA,11,NA,11,-
1980.2443078324227,90.41666666666666,1980-03-30--10:00:00,53.170280000000005,130.10384000000002,817.28,1363.4,607.,12,483.15000000000003,72,806.,12,123.85000000000001,72,NA,11,NA,11,-
1980.2444216757742,90.45833333333333,1980-03-30--11:00:00,46.26531000000001,147.56251,942.53,1363.3700000000001,468.,12,241.96,72,350.,12,226.04,72,NA,11,NA,11,-
1980.244535519126,90.5,1980-03-30--12:00:00,42.3048,168.30071,1008.2900000000001,1363.34,515.,12,121.29,72,164.,12,393.71000000000004,72,NA,11,NA,11,-
1980.2446493624775,90.54166666666666,1980-03-30--13:00:00,42.190380000000005,190.63021,1010.1,1363.3,505.,12,200.05,72,270.,12,304.95,72,NA,11,NA,11,-
1980.244763205829,90.58333333333333,1980-03-30--14:00:00,45.95114,211.5243,947.84,1363.27,516.,12,319.82,72,460.,12,196.18,72,NA,11,NA,11,-
1980.2448770491806,90.625,1980-03-30--15:00:00,52.71533,229.1776,825.82,1363.24,513.,12,310.16,72,512.,12,202.84,72,NA,11,NA,11,-
1980.244990892532,90.66666666666666,1980-03-30--16:00:00,61.407410000000006,243.72383000000002,652.4,1363.2,228.,12,144.05,72,301.,12,83.95,72,NA,11,NA,11,-
1980.2451047358836,90.70833333333333,1980-03-30--17:00:00,71.18778,256.10048,439.58,1363.17,237.,12,161.56,72,501.,12,75.44,72,NA,11,NA,11,-
1980.2452185792351,90.75,1980-03-30--18:00:00,81.45264,267.26764000000003,202.6,1363.14,63.,12,31.36,72,211.,12,31.64,72,NA,11,NA,11,-
1980.2453324225867,90.79166666666666,1980-03-30--19:00:00,91.80729000000001,278.04067000000003,0,0.,3.,12,26.,72,26.,12,3.,72,NA,11,NA,11,-
1980.2454462659382,90.83333333333333,1980-03-30--20:00:00,102.0836,289.14479,0,0.,0.,12,0.,72,0.,12,0.,72,NA,11,NA,11,-
1980.2455601092897,90.875,1980-03-30--21:00:00,111.53413,301.29399,0,0.,0.,12,0.,72,0.,12,0.,72,NA,11,NA,11,-
1980.2456739526413,90.91666666666666,1980-03-30--22:00:00,119.73612000000001,315.20546,0,0.,0.,12,0.,72,0.,12,0.,72,NA,11,NA,11,-
1980.245787795993,90.95833333333333,1980-03-30--23:00:00,125.97877000000001,331.42948,0,0.,0.,12,0.,72,0.,12,0.,72,NA,11,NA,11,-
1980.2459016393445,91.,1980-03-30--24:00:00,129.43979000000002,349.86844,0,0.,0.,12,0.,72,0.,12,0.,72,NA,11,NA,11,-
1980.246015482696,91.04166666666666,1980-03-31--01:00:00,129.50075,9.289250000000001,0,0.,0.,12,0.,72,0.,12,0.,72,NA,11,NA,11,-
1980.2461293260476,91.08333333333333,1980-03-31--02:00:00,126.14862000000001,27.788370000000004,0,0.,0.,12,0.,72,0.,12,0.,72,NA,11,NA,11,-
1980.2462431693991,91.125,1980-03-31--03:00:00,119.98539000000001,44.092530000000004,0,0.,0.,12,0.,72,0.,12,0.,72,NA,11,NA,11,-
1980.2463570127507,91.16666666666666,1980-03-31--04:00:00,111.83221,58.069120000000005,0,0.,0.,12,0.,72,0.,12,0.,72,NA,11,NA,11,-
1980.2464708561022,91.20833333333333,1980-03-31--05:00:00,102.40540000000001,70.25488,0,0.,0.,12,0.,72,0.,12,0.,72,NA,11,NA,11,-
1980.2465846994537,91.25,1980-03-31--06:00:00,92.15384,81.36471,0,0.,0.,12,2.,72,2.,12,0.,72,NA,11,NA,11,-
1980.2466985428052,91.29166666666666,1980-03-31--07:00:00,81.75503,92.11222000000001,159.96,1115.44,22.,12,0.86,72,6.,12,21.14,72,NA,11,NA,11,-
1980.2468123861568,91.33333333333333,1980-03-31--08:00:00,71.45320000000001,103.22062000000001,433.44,1362.67,101.,12,0.64,72,2.,12,100.36,72,NA,11,NA,11,-
1980.2469262295083,91.375,1980-03-31--09:00:00,61.604560000000006,115.5027,648.01,1362.63,175.,12,1.9000000000000001,72,4.,12,173.1,72,NA,11,NA,11,-
1980.2470400728598,91.41666666666666,1980-03-31--10:00:00,52.803630000000005,129.92364,823.76,1362.6000000000001,223.,12,0.6,72,1.,12,222.4,72,NA,11,NA,11,-
1980.2471539162116,91.45833333333333,1980-03-31--11:00:00,45.878820000000005,147.45712,948.59,1362.57,380.,12,29.94,72,43.,12,350.06,72,NA,11,NA,11,-
1980.247267759563,91.5,1980-03-31--12:00:00,41.91143,168.32943,1013.97,1362.53,643.,12,283.53000000000003,72,381.,12,359.47,72,NA,11,NA,11,-
1980.2473816029146,91.54166666666666,1980-03-31--13:00:00,41.816750000000006,190.81609,1015.45,1362.5,760.,12,555.98,72,746.,12,204.02,72,NA,11,NA,11,-
1980.2474954462662,91.58333333333333,1980-03-31--14:00:00,45.618970000000004,211.81925,952.95,1362.47,593.,12,273.48,72,391.,12,319.52,72,NA,11,NA,11,-
1980.2476092896177,91.625,1980-03-31--15:00:00,52.427290000000006,229.51550000000003,830.77,1362.43,442.,12,114.64,72,188.,12,327.36,72,NA,11,NA,11,-
1980.2477231329692,91.66666666666666,1980-03-31--16:00:00,61.153580000000005,244.06677000000002,657.3100000000001,1362.4,255.,12,35.22,72,73.,12,219.78,72,NA,11,NA,11,-
1980.2478369763207,91.70833333333333,1980-03-31--17:00:00,70.95525,256.43585,444.55,1362.3700000000001,171.,12,39.480000000000004,72,121.,12,131.52,72,NA,11,NA,11,-
1980.2479508196723,91.75,1980-03-31--18:00:00,81.23046000000001,267.59464,207.70000000000002,1362.33,73.,12,4.2700000000000005,72,28.,12,68.73,72,NA,11,NA,11,-
1980.2480646630238,91.79166666666666,1980-03-31--19:00:00,91.55837000000001,278.36212,0,0.,11.,12,3.,72,3.,12,11.,72,NA,11,NA,11,-
1980.2481785063753,91.83333333333333,1980-03-31--20:00:00,101.84185000000001,289.46274,0,0.,0.,12,0.,72,0.,12,0.,72,NA,11,NA,11,-
1980.2482923497269,91.875,1980-03-31--21:00:00,111.26825000000001,301.60582000000005,0,0.,0.,12,0.,72,0.,12,0.,72,NA,11,NA,11,-
1980.2484061930786,91.91666666666666,1980-03-31--22:00:00,119.43614000000001,315.49843000000004,0,0.,0.,12,0.,72,0.,12,0.,72,NA,11,NA,11,-
1980.2485200364301,91.95833333333333,1980-03-31--23:00:00,125.63927000000001,331.67482,0,0.,0.,12,0.,72,0.,12,0.,72,NA,11,NA,11,-
1980.2486338797817,92.,1980-03-31--24:00:00,129.06547,350.02487,0,0.,0.,12,0.,72,0.,12,0.,72,NA,11,NA,11,-
