Station ID Number:,94169,-,-,-,-,Type of Measurement:,GHI,GHI_Flag,DrHI_Calc,DrHI_Calc_Flag,DNI,DNI_Flag,DHI_Calc,DHI_Calc_Flag,Temperature,Temperature_Flag,GHI_original,GHI_original_Flag,DNI_original,DNI_original_Flag,NOTES
1980.555404,204.2777778,1980-07-22--06:40:00,69.84621,81.36925,453.9,1317.4,268.76,12,193.36,72,561.21,12,75.4,72,27.5,11,270.7,11,563.17,11,-
1980.555413,204.28125,1980-07-22--06:45:00,68.98635,82.21963,472.41,1317.4,286.66,12,207.88,72,579.72,12,78.78,72,28.09,11,288.6,11,581.68,11,-
1980.555423,204.2847222,1980-07-22--06:50:00,68.12461,83.07289,490.85,1317.4,303.62,12,222.14,72,596.21,12,81.48,72,28.87,11,305.56,11,598.17,11,-
1980.555432,204.2881944,1980-07-22--06:55:00,67.26117,83.92949,509.22,1317.4,317.75,12,234.81,72,607.48,12,82.94,72,29.16,11,319.69,11,609.44,11,-
1980.555442,204.2916667,1980-07-22--07:00:00,66.39625,84.78989,527.5,1317.4,333.3,12,247.27,72,617.54,12,86.03,72,30.34,11,335.24,11,619.5,11,-
1980.555451,204.2951389,1980-07-22--07:05:00,65.53003,85.65456,545.69,1317.4,NA,99,NA,99,NA,99,NA,99,30.83,99,355.49,99,629.96,99,-
1980.555461,204.2986111,1980-07-22--07:10:00,64.66273,86.52401,563.78,1317.4,366.27,12,271.16,72,633.63,12,95.11,72,30.73,11,368.21,11,635.59,11,-
1980.55547,204.3020833,1980-07-22--07:15:00,63.79455,87.39874,581.75,1317.4,373.33,12,283.54,72,642.08,12,89.79,72,30.44,11,375.27,11,644.04,11,-
1980.55548,204.3055556,1980-07-22--07:20:00,62.92568,88.27928,599.61,1317.4,388.41,12,297.19,72,652.95,12,91.22,72,30.44,11,390.35,11,654.91,11,-
1980.555489,204.3090278,1980-07-22--07:25:00,62.05635,89.16618,617.34,1317.41,401.6,12,314.83,72,671.85,12,86.77,72,30.63,11,403.54,11,673.81,11,-
1980.555499,204.3125,1980-07-22--07:30:00,61.18675,90.06001,634.93,1317.41,410.55,12,326.13,72,676.68,12,84.42,72,30.93,11,412.49,11,678.64,11,-
1980.555508,204.3159722,1980-07-22--07:35:00,60.31712,90.96137,652.38,1317.41,428.44,12,343.86,72,694.38,12,84.58,72,31.42,11,430.38,11,696.34,11,-
1980.555518,204.3194444,1980-07-22--07:40:00,59.44766,91.87086,669.67,1317.41,441.64,12,356.04,72,700.42,12,85.6,72,31.51,11,443.58,11,702.38,11,-
1980.555527,204.3229167,1980-07-22--07:45:00,58.57862,92.78913,686.8,1317.41,454.82,12,367.67,72,705.25,12,87.15,72,31.91,11,456.76,11,707.21,11,-
1980.555537,204.3263889,1980-07-22--07:50:00,57.71021,93.71684,703.76,1317.41,469.43,12,381.47,72,714.1,12,87.96,72,32.2,11,471.37,11,716.06,11,-
1980.555546,204.3298611,1980-07-22--07:55:00,56.84268,94.65469,720.54,1317.41,483.09,12,394.97,72,722.15,12,88.12,72,32.79,11,485.03,11,724.11,11,-
1980.555556,204.3333333,1980-07-22--08:00:00,55.97629,95.60341,737.14,1317.41,496.75,12,407.22,72,727.78,12,89.53,72,33.18,11,498.69,11,729.74,11,-
1980.555565,204.3368056,1980-07-22--08:05:00,55.11127,96.56375,753.54,1317.41,NA,99,NA,99,NA,99,NA,99,33.28,99,512.35,99,734.17,99,-
1980.555575,204.3402778,1980-07-22--08:10:00,54.2479,97.5365,769.74,1317.41,525.95,12,428.05,72,732.61,12,97.9,72,32.88,11,527.89,11,734.57,11,-
1980.555584,204.34375,1980-07-22--08:15:00,53.38646,98.52248,785.72,1317.41,539.61,12,440.54,72,738.65,12,99.07,72,33.28,11,541.55,11,740.61,11,-
1980.555594,204.3472222,1980-07-22--08:20:00,52.52723,99.52258,801.49,1317.41,554.7,12,453.78,72,745.88,12,100.92,72,33.37,11,556.64,11,747.84,11,-
1980.555603,204.3506944,1980-07-22--08:25:00,51.67051,100.53767,817.04,1317.41,568.82,12,466.07,72,751.51,12,102.75,72,33.37,11,570.76,11,753.47,11,-
1980.555612,204.3541667,1980-07-22--08:30:00,50.81661,101.56873,832.35,1317.42,584.84,12,481.16,72,761.57,12,103.68,72,33.77,11,586.78,11,763.53,11,-
1980.555622,204.3576389,1980-07-22--08:35:00,49.96586,102.61673,847.42,1317.42,598.97,12,494.02,72,768.01,12,104.95,72,33.86,11,600.91,11,769.97,11,-
1980.555631,204.3611111,1980-07-22--08:40:00,49.11861,103.68271,862.24,1317.42,612.63,12,505.56,72,772.44,12,107.07,72,34.45,11,614.57,11,774.4,11,-
1980.555641,204.3645833,1980-07-22--08:45:00,48.2752,104.76777,876.81,1317.42,625.35,12,517.58,72,777.67,12,107.77,72,34.65,11,627.29,11,779.63,11,-
1980.55565,204.3680556,1980-07-22--08:50:00,47.43602,105.87304,891.12,1317.42,639.01,12,528.75,72,781.69,12,110.26,72,34.94,11,640.95,11,783.65,11,-
1980.55566,204.3715278,1980-07-22--08:55:00,46.60147,106.99971,905.16,1317.42,650.78,12,539.84,72,785.72,12,110.94,72,35.14,11,652.72,11,787.68,11,-
1980.555669,204.375,1980-07-22--09:00:00,45.77196,108.14903,918.92,1317.42,664.92,12,552.54,72,792.16,12,112.38,72,35.14,11,666.86,11,794.12,11,-
1980.555679,204.3784722,1980-07-22--09:05:00,44.94794,109.32231,932.4,1317.42,NA,99,NA,99,NA,99,NA,99,34.94,99,677.22,99,796.53,99,-
1980.555688,204.3819444,1980-07-22--09:10:00,44.12987,110.52091,945.6,1317.42,688,12,574.65,72,800.61,12,113.35,72,34.94,11,689.94,11,802.57,11,-
1980.555698,204.3854167,1980-07-22--09:15:00,43.31825,111.74625,958.5,1317.42,700.72,12,586.58,72,806.24,12,114.14,72,34.94,11,702.66,11,808.2,11,-
1980.555707,204.3888889,1980-07-22--09:20:00,42.51361,112.99983,971.1,1317.42,712.02,12,596.96,72,809.86,12,115.06,72,34.94,11,713.96,11,811.82,11,-
1980.555717,204.3923611,1980-07-22--09:25:00,41.71649,114.28319,983.39,1317.42,720.5,12,607.22,72,813.48,12,113.28,72,36.02,11,722.44,11,815.44,11,-
1980.555726,204.3958333,1980-07-22--09:30:00,40.92749,115.59794,995.37,1317.43,731.81,12,615.83,72,815.09,12,115.98,72,35.72,11,733.75,11,817.05,11,-
1980.555736,204.3993056,1980-07-22--09:35:00,40.14722,116.94574,1007.03,1317.43,742.64,12,624.9,72,817.51,12,117.74,72,35.53,11,744.58,11,819.47,11,-
1980.555745,204.4027778,1980-07-22--09:40:00,39.37636,118.32833,1018.36,1317.43,753.48,12,635.35,72,821.93,12,118.13,72,36.12,11,755.42,11,823.89,11,-
1980.555755,204.40625,1980-07-22--09:45:00,38.61559,119.74748,1029.37,1317.43,765.25,12,644.72,72,825.14,12,120.53,72,35.92,11,767.19,11,827.1,11,-
1980.555764,204.4097222,1980-07-22--09:50:00,37.86568,121.20503,1040.05,1317.43,773.26,12,651.41,72,825.14,12,121.85,72,36.21,11,775.2,11,827.1,11,-
1980.555774,204.4131944,1980-07-22--09:55:00,37.12739,122.70283,1050.38,1317.43,783.15,12,660.77,72,828.76,12,122.38,72,36.41,11,785.09,11,830.72,11,-
1980.555783,204.4166667,1980-07-22--10:00:00,36.40159,124.2428,1060.37,1317.43,794.46,12,669.96,72,832.38,12,124.5,72,36.21,11,796.4,11,834.34,11,-
1980.555793,204.4201389,1980-07-22--10:05:00,35.68914,125.82685,1070.01,1317.43,NA,99,NA,99,NA,99,NA,99,36.9,99,805.82,99,836.36,99,-
1980.555802,204.4236111,1980-07-22--10:10:00,34.99099,127.45691,1079.3,1317.43,810.94,12,683.58,72,834.4,12,127.36,72,37,11,812.88,11,836.36,11,-
1980.555812,204.4270833,1980-07-22--10:15:00,34.30813,129.13488,1088.22,1317.43,819.9,12,690.89,72,836.41,12,129.01,72,36.7,11,821.84,11,838.37,11,-
1980.555821,204.4305556,1980-07-22--10:20:00,33.64161,130.86263,1096.79,1317.43,828.38,12,696.33,72,836.41,12,132.05,72,36.61,11,830.32,11,838.37,11,-
1980.555831,204.4340278,1980-07-22--10:25:00,32.99253,132.64198,1104.99,1317.43,834.97,12,702.2,72,837.21,12,132.77,72,36.8,11,836.91,11,839.17,11,-
1980.55584,204.4375,1980-07-22--10:30:00,32.36205,134.47463,1112.81,1317.43,839.21,12,703.78,72,833.19,12,135.43,72,37.58,11,841.15,11,835.15,11,-
1980.55585,204.4409722,1980-07-22--10:35:00,31.75139,136.36217,1120.27,1317.44,845.8,12,706.44,72,830.77,12,139.36,72,37.49,11,847.74,11,832.73,11,-
1980.555859,204.4444444,1980-07-22--10:40:00,31.1618,138.30598,1127.34,1317.44,849.1,12,706.42,72,825.54,12,142.68,72,37.49,11,851.04,11,827.5,11,-
1980.555869,204.4479167,1980-07-22--10:45:00,30.5946,140.30726,1134.04,1317.44,853.34,12,708.89,72,823.53,12,144.45,72,37.78,11,855.28,11,825.49,11,-
1980.555878,204.4513889,1980-07-22--10:50:00,30.05116,142.36692,1140.35,1317.44,861.82,12,717.71,72,829.17,12,144.11,72,38.07,11,863.76,11,831.13,11,-
1980.555888,204.4548611,1980-07-22--10:55:00,29.53287,144.48553,1146.27,1317.44,870.3,12,722.83,72,830.77,12,147.47,72,38.47,11,872.24,11,832.73,11,-
1980.555897,204.4583333,1980-07-22--11:00:00,29.04117,146.66329,1151.8,1317.44,875.48,12,725.62,72,829.97,12,149.86,72,38.07,11,877.42,11,831.93,11,-
1980.555907,204.4618056,1980-07-22--11:05:00,28.5775,148.89995,1156.94,1317.44,NA,99,NA,99,NA,99,NA,99,38.27,99,882.13,99,831.53,99,-
1980.555916,204.4652778,1980-07-22--11:10:00,28.14332,151.19473,1161.68,1317.44,882.55,12,733.26,72,831.58,12,149.29,72,38.56,11,884.49,11,833.54,11,-
1980.555926,204.46875,1980-07-22--11:15:00,27.74009,153.54633,1166.03,1317.44,889.14,12,740.99,72,837.21,12,148.15,72,39.15,11,891.08,11,839.17,11,-
1980.555935,204.4722222,1980-07-22--11:20:00,27.36925,155.9528,1169.97,1317.44,897.62,12,748.5,72,842.85,12,149.12,72,38.76,11,899.56,11,844.81,11,-
1980.555945,204.4756944,1980-07-22--11:25:00,27.03218,158.41155,1173.51,1317.44,899.51,12,752.56,72,844.86,12,146.95,72,38.66,11,901.45,11,846.82,11,-
1980.555954,204.4791667,1980-07-22--11:30:00,26.7302,160.9193,1176.65,1317.44,901.86,12,751.7,72,841.64,12,150.16,72,38.76,11,903.8,11,843.6,11,-
1980.555963,204.4826389,1980-07-22--11:35:00,26.46458,163.47208,1179.39,1317.44,902.34,12,753.8,72,842.04,12,148.54,72,39.25,11,904.28,11,844,11,-
1980.555973,204.4861111,1980-07-22--11:40:00,26.23646,166.06525,1181.72,1317.45,903.27,12,750.96,72,837.21,12,152.31,72,38.76,11,905.21,11,839.17,11,-
1980.555982,204.4895833,1980-07-22--11:45:00,26.04686,168.69349,1183.64,1317.45,905.63,12,750.01,72,834.8,12,155.62,72,38.76,11,907.57,11,836.76,11,-
1980.555992,204.4930556,1980-07-22--11:50:00,25.89665,171.3509,1185.15,1317.45,908.45,12,754.23,72,838.42,12,154.22,72,38.76,11,910.39,11,840.38,11,-
1980.556001,204.4965278,1980-07-22--11:55:00,25.78655,174.03106,1186.26,1317.45,907.04,12,752.39,72,835.6,12,154.65,72,39.35,11,908.98,11,837.56,11,-
1980.556011,204.5,1980-07-22--12:00:00,25.71708,176.72711,1186.95,1317.45,908.45,12,750.66,72,833.19,12,157.79,72,39.44,11,910.39,11,835.15,11,-
1980.55602,204.5034722,1980-07-22--12:05:00,25.6886,179.43191,1187.24,1317.45,NA,99,NA,99,NA,99,NA,99,39.64,99,908.98,99,831.53,99,-
1980.55603,204.5069444,1980-07-22--12:10:00,25.70124,182.13813,1187.11,1317.45,910.34,12,748.22,72,830.37,12,162.12,72,39.44,11,912.28,11,832.33,11,-
1980.556039,204.5104167,1980-07-22--12:15:00,25.75494,184.83845,1186.58,1317.45,907.99,12,747.52,72,829.97,12,160.47,72,39.84,11,909.93,11,831.93,11,-
1980.556049,204.5138889,1980-07-22--12:20:00,25.84943,187.52562,1185.63,1317.45,905.63,12,745.48,72,828.36,12,160.15,72,39.84,11,907.57,11,830.32,11,-
1980.556058,204.5173611,1980-07-22--12:25:00,25.98426,190.19266,1184.28,1317.45,899.97,12,735.95,72,818.71,12,164.02,72,40.33,11,901.91,11,820.67,11,-
1980.556068,204.5208333,1980-07-22--12:30:00,26.15879,192.83297,1182.51,1317.45,899.51,12,731.96,72,815.49,12,167.55,72,39.93,11,901.45,11,817.45,11,-
1980.556077,204.5243056,1980-07-22--12:35:00,26.37221,195.44044,1180.34,1317.45,899.51,12,733.87,72,819.12,12,165.64,72,40.03,11,901.45,11,821.08,11,-
1980.556087,204.5277778,1980-07-22--12:40:00,26.62354,198.00951,1177.77,1317.46,896.68,12,729.75,72,816.3,12,166.93,72,40.33,11,898.62,11,818.26,11,-
1980.556096,204.53125,1980-07-22--12:45:00,26.91168,200.53527,1174.78,1317.46,895.27,12,728.98,72,817.51,12,166.29,72,40.13,11,897.21,11,819.47,11,-
1980.556106,204.5347222,1980-07-22--12:50:00,27.23543,203.01348,1171.39,1317.46,888.2,12,721.15,72,811.07,12,167.05,72,40.13,11,890.14,11,813.03,11,-
1980.556115,204.5381944,1980-07-22--12:55:00,27.59349,205.44061,1167.6,1317.46,881.14,12,712.04,72,803.42,12,169.1,72,39.93,11,883.08,11,805.38,11,-
1980.556125,204.5416667,1980-07-22--13:00:00,27.98449,207.81378,1163.41,1317.46,882.55,12,715.88,72,810.67,12,166.67,72,39.74,11,884.49,11,812.63,11,-
1980.556134,204.5451389,1980-07-22--13:05:00,28.40701,210.13082,1158.82,1317.46,NA,99,NA,99,NA,99,NA,99,39.93,99,879.77,99,813.83,99,-
1980.556144,204.5486111,1980-07-22--13:10:00,28.85959,212.39016,1153.84,1317.46,873.13,12,712.45,72,813.48,12,160.68,72,40.23,11,875.07,11,815.44,11,-
1980.556153,204.5520833,1980-07-22--13:15:00,29.3408,214.59084,1148.46,1317.46,870.3,12,712.28,72,817.1,12,158.02,72,40.23,11,872.24,11,819.06,11,-
1980.556163,204.5555556,1980-07-22--13:20:00,29.84916,216.7324,1142.69,1317.46,867.94,12,710.1,72,818.71,12,157.84,72,40.52,11,869.88,11,820.67,11,-
1980.556172,204.5590278,1980-07-22--13:25:00,30.38323,218.81487,1136.52,1317.46,862.76,12,705.23,72,817.51,12,157.53,72,40.42,11,864.7,11,819.47,11,-
1980.556182,204.5625,1980-07-22--13:30:00,30.94162,220.83869,1129.98,1317.46,857.11,12,702.9,72,819.52,12,154.21,72,40.52,11,859.05,11,821.48,11,-
1980.556191,204.5659722,1980-07-22--13:35:00,31.52293,222.80465,1123.05,1317.46,848.16,12,696.52,72,817.1,12,151.64,72,40.72,11,850.1,11,819.06,11,-
1980.556201,204.5694444,1980-07-22--13:40:00,32.12584,224.71383,1115.74,1317.46,843.92,12,693.7,72,819.12,12,150.22,72,40.81,11,845.86,11,821.08,11,-
1980.55621,204.5729167,1980-07-22--13:45:00,32.74907,226.56755,1108.05,1317.47,838.27,12,687.22,72,817.1,12,151.05,72,40.62,11,840.21,11,819.06,11,-
1980.55622,204.5763889,1980-07-22--13:50:00,33.39137,228.36732,1099.99,1317.47,831.67,12,681.22,72,815.9,12,150.45,72,40.52,11,833.61,11,817.86,11,-
1980.556229,204.5798611,1980-07-22--13:55:00,34.05157,230.11481,1091.57,1317.47,824.6,12,675,72,814.69,12,149.6,72,40.52,11,826.54,11,816.65,11,-
1980.556239,204.5833333,1980-07-22--14:00:00,34.72854,231.8118,1082.77,1317.47,819.42,12,672.21,72,817.91,12,147.21,72,40.52,11,821.36,11,819.87,11,-
1980.556248,204.5868056,1980-07-22--14:05:00,35.42123,233.46013,1073.62,1317.47,NA,99,NA,99,NA,99,NA,99,40.62,99,814.77,99,821.48,99,-
1980.556258,204.5902778,1980-07-22--14:10:00,36.1286,235.0617,1064.11,1317.47,802.46,12,656.72,72,813.08,12,145.74,72,40.42,11,804.4,11,815.04,11,-
1980.556267,204.59375,1980-07-22--14:15:00,36.84971,236.61843,1054.25,1317.47,788.34,12,643.23,72,803.82,12,145.11,72,40.52,11,790.28,11,805.78,11,-
1980.556277,204.5972222,1980-07-22--14:20:00,37.58365,238.13224,1044.05,1317.47,781.74,12,636.68,72,803.42,12,145.06,72,40.33,11,783.68,11,805.38,11,-
1980.556286,204.6006944,1980-07-22--14:25:00,38.32956,239.60505,1033.5,1317.47,772.79,12,631.82,72,805.43,12,140.97,72,40.42,11,774.73,11,807.39,11,-
1980.556296,204.6041667,1980-07-22--14:30:00,39.08664,241.03873,1022.61,1317.47,765.73,12,625.49,72,805.84,12,140.24,72,40.52,11,767.67,11,807.8,11,-
1980.556305,204.6076389,1980-07-22--14:35:00,39.85411,242.43513,1011.4,1317.47,755.36,12,618.63,72,805.84,12,136.73,72,40.42,11,757.3,11,807.8,11,-
1980.556315,204.6111111,1980-07-22--14:40:00,40.63127,243.79605,999.85,1317.47,743.59,12,608.2,72,801.41,12,135.39,72,40.42,11,745.53,11,803.37,11,-
1980.556324,204.6145833,1980-07-22--14:45:00,41.41744,245.12324,987.99,1317.48,731.33,12,597.06,72,796.18,12,134.27,72,40.62,11,733.27,11,798.14,11,-
1980.556333,204.6180556,1980-07-22--14:50:00,42.21197,246.41839,975.81,1317.48,720.04,12,587.32,72,792.96,12,132.72,72,40.62,11,721.98,11,794.92,11,-
1980.556343,204.6215278,1980-07-22--14:55:00,43.01428,247.68313,963.32,1317.48,708.73,12,579.21,72,792.16,12,129.52,72,40.81,11,710.67,11,794.12,11,-
1980.556352,204.625,1980-07-22--15:00:00,43.82378,248.91904,950.52,1317.48,699.31,12,570.06,72,790.14,12,129.25,72,40.62,11,701.25,11,792.1,11,-
1980.556362,204.6284722,1980-07-22--15:05:00,44.63995,250.12762,937.43,1317.48,NA,99,NA,99,NA,99,NA,99,40.42,99,689.47,99,789.69,99,-
1980.556371,204.6319444,1980-07-22--15:10:00,45.46229,251.31032,924.05,1317.48,676.7,12,553.63,72,789.34,12,123.07,72,40.33,11,678.64,11,791.3,11,-
1980.556381,204.6354167,1980-07-22--15:15:00,46.2903,252.46853,910.38,1317.48,666.8,12,547.94,72,792.96,12,118.86,72,40.23,11,668.74,11,794.92,11,-
1980.55639,204.6388889,1980-07-22--15:20:00,47.12355,253.60358,896.44,1317.48,655.5,12,539.55,72,792.96,12,115.95,72,40.23,11,657.44,11,794.92,11,-
1980.5564,204.6423611,1980-07-22--15:25:00,47.9616,254.71675,882.22,1317.48,639.95,12,524.79,72,783.71,12,115.16,72,40.23,11,641.89,11,785.67,11,-
1980.556409,204.6458333,1980-07-22--15:30:00,48.80406,255.80923,867.74,1317.48,622.05,12,506.64,72,769.22,12,115.41,72,40.23,11,623.99,11,771.18,11,-
1980.556419,204.6493056,1980-07-22--15:35:00,49.65052,256.8822,853,1317.48,607.92,12,492.3,72,760.37,12,115.62,72,40.33,11,609.86,11,762.33,11,-
1980.556428,204.6527778,1980-07-22--15:40:00,50.50063,257.93676,838.01,1317.48,592.85,12,479.04,72,753.12,12,113.81,72,40.33,11,594.79,11,755.08,11,-
1980.556438,204.65625,1980-07-22--15:45:00,51.35405,258.97396,822.78,1317.48,579.66,12,466.81,72,747.49,12,112.85,72,40.23,11,581.6,11,749.45,11,-
1980.556447,204.6597222,1980-07-22--15:50:00,52.21042,259.99482,807.31,1317.49,565.53,12,455.33,72,743.07,12,110.2,72,40.13,11,567.47,11,745.03,11,-
1980.556457,204.6631944,1980-07-22--15:55:00,53.06945,261.0003,791.61,1317.49,552.33,12,444.78,72,740.26,12,107.55,72,39.93,11,554.27,11,742.22,11,-
1980.556466,204.6666667,1980-07-22--16:00:00,53.93083,261.99133,775.69,1317.49,540.56,12,434.41,72,737.84,12,106.15,72,39.74,11,542.5,11,739.8,11,-
1980.556476,204.6701389,1980-07-22--16:05:00,54.79425,262.96877,759.55,1317.49,NA,99,NA,99,NA,99,NA,99,39.84,99,528.37,99,730.55,99,-
1980.556485,204.6736111,1980-07-22--16:10:00,55.65946,263.93348,743.21,1317.49,514.18,12,408.96,72,724.97,12,105.22,72,39.74,11,516.12,11,726.93,11,-
1980.556495,204.6770833,1980-07-22--16:15:00,56.52617,264.88625,726.67,1317.49,500.05,12,392.98,72,712.49,12,107.07,72,39.54,11,501.99,11,714.45,11,-
1980.556504,204.6805556,1980-07-22--16:20:00,57.39412,265.82787,709.94,1317.49,487.33,12,380.03,72,705.25,12,107.3,72,39.54,11,489.27,11,707.21,11,-
1980.556514,204.6840278,1980-07-22--16:25:00,58.26307,266.75905,693.03,1317.49,474.14,12,368.22,72,700.02,12,105.92,72,39.44,11,476.08,11,701.98,11,-
1980.556523,204.6875,1980-07-22--16:30:00,59.13278,267.68052,675.94,1317.49,460.01,12,354.39,72,690.76,12,105.62,72,39.44,11,461.95,11,692.72,11,-
1980.556533,204.6909722,1980-07-22--16:35:00,60.003,268.59295,658.69,1317.49,445.4,12,341.53,72,683.12,12,103.87,72,39.25,11,447.34,11,685.08,11,-
1980.556542,204.6944444,1980-07-22--16:40:00,60.87352,269.49699,641.28,1317.49,431.75,12,328.58,72,675.07,12,103.17,72,39.25,11,433.69,11,677.03,11,-
1980.556552,204.6979167,1980-07-22--16:45:00,61.7441,270.39327,623.72,1317.49,417.61,12,317.68,72,671.05,12,99.93,72,39.15,11,419.55,11,673.01,11,-
1980.556561,204.7013889,1980-07-22--16:50:00,62.61452,271.28237,606.01,1317.5,400.65,12,301.45,72,655.36,12,99.2,72,39.15,11,402.59,11,657.32,11,-
1980.556571,204.7048611,1980-07-22--16:55:00,63.48459,272.1649,588.18,1317.5,385.58,12,288.45,72,646.11,12,97.13,72,39.05,11,387.52,11,648.07,11,-
1980.55658,204.7083333,1980-07-22--17:00:00,64.35407,273.04139,570.22,1317.5,370.51,12,275.11,72,635.65,12,95.4,72,39.05,11,372.45,11,637.61,11,-
1980.55659,204.7118056,1980-07-22--17:05:00,65.22278,273.91239,552.15,1317.5,NA,99,NA,99,NA,99,NA,99,38.95,99,358.31,99,628.35,99,-
1980.556599,204.7152778,1980-07-22--17:10:00,66.0905,274.77842,533.97,1317.5,340.83,12,249.47,72,615.53,12,91.36,72,38.86,11,342.77,11,617.49,11,-
1980.556609,204.71875,1980-07-22--17:15:00,66.95703,275.63997,515.7,1317.5,323.87,12,235.1,72,600.64,12,88.77,72,38.56,11,325.81,11,602.6,11,-
1980.556618,204.7222222,1980-07-22--17:20:00,67.82217,276.49753,497.33,1317.5,307.86,12,222.93,72,590.58,12,84.93,72,38.47,11,309.8,11,592.54,11,-
1980.556628,204.7256944,1980-07-22--17:25:00,68.68572,277.35158,478.89,1317.5,292.78,12,211.01,72,580.53,12,81.77,72,38.07,11,294.72,11,582.49,11,-
1980.556637,204.7291667,1980-07-22--17:30:00,69.54749,278.20256,460.38,1317.5,275.82,12,197.37,72,564.83,12,78.45,72,38.07,11,277.76,11,566.79,11,-
1980.556647,204.7326389,1980-07-22--17:35:00,70.40727,279.05092,441.8,1317.5,260.75,12,185.76,72,553.97,12,74.99,72,37.78,11,262.69,11,555.93,11,-
1980.556656,204.7361111,1980-07-22--17:40:00,71.26486,279.89708,423.17,1317.5,247.09,12,175.86,72,547.53,12,71.23,72,37.58,11,249.03,11,549.49,11,-
1980.556666,204.7395833,1980-07-22--17:45:00,72.12006,280.74146,404.5,1317.5,232.96,12,164.4,72,535.46,12,68.56,72,37.49,11,234.9,11,537.42,11,-
1980.556675,204.7430556,1980-07-22--17:50:00,72.97265,281.58447,385.8,1317.5,217.41,12,151.97,72,518.96,12,65.44,72,37.29,11,219.35,11,520.92,11,-
1980.556685,204.7465278,1980-07-22--17:55:00,73.82243,282.4265,367.08,1317.51,202.34,12,140.89,72,505.69,12,61.45,72,37.19,11,204.28,11,507.65,11,-
1980.556694,204.75,1980-07-22--18:00:00,74.66919,283.26794,348.34,1317.51,188.68,12,127.53,72,482.35,12,61.15,72,37,11,190.62,11,484.31,11,-
1980.556703,204.7534722,1980-07-22--18:05:00,75.51268,284.10917,329.6,1317.51,NA,99,NA,99,NA,99,NA,99,36.9,99,176.49,99,467.41,99,-
1980.556713,204.7569444,1980-07-22--18:10:00,76.35269,284.95055,310.86,1317.51,160.42,12,105.93,72,448.96,12,54.49,72,36.7,11,162.36,11,450.92,11,-
1980.556722,204.7604167,1980-07-22--18:15:00,77.18896,285.79244,292.14,1317.51,144.87,12,92.68,72,417.98,12,52.19,72,36.31,11,146.81,11,419.94,11,-
1980.556732,204.7638889,1980-07-22--18:20:00,78.02123,286.6352,273.45,1317.51,132.62,12,83.08,72,400.28,12,49.54,72,36.21,11,134.56,11,402.24,11,-
1980.556741,204.7673611,1980-07-22--18:25:00,78.84922,287.47916,254.8,1317.51,120.38,12,73.91,72,382.17,12,46.47,72,35.72,11,122.32,11,384.13,11,-
1980.556751,204.7708333,1980-07-22--18:30:00,79.67262,288.32468,236.19,1317.51,107.18,12,64.18,72,358.03,12,43,72,35.33,11,109.12,11,359.99,11,-
1980.55676,204.7743056,1980-07-22--18:35:00,80.49107,289.17207,217.65,1317.51,95.88,12,54.49,72,329.87,12,41.39,72,34.94,11,97.82,11,331.83,11,-
1980.55677,204.7777778,1980-07-22--18:40:00,81.3042,290.02167,199.19,1317.51,83.63,12,45.8,72,302.91,12,37.83,72,34.55,11,85.57,11,304.87,11,-
1980.556779,204.78125,1980-07-22--18:45:00,82.11156,290.8738,180.82,1317.51,74.21,12,38.37,72,279.57,12,35.84,72,34.26,11,76.15,11,281.53,11,-
1980.556789,204.7847222,1980-07-22--18:50:00,82.91262,291.72877,162.56,1317.51,62.43,12,30.37,72,246.18,12,32.06,72,33.77,11,64.37,11,248.14,11,-
1980.556798,204.7881944,1980-07-22--18:55:00,83.70677,292.58689,144.42,1317.52,52.54,12,23.24,72,211.98,12,29.3,72,33.47,11,54.48,11,213.94,11,-
1980.556808,204.7916667,1980-07-22--19:00:00,84.49288,293.44847,126.44,1317.52,37.94,12,12,72,125.07,12,25.94,72,33.18,11,39.88,11,127.03,11,-
1980.556817,204.7951389,1980-07-22--19:05:00,85.27089,294.3138,108.62,1317.52,NA,99,NA,99,NA,99,NA,99,33.37,99,21.51,99,6.33,99,-
1980.556827,204.7986111,1980-07-22--19:10:00,86.03751,295.18318,91.04,1317.52,16.74,12,3.69,72,53.46,12,13.05,72,32.49,11,18.68,11,55.42,11,-
1980.556836,204.8020833,1980-07-22--19:15:00,86.79169,296.05691,73.74,1317.52,18.63,12,5.47,72,97.72,12,13.16,72,32.4,11,20.57,11,99.68,11,-
1980.556846,204.8055556,1980-07-22--19:20:00,87.53115,296.93525,56.75,1317.52,16.28,12,3.15,72,73.17,12,13.13,72,32.2,11,18.22,11,75.13,11,-
1980.556855,204.8090278,1980-07-22--19:25:00,88.25173,297.8185,40.2,1317.52,11.09,12,0.62,72,20.47,12,10.47,72,31.91,11,13.03,11,22.43,11,-
1980.556865,204.8125,1980-07-22--19:30:00,88.94783,298.70693,24.19,1317.52,7.32,12,0.01,72,0.75,12,7.31,72,31.51,11,9.26,11,2.71,11,-
1980.556874,204.8159722,1980-07-22--19:35:00,89.61253,299.60082,8.91,1317.52,4.97,92,0,92,-0.46,92,4.97,92,31.32,11,6.91,91,1.5,91,-
1980.556884,204.8194444,1980-07-22--19:40:00,90.47536,300.50042,0,0,2.61,12,0.35,72,0.35,12,2.61,72,30.93,11,4.55,11,2.31,11,-
