Station ID Number:,94169,-,-,-,-,Type of Measurement:,GHI,GHI_Flag,DrHI_Calc,DrHI_Calc_Flag,DNI,DNI_Flag,DHI_Calc,DHI_Calc_Flag,Temperature,Temperature_Flag,GHI_original,GHI_original_Flag,DNI_original,DNI_original_Flag,NOTES
1980.471349,173.5138889,1980-06-21--12:20:00,22.68393,191.08192,1214.5,1316.33,928.34,12,593.27,72,643.01,12,335.07,72,30.54,11,929.71,11,644.45,11,-
1980.471359,173.5173611,1980-06-21--12:25:00,22.87307,194.00247,1212.82,1316.32,838.37,12,490.13,72,531.96,12,348.24,72,30.63,11,839.74,11,533.4,11,-
1980.471368,173.5208333,1980-06-21--12:30:00,23.10494,196.87727,1210.74,1316.32,591.53,12,215.81,72,234.63,12,375.72,72,29.75,11,592.9,11,236.07,11,-
1980.471378,173.5243056,1980-06-21--12:35:00,23.37823,199.69881,1208.26,1316.32,737.56,12,365.31,72,397.98,12,372.25,72,29.65,11,738.93,11,399.42,11,-
1980.471387,173.5277778,1980-06-21--12:40:00,23.69147,202.46067,1205.39,1316.32,787.5,12,402.75,72,439.82,12,384.75,72,30.14,11,788.87,11,441.26,11,-
1980.471397,173.53125,1980-06-21--12:45:00,24.04304,205.15756,1202.12,1316.32,746.04,12,380.36,72,416.49,12,365.68,72,29.95,11,747.41,11,417.93,11,-
1980.471406,173.5347222,1980-06-21--12:50:00,24.43124,207.78529,1198.46,1316.32,980.15,12,628.29,72,690.08,12,351.86,72,30.44,11,981.52,11,691.52,11,-
1980.471416,173.5381944,1980-06-21--12:55:00,24.85428,210.34078,1194.4,1316.32,955.66,12,643.69,72,709.39,12,311.97,72,30.63,11,957.03,11,710.83,11,-
1980.471425,173.5416667,1980-06-21--13:00:00,25.31035,212.82194,1189.96,1316.32,930.22,12,624.92,72,691.28,12,305.3,72,30.54,11,931.59,11,692.72,11,-
1980.471435,173.5451389,1980-06-21--13:05:00,25.79764,215.22763,1185.13,1316.32,NA,99,NA,99,NA,99,NA,99,30.93,99,786.98,99,501.21,99,-
1980.471444,173.5486111,1980-06-21--13:10:00,26.31431,217.5575,1179.92,1316.32,665.02,12,313.1,72,349.3,12,351.92,72,31.02,11,666.39,11,350.74,11,-
1980.471454,173.5520833,1980-06-21--13:15:00,26.85861,219.81195,1174.32,1316.32,535.94,12,173.78,72,194.79,12,362.16,72,30.73,11,537.31,11,196.23,11,-
1980.471463,173.5555556,1980-06-21--13:20:00,27.42878,221.99195,1168.34,1316.32,738.97,12,369.67,72,416.49,12,369.3,72,30.54,11,740.34,11,417.93,11,-
1980.471473,173.5590278,1980-06-21--13:25:00,28.02317,224.09898,1161.99,1316.32,636.75,12,298.05,72,337.63,12,338.7,72,30.24,11,638.12,11,339.07,11,-
1980.471482,173.5625,1980-06-21--13:30:00,28.64016,226.13492,1155.26,1316.32,839.31,12,517.72,72,589.89,12,321.59,72,30.93,11,840.68,11,591.33,11,-
1980.471492,173.5659722,1980-06-21--13:35:00,29.27824,228.10194,1148.16,1316.32,804.45,12,505.07,72,579.04,12,299.38,72,31.71,11,805.82,11,580.48,11,-
1980.471501,173.5694444,1980-06-21--13:40:00,29.93593,230.00247,1140.7,1316.32,852.03,12,556.52,72,642.2,12,295.51,72,31.22,11,853.4,11,643.64,11,-
1980.471511,173.5729167,1980-06-21--13:45:00,30.61188,231.83907,1132.87,1316.32,811.99,12,518.07,72,601.96,12,293.92,72,31.32,11,813.36,11,603.4,11,-
1980.47152,173.5763889,1980-06-21--13:50:00,31.30478,233.61442,1124.68,1316.32,805.4,12,504.35,72,590.29,12,301.05,72,30.93,11,806.77,11,591.73,11,-
1980.47153,173.5798611,1980-06-21--13:55:00,32.01342,235.33124,1116.13,1316.31,791.73,12,494.39,72,583.06,12,297.34,72,31.42,11,793.1,11,584.5,11,-
1980.471539,173.5833333,1980-06-21--14:00:00,32.73666,236.99227,1107.24,1316.31,808.22,12,502.97,72,597.94,12,305.25,72,31.22,11,809.59,11,599.38,11,-
1980.471549,173.5868056,1980-06-21--14:05:00,33.47343,238.60023,1097.99,1316.31,NA,99,NA,99,NA,99,NA,99,31.12,99,741.75,99,506.45,99,-
1980.471558,173.5902778,1980-06-21--14:10:00,34.22273,240.1578,1088.4,1316.31,754.05,12,424.55,72,513.45,12,329.5,72,30.93,11,755.42,11,514.89,11,-
1980.471568,173.59375,1980-06-21--14:15:00,34.98362,241.66759,1078.48,1316.31,711.18,12,382.44,72,466.78,12,328.74,72,31.22,11,712.55,11,468.22,11,-
1980.471577,173.5972222,1980-06-21--14:20:00,35.75523,243.13213,1068.21,1316.31,720.13,12,381.74,72,470.4,12,338.39,72,31.02,11,721.5,11,471.84,11,-
1980.471587,173.6006944,1980-06-21--14:25:00,36.53675,244.55388,1057.62,1316.31,661.72,12,319.77,72,397.98,12,341.95,72,31.12,11,663.09,11,399.42,11,-
1980.471596,173.6041667,1980-06-21--14:30:00,37.32741,245.93519,1046.71,1316.31,667.85,12,310.71,72,390.74,12,357.14,72,31.02,11,669.22,11,392.18,11,-
1980.471606,173.6076389,1980-06-21--14:35:00,38.12651,247.2783,1035.47,1316.31,710.71,12,360.23,72,457.93,12,350.48,72,31.02,11,712.08,11,459.37,11,-
1980.471615,173.6111111,1980-06-21--14:40:00,38.93338,248.58538,1023.93,1316.31,701.76,12,376.24,72,483.68,12,325.52,72,31.42,11,703.13,11,485.12,11,-
1980.471625,173.6145833,1980-06-21--14:45:00,39.7474,249.85847,1012.07,1316.31,687.16,12,371.89,72,483.68,12,315.27,72,31.61,11,688.53,11,485.12,11,-
1980.471634,173.6180556,1980-06-21--14:50:00,40.56798,251.09953,999.91,1316.31,665.49,12,340.22,72,447.87,12,325.27,72,31.81,11,666.86,11,449.31,11,-
1980.471644,173.6215278,1980-06-21--14:55:00,41.3946,252.31041,987.46,1316.31,550.55,12,218.57,72,291.36,12,331.98,72,31.51,11,551.92,11,292.8,11,-
1980.471653,173.625,1980-06-21--15:00:00,42.22673,253.49288,974.71,1316.31,559.5,12,212.47,72,286.93,12,347.03,72,31.12,11,560.87,11,288.37,11,-
1980.471662,173.6284722,1980-06-21--15:05:00,43.0639,254.64859,961.68,1316.31,NA,99,NA,99,NA,99,NA,99,31.02,99,557.1,99,291.59,99,-
1980.471672,173.6319444,1980-06-21--15:10:00,43.90566,255.77913,948.38,1316.31,539.72,12,203.54,72,282.5,12,336.18,72,30.93,11,541.09,11,283.94,11,-
1980.471681,173.6354167,1980-06-21--15:15:00,44.75158,256.88599,934.8,1316.31,539.24,12,205.2,72,288.94,12,334.04,72,31.02,11,540.61,11,290.38,11,-
1980.471691,173.6388889,1980-06-21--15:20:00,45.60126,257.9706,920.95,1316.31,550.55,12,221.87,72,317.11,12,328.68,72,30.93,11,551.92,11,318.55,11,-
1980.4717,173.6423611,1980-06-21--15:25:00,46.45434,259.03429,906.85,1316.31,533.59,12,204.33,72,296.59,12,329.26,72,30.73,11,534.96,11,298.03,11,-
1980.47171,173.6458333,1980-06-21--15:30:00,47.31044,260.07833,892.49,1316.3,574.1,12,240.37,72,354.52,12,333.73,72,31.12,11,575.47,11,355.96,11,-
1980.471719,173.6493056,1980-06-21--15:35:00,48.16924,261.10392,877.89,1316.3,491.67,12,173.39,72,259.98,12,318.28,72,30.83,11,493.04,11,261.42,11,-
1980.471729,173.6527778,1980-06-21--15:40:00,49.03041,262.11221,863.05,1316.3,456.34,12,139.85,72,213.3,12,316.49,72,30.73,11,457.71,11,214.74,11,-
1980.471738,173.65625,1980-06-21--15:45:00,49.89365,263.10427,847.97,1316.3,493.55,12,168.78,72,261.99,12,324.77,72,30.44,11,494.92,11,263.43,11,-
1980.471748,173.6597222,1980-06-21--15:50:00,50.75866,264.08112,832.68,1316.3,468.11,12,150.71,72,238.25,12,317.4,72,30.44,11,469.48,11,239.69,11,-
1980.471757,173.6631944,1980-06-21--15:55:00,51.62518,265.04374,817.16,1316.3,380.5,12,80.46,72,129.61,12,300.04,72,30.05,11,381.87,11,131.05,11,-
1980.471767,173.6666667,1980-06-21--16:00:00,52.49292,265.99305,801.44,1316.3,445.97,12,143.34,72,235.43,12,302.63,72,30.14,11,447.34,11,236.87,11,-
1980.471776,173.6701389,1980-06-21--16:05:00,53.36164,266.92992,785.52,1316.3,NA,99,NA,99,NA,99,NA,99,30.73,99,373.86,99,148.36,99,-
1980.471786,173.6736111,1980-06-21--16:10:00,54.23109,267.85519,769.4,1316.3,434.67,12,146.08,72,249.92,12,288.59,72,29.95,11,436.04,11,251.36,11,-
1980.471795,173.6770833,1980-06-21--16:15:00,55.10104,268.76964,753.1,1316.3,391.33,12,113.98,72,199.22,12,277.35,72,30.05,11,392.7,11,200.66,11,-
1980.471805,173.6805556,1980-06-21--16:20:00,55.97125,269.67404,736.61,1316.3,427.6,12,160.12,72,286.12,12,267.48,72,30.14,11,428.97,11,287.56,11,-
1980.471814,173.6840278,1980-06-21--16:25:00,56.84151,270.5691,719.96,1316.3,416.77,12,156.5,72,286.12,12,260.27,72,30.24,11,418.14,11,287.56,11,-
1980.471824,173.6875,1980-06-21--16:30:00,57.71159,271.4555,703.14,1316.3,396.98,12,145.54,72,272.45,12,251.44,72,30.34,11,398.35,11,273.89,11,-
1980.471833,173.6909722,1980-06-21--16:35:00,58.5813,272.33391,686.17,1316.3,368.25,12,125.24,72,240.26,12,243.01,72,30.24,11,369.62,11,241.7,11,-
1980.471843,173.6944444,1980-06-21--16:40:00,59.45042,273.20495,669.05,1316.3,367.78,12,123.96,72,243.88,12,243.82,72,30.14,11,369.15,11,245.32,11,-
1980.471852,173.6979167,1980-06-21--16:45:00,60.31876,274.06922,651.8,1316.3,364.01,12,122.36,72,247.1,12,241.65,72,29.95,11,365.38,11,248.54,11,-
1980.471862,173.7013889,1980-06-21--16:50:00,61.18612,274.92729,634.41,1316.3,364.49,12,125.49,72,260.38,12,239,72,29.65,11,365.86,11,261.82,11,-
1980.471871,173.7048611,1980-06-21--16:55:00,62.05231,275.77972,616.9,1316.3,377.67,12,144.66,72,308.66,12,233.01,72,29.95,11,379.04,11,310.1,11,-
1980.471881,173.7083333,1980-06-21--17:00:00,62.91714,276.62704,599.28,1316.29,342.81,12,128.07,72,281.3,12,214.74,72,29.85,11,344.18,11,282.74,11,-
1980.47189,173.7118056,1980-06-21--17:05:00,63.78042,277.46976,581.56,1316.29,NA,99,NA,99,NA,99,NA,99,30.24,99,327.7,99,297.22,99,-
1980.4719,173.7152778,1980-06-21--17:10:00,64.64197,278.30836,563.73,1316.29,303.25,12,120.99,72,282.5,12,182.26,72,29.85,11,304.62,11,283.94,11,-
1980.471909,173.71875,1980-06-21--17:15:00,65.50161,279.14332,545.82,1316.29,269.8,12,97.63,72,235.43,12,172.17,72,29.85,11,271.17,11,236.87,11,-
1980.471919,173.7222222,1980-06-21--17:20:00,66.35915,279.9751,527.84,1316.29,259.91,12,94.57,72,235.84,12,165.34,72,29.56,11,261.28,11,237.28,11,-
1980.471928,173.7256944,1980-06-21--17:25:00,67.21441,280.80414,509.78,1316.29,225.99,12,64.85,72,167.44,12,161.14,72,29.46,11,227.36,11,168.88,11,-
1980.471938,173.7291667,1980-06-21--17:30:00,68.0672,281.63085,491.66,1316.29,236.36,12,77.42,72,207.27,12,158.94,72,29.16,11,237.73,11,208.71,11,-
1980.471947,173.7326389,1980-06-21--17:35:00,68.91735,282.45567,473.49,1316.29,256.61,12,101.62,72,282.5,12,154.99,72,28.87,11,257.98,11,283.94,11,-
1980.471957,173.7361111,1980-06-21--17:40:00,69.76467,283.27897,455.27,1316.29,258.02,12,111.21,72,321.54,12,146.81,72,28.87,11,259.39,11,322.98,11,-
1980.471966,173.7395833,1980-06-21--17:45:00,70.60898,284.10117,437.03,1316.29,230.7,12,96.06,72,289.34,12,134.64,72,28.77,11,232.07,11,290.78,11,-
1980.471976,173.7430556,1980-06-21--17:50:00,71.45008,284.92262,418.75,1316.29,209.03,12,84.63,72,266.02,12,124.4,72,28.48,11,210.4,11,267.46,11,-
1980.471985,173.7465278,1980-06-21--17:55:00,72.28778,285.74369,400.46,1316.29,191.6,12,77.26,72,253.94,12,114.34,72,28.38,11,192.97,11,255.38,11,-
1980.471995,173.75,1980-06-21--18:00:00,73.12189,286.56475,382.17,1316.29,164.29,12,58.07,72,200.02,12,106.22,72,27.99,11,165.66,11,201.46,11,-
1980.472004,173.7534722,1980-06-21--18:05:00,73.95221,287.38614,363.87,1316.29,NA,99,NA,99,NA,99,NA,99,28.09,99,128.91,99,121.8,99,-
1980.472014,173.7569444,1980-06-21--18:10:00,74.77853,288.2082,345.59,1316.29,140.72,12,49.98,72,190.38,12,90.74,72,27.7,11,142.09,11,191.82,11,-
1980.472023,173.7604167,1980-06-21--18:15:00,75.60064,289.03126,327.33,1316.29,162.87,12,70.05,72,281.7,12,92.82,72,27.79,11,164.24,11,283.14,11,-
1980.472032,173.7638889,1980-06-21--18:20:00,76.4183,289.85564,309.11,1316.29,157.22,12,70.5,72,300.21,12,86.72,72,27.79,11,158.59,11,301.65,11,-
1980.472042,173.7673611,1980-06-21--18:25:00,77.23129,290.68166,290.92,1316.29,137.43,12,61.02,72,276.07,12,76.41,72,27.6,11,138.8,11,277.51,11,-
1980.472051,173.7708333,1980-06-21--18:30:00,78.03936,291.50963,272.79,1316.29,121.41,12,52.29,72,252.33,12,69.12,72,27.3,11,122.78,11,253.77,11,-
1980.472061,173.7743056,1980-06-21--18:35:00,78.84223,292.33984,254.72,1316.28,84.2,12,19.71,72,101.86,12,64.49,72,27.01,11,85.57,11,103.3,11,-
1980.47207,173.7777778,1980-06-21--18:40:00,79.63961,293.1726,236.72,1316.28,61.59,12,1.75,72,9.72,12,59.84,72,26.42,11,62.96,11,11.16,11,-
1980.47208,173.78125,1980-06-21--18:45:00,80.43118,294.00819,218.81,1316.28,62.06,12,8.97,72,53.98,12,53.09,72,26.13,11,63.43,11,55.42,11,-
1980.472089,173.7847222,1980-06-21--18:50:00,81.21658,294.8469,201,1316.28,63.48,12,15.98,72,104.68,12,47.5,72,26.03,11,64.85,11,106.12,11,-
1980.472099,173.7881944,1980-06-21--18:55:00,81.9954,295.68901,183.3,1316.28,53.11,12,10.49,72,75.3,12,42.62,72,25.74,11,54.48,11,76.74,11,-
1980.472108,173.7916667,1980-06-21--19:00:00,82.76718,296.53479,165.72,1316.28,38.51,12,0.11,72,0.87,12,38.4,72,25.44,11,39.88,11,2.31,11,-
1980.472118,173.7951389,1980-06-21--19:05:00,83.53135,297.3845,148.29,1316.28,NA,99,NA,99,NA,99,NA,99,25.44,99,33.75,99,7.94,99,-
1980.472127,173.7986111,1980-06-21--19:10:00,84.28728,298.2384,131.02,1316.28,34.27,12,7.42,72,74.5,12,26.85,72,25.05,11,35.64,11,75.94,11,-
1980.472137,173.8020833,1980-06-21--19:15:00,85.03348,299.09677,113.96,1316.28,27.68,12,2.72,72,31.45,12,24.96,72,24.86,11,29.05,11,32.89,11,-
1980.472146,173.8055556,1980-06-21--19:20:00,85.77009,299.95983,97.09,1316.28,21.55,12,0.03,72,0.47,12,21.52,72,24.56,11,22.92,11,1.91,11,-
1980.472156,173.8090278,1980-06-21--19:25:00,86.49358,300.82785,80.5,1316.28,16.85,12,-0.02,72,-0.34,12,16.85,72,24.27,11,18.22,11,1.1,11,-
1980.472165,173.8125,1980-06-21--19:30:00,87.20335,301.70106,64.22,1316.28,12.61,12,-0.04,72,-0.74,12,12.61,72,24.07,11,13.98,11,0.7,11,-
1980.472175,173.8159722,1980-06-21--19:35:00,87.8964,302.5797,48.32,1316.28,9.3,12,-0.03,72,-0.74,12,9.3,72,23.78,11,10.67,11,0.7,11,-
1980.472184,173.8194444,1980-06-21--19:40:00,88.56857,303.464,32.88,1316.28,6.95,12,-0.03,72,-1.14,12,6.95,72,23.39,11,8.32,11,0.3,11,-
1980.472194,173.8229167,1980-06-21--19:45:00,89.21463,304.35417,18.04,1316.28,5.06,92,-0.01,92,-0.74,92,5.06,92,23.09,11,6.43,91,0.7,91,-
1980.472203,173.8263889,1980-06-21--19:50:00,89.82845,305.25045,3.94,1316.28,3.65,92,0,92,-1.14,92,3.65,92,22.9,11,5.02,91,0.3,91,-
1980.472213,173.8298611,1980-06-21--19:55:00,90.75804,306.15303,0,0,2.71,12,-0.74,72,-0.74,12,2.71,72,22.61,11,4.08,11,0.7,11,-
1980.472222,173.8333333,1980-06-21--20:00:00,91.57848,307.06213,0,0,1.76,12,-0.74,72,-0.74,12,1.76,72,22.31,11,3.13,11,0.7,11,-
1980.472232,173.8368056,1980-06-21--20:05:00,92.32127,307.97795,0,0,NA,99,NA,99,NA,99,NA,99,22.7,99,2.19,99,2.31,99,-
1980.472241,173.8402778,1980-06-21--20:10:00,93.03237,308.90067,0,0,0.35,12,-0.74,72,-0.74,12,0.35,72,21.82,11,1.72,11,0.7,11,-
1980.472251,173.84375,1980-06-21--20:15:00,93.72414,309.83048,0,0,0.35,12,-0.74,72,-0.74,12,0.35,72,21.53,11,1.72,11,0.7,11,-
1980.47226,173.8472222,1980-06-21--20:20:00,94.40116,310.76756,0,0,-0.11,12,-0.74,72,-0.74,12,-0.11,72,21.23,11,1.26,11,0.7,11,-
1980.47227,173.8506944,1980-06-21--20:25:00,95.06546,311.71208,0,0,-0.11,12,-0.34,72,-0.34,12,-0.11,72,21.14,11,1.26,11,1.1,11,-
1980.472279,173.8541667,1980-06-21--20:30:00,95.71797,312.66419,0,0,0.35,12,-0.34,72,-0.34,12,0.35,72,21.04,11,1.72,11,1.1,11,-
1980.472289,173.8576389,1980-06-21--20:35:00,96.35912,313.62405,0,0,-0.11,12,0.06,72,0.06,12,-0.11,72,21.04,11,1.26,11,1.5,11,-
1980.472298,173.8611111,1980-06-21--20:40:00,96.9891,314.5918,0,0,-0.11,12,0.06,72,0.06,12,-0.11,72,20.94,11,1.26,11,1.5,11,-
1980.472308,173.8645833,1980-06-21--20:45:00,97.60791,315.56757,0,0,-0.11,12,0.06,72,0.06,12,-0.11,72,20.94,11,1.26,11,1.5,11,-
1980.472317,173.8680556,1980-06-21--20:50:00,98.21548,316.55147,0,0,-0.11,12,-0.34,72,-0.34,12,-0.11,72,20.75,11,1.26,11,1.1,11,-
1980.472327,173.8715278,1980-06-21--20:55:00,98.81168,317.54362,0,0,0.35,12,0.47,72,0.47,12,0.35,72,20.84,11,1.72,11,1.91,11,-
1980.472336,173.875,1980-06-21--21:00:00,99.39633,318.54412,0,0,-0.11,12,-0.34,72,-0.34,12,-0.11,72,20.75,11,1.26,11,1.1,11,-
1980.472346,173.8784722,1980-06-21--21:05:00,99.96923,319.55305,0,0,NA,99,NA,99,NA,99,NA,99,20.75,99,1.26,99,1.91,99,-
1980.472355,173.8819444,1980-06-21--21:10:00,100.53016,320.57048,0,0,-1.06,12,-0.34,72,-0.34,12,-1.06,72,20.35,11,0.31,11,1.1,11,-
1980.472365,173.8854167,1980-06-21--21:15:00,101.07889,321.59648,0,0,-0.11,12,-0.34,72,-0.34,12,-0.11,72,20.35,11,1.26,11,1.1,11,-
1980.472374,173.8888889,1980-06-21--21:20:00,101.61517,322.63107,0,0,-0.11,12,0.06,72,0.06,12,-0.11,72,20.26,11,1.26,11,1.5,11,-
1980.472384,173.8923611,1980-06-21--21:25:00,102.13876,323.6743,0,0,0.82,12,0.87,72,0.87,12,0.82,72,20.45,11,2.19,11,2.31,11,-
1980.472393,173.8958333,1980-06-21--21:30:00,102.64939,324.72618,0,0,1.3,12,0.87,72,0.87,12,1.3,72,20.55,11,2.67,11,2.31,11,-
1980.472402,173.8993056,1980-06-21--21:35:00,103.1468,325.78669,0,0,0.82,12,0.06,72,0.06,12,0.82,72,20.65,11,2.19,11,1.5,11,-
1980.472412,173.9027778,1980-06-21--21:40:00,103.63074,326.85584,0,0,0.82,12,0.06,72,0.06,12,0.82,72,20.55,11,2.19,11,1.5,11,-
1980.472421,173.90625,1980-06-21--21:45:00,104.10092,327.93356,0,0,0.35,12,0.06,72,0.06,12,0.35,72,20.55,11,1.72,11,1.5,11,-
1980.472431,173.9097222,1980-06-21--21:50:00,104.5571,329.01982,0,0,0.82,12,0.06,72,0.06,12,0.82,72,20.45,11,2.19,11,1.5,11,-
1980.47244,173.9131944,1980-06-21--21:55:00,104.999,330.11454,0,0,0.35,12,0.06,72,0.06,12,0.35,72,20.55,11,1.72,11,1.5,11,-
1980.47245,173.9166667,1980-06-21--22:00:00,105.42636,331.21762,0,0,0.82,12,-0.34,72,-0.34,12,0.82,72,20.35,11,2.19,11,1.1,11,-
1980.472459,173.9201389,1980-06-21--22:05:00,105.83891,332.32896,0,0,NA,99,NA,99,NA,99,NA,99,21.33,99,1.72,99,1.91,99,-
1980.472469,173.9236111,1980-06-21--22:10:00,106.2364,333.44841,0,0,0.35,12,-0.74,72,-0.74,12,0.35,72,20.16,11,1.72,11,0.7,11,-
1980.472478,173.9270833,1980-06-21--22:15:00,106.61857,334.57584,0,0,0.82,12,0.06,72,0.06,12,0.82,72,19.96,11,2.19,11,1.5,11,-
1980.472488,173.9305556,1980-06-21--22:20:00,106.98516,335.71107,0,0,0.35,12,-0.34,72,-0.34,12,0.35,72,19.96,11,1.72,11,1.1,11,-
1980.472497,173.9340278,1980-06-21--22:25:00,107.33594,336.8539,0,0,0.82,12,-0.34,72,-0.34,12,0.82,72,19.77,11,2.19,11,1.1,11,-
1980.472507,173.9375,1980-06-21--22:30:00,107.67066,338.00412,0,0,0.82,12,-0.34,72,-0.34,12,0.82,72,19.67,11,2.19,11,1.1,11,-
1980.472516,173.9409722,1980-06-21--22:35:00,107.98909,339.16151,0,0,0.35,12,-0.34,72,-0.34,12,0.35,72,19.47,11,1.72,11,1.1,11,-
1980.472526,173.9444444,1980-06-21--22:40:00,108.29099,340.3258,0,0,0.82,12,-0.34,72,-0.34,12,0.82,72,19.47,11,2.19,11,1.1,11,-
1980.472535,173.9479167,1980-06-21--22:45:00,108.57616,341.49673,0,0,0.35,12,-0.34,72,-0.34,12,0.35,72,19.28,11,1.72,11,1.1,11,-
1980.472545,173.9513889,1980-06-21--22:50:00,108.84437,342.674,0,0,0.82,12,0.06,72,0.06,12,0.82,72,19.28,11,2.19,11,1.5,11,-
1980.472554,173.9548611,1980-06-21--22:55:00,109.09544,343.8573,0,0,0.82,12,0.06,72,0.06,12,0.82,72,19.28,11,2.19,11,1.5,11,-
1980.472564,173.9583333,1980-06-21--23:00:00,109.32916,345.04629,0,0,0.82,12,0.47,72,0.47,12,0.82,72,19.47,11,2.19,11,1.91,11,-
1980.472573,173.9618056,1980-06-21--23:05:00,109.54536,346.24063,0,0,NA,99,NA,99,NA,99,NA,99,20.06,99,2.19,99,1.91,99,-
1980.472583,173.9652778,1980-06-21--23:10:00,109.74386,347.43996,0,0,0.82,12,0.06,72,0.06,12,0.82,72,19.37,11,2.19,11,1.5,11,-
1980.472592,173.96875,1980-06-21--23:15:00,109.92452,348.64388,0,0,0.82,12,0.47,72,0.47,12,0.82,72,19.37,11,2.19,11,1.91,11,-
1980.472602,173.9722222,1980-06-21--23:20:00,110.08718,349.85201,0,0,0.82,12,0.06,72,0.06,12,0.82,72,19.37,11,2.19,11,1.5,11,-
1980.472611,173.9756944,1980-06-21--23:25:00,110.23172,351.06393,0,0,0.82,12,-0.34,72,-0.34,12,0.82,72,19.37,11,2.19,11,1.1,11,-
1980.472621,173.9791667,1980-06-21--23:30:00,110.35802,352.27922,0,0,0.82,12,0.06,72,0.06,12,0.82,72,19.28,11,2.19,11,1.5,11,-
1980.47263,173.9826389,1980-06-21--23:35:00,110.46597,353.49743,0,0,0.82,12,0.06,72,0.06,12,0.82,72,19.28,11,2.19,11,1.5,11,-
1980.47264,173.9861111,1980-06-21--23:40:00,110.55549,354.71812,0,0,0.82,12,0.47,72,0.47,12,0.82,72,19.47,11,2.19,11,1.91,11,-
1980.472649,173.9895833,1980-06-21--23:45:00,110.6265,355.94085,0,0,0.82,12,0.47,72,0.47,12,0.82,72,19.47,11,2.19,11,1.91,11,-
1980.472659,173.9930556,1980-06-21--23:50:00,110.67894,357.16513,0,0,0.82,12,-0.34,72,-0.34,12,0.82,72,19.47,11,2.19,11,1.1,11,-
1980.472668,173.9965278,1980-06-21--23:55:00,110.71277,358.39051,0,0,0.82,12,0.06,72,0.06,12,0.82,72,19.37,11,2.19,11,1.5,11,-
1980.472678,174,1980-06-21--24:00:00,110.72795,359.61652,0,0,0.82,12,-0.34,72,-0.34,12,0.82,72,19.28,11,2.19,11,1.1,11,-
1980.472687,174.0034722,1980-06-22--00:05:00,110.72449,0.84267,0,0,NA,99,NA,99,NA,99,NA,99,19.57,99,1.72,99,1.1,99,-
1980.472697,174.0069444,1980-06-22--00:10:00,110.70237,2.0685,0,0,0.51,12,0.18,72,0.18,12,0.51,72,19.18,11,2.19,11,1.5,11,-
1980.472706,174.0104167,1980-06-22--00:15:00,110.66162,3.29354,0,0,0.04,12,0.18,72,0.18,12,0.04,72,19.18,11,1.72,11,1.5,11,-
1980.472716,174.0138889,1980-06-22--00:20:00,110.60227,4.5173,0,0,0.51,12,-0.22,72,-0.22,12,0.51,72,19.18,11,2.19,11,1.1,11,-
1980.472725,174.0173611,1980-06-22--00:25:00,110.52438,5.73932,0,0,0.04,12,0.18,72,0.18,12,0.04,72,19.08,11,1.72,11,1.5,11,-
1980.472735,174.0208333,1980-06-22--00:30:00,110.428,6.95915,0,0,0.51,12,0.18,72,0.18,12,0.51,72,19.08,11,2.19,11,1.5,11,-
1980.472744,174.0243056,1980-06-22--00:35:00,110.31321,8.17633,0,0,0.51,12,0.59,72,0.59,12,0.51,72,19.18,11,2.19,11,1.91,11,-
1980.472753,174.0277778,1980-06-22--00:40:00,110.18012,9.39041,0,0,0.04,12,-0.22,72,-0.22,12,0.04,72,19.08,11,1.72,11,1.1,11,-
1980.472763,174.03125,1980-06-22--00:45:00,110.02883,10.60098,0,0,0.51,12,0.18,72,0.18,12,0.51,72,19.08,11,2.19,11,1.5,11,-
1980.472772,174.0347222,1980-06-22--00:50:00,109.85946,11.8076,0,0,0.04,12,-0.22,72,-0.22,12,0.04,72,19.08,11,1.72,11,1.1,11,-
1980.472782,174.0381944,1980-06-22--00:55:00,109.67215,13.00986,0,0,0.51,12,0.18,72,0.18,12,0.51,72,18.98,11,2.19,11,1.5,11,-
1980.472791,174.0416667,1980-06-22--01:00:00,109.46705,14.20739,0,0,0.51,12,0.18,72,0.18,12,0.51,72,18.98,11,2.19,11,1.5,11,-
1980.472801,174.0451389,1980-06-22--01:05:00,109.24432,15.39979,0,0,NA,99,NA,99,NA,99,NA,99,19.47,99,2.19,99,3.11,99,-
1980.47281,174.0486111,1980-06-22--01:10:00,109.00413,16.58671,0,0,0.51,12,0.18,72,0.18,12,0.51,72,18.98,11,2.19,11,1.5,11,-
1980.47282,174.0520833,1980-06-22--01:15:00,108.74667,17.76781,0,0,0.51,12,-0.22,72,-0.22,12,0.51,72,18.98,11,2.19,11,1.1,11,-
1980.472829,174.0555556,1980-06-22--01:20:00,108.47213,18.94277,0,0,0.51,12,0.59,72,0.59,12,0.51,72,18.98,11,2.19,11,1.91,11,-
1980.472839,174.0590278,1980-06-22--01:25:00,108.18072,20.11127,0,0,0.51,12,0.18,72,0.18,12,0.51,72,18.98,11,2.19,11,1.5,11,-
1980.472848,174.0625,1980-06-22--01:30:00,107.87265,21.27303,0,0,0.99,12,0.18,72,0.18,12,0.99,72,18.98,11,2.67,11,1.5,11,-
1980.472858,174.0659722,1980-06-22--01:35:00,107.54814,22.4278,0,0,0.04,12,-0.22,72,-0.22,12,0.04,72,18.89,11,1.72,11,1.1,11,-
1980.472867,174.0694444,1980-06-22--01:40:00,107.20742,23.57531,0,0,0.51,12,0.18,72,0.18,12,0.51,72,18.89,11,2.19,11,1.5,11,-
