Station ID Number:,94169,-,-,-,-,Type of Measurement:,GHI,GHI_Flag,DrHI_Calc,DrHI_Calc_Flag,DNI,DNI_Flag,DHI_Calc,DHI_Calc_Flag,GHI_original,GHI_original_Flag,DNI_original,DNI_original_Flag,NOTES
1980.1379781420767,51.5,1980-02-20--12:00:00,57.54158,168.06798,747.27,1392.3700000000001,232.,12,NA,99,NA,99,NA,99,NA,11,NA,99,-
1980.1380919854282,51.541666666666664,1980-02-20--13:00:00,56.945890000000006,185.57722,759.4300000000001,1392.3500000000001,263.,12,NA,99,NA,99,NA,99,NA,11,NA,99,-
1980.1382058287797,51.58333333333333,1980-02-20--14:00:00,59.485170000000004,202.65568000000002,706.97,1392.32,240.,12,NA,99,NA,99,NA,99,NA,11,NA,99,-
1980.1383196721313,51.625,1980-02-20--15:00:00,64.76845,218.21820000000002,593.5,1392.29,183.,12,NA,99,NA,99,NA,99,NA,11,NA,99,-
1980.1384335154828,51.666666666666664,1980-02-20--16:00:00,72.14389,231.92682000000002,426.91,1392.27,236.,12,NA,99,NA,99,NA,99,NA,11,NA,99,-
1980.1385473588343,51.70833333333333,1980-02-20--17:00:00,80.94393000000001,244.04425000000003,219.14000000000001,1392.24,121.,12,NA,99,NA,99,NA,99,NA,11,NA,99,-
1980.138661202186,51.75,1980-02-20--18:00:00,90.41629,255.10207000000003,0,0.,14.,12,NA,99,NA,99,NA,99,NA,11,NA,99,-
1980.1387750455376,51.791666666666664,1980-02-20--19:00:00,101.06960000000001,265.71835000000004,0,0.,0.,12,0.,72,0.,12,0.,72,NA,11,NA,11,-
1980.1388888888891,51.83333333333333,1980-02-20--20:00:00,111.51084000000002,276.57854000000003,0,0.,0.,12,0.,72,0.,12,0.,72,NA,11,NA,11,-
1980.1390027322407,51.875,1980-02-20--21:00:00,121.69706000000001,288.51756,0,0.,0.,12,0.,72,0.,12,0.,72,NA,11,NA,11,-
1980.1391165755922,51.916666666666664,1980-02-20--22:00:00,131.11281000000002,302.65218000000004,0,0.,0.,12,0.,72,0.,12,0.,72,NA,11,NA,11,-
1980.1392304189437,51.95833333333333,1980-02-20--23:00:00,138.94079000000002,320.40368,0,0.,0.,12,0.,72,0.,12,0.,72,NA,11,NA,11,-
1980.1393442622953,52.,1980-02-20--24:00:00,143.93086000000002,342.76968000000005,0,0.,0.,12,0.,72,0.,12,0.,72,NA,11,NA,11,-
1980.1394581056468,52.041666666666664,1980-02-21--01:00:00,144.75169000000002,8.14503,0,0.,0.,12,0.,72,0.,12,0.,72,NA,11,NA,11,-
1980.1395719489983,52.08333333333333,1980-02-21--02:00:00,141.12339,31.976560000000003,0,0.,0.,12,0.,72,0.,12,0.,72,NA,11,NA,11,-
1980.1396857923498,52.125,1980-02-21--03:00:00,134.13979,51.338300000000004,0,0.,0.,12,0.,72,0.,12,0.,72,NA,11,NA,11,-
1980.1397996357014,52.166666666666664,1980-02-21--04:00:00,125.16729000000001,66.58995,0,0.,0.,12,0.,72,0.,12,0.,72,NA,11,NA,11,-
1980.139913479053,52.20833333333333,1980-02-21--05:00:00,115.17205000000001,79.15868,0,0.,0.,12,0.,72,0.,12,0.,72,NA,11,NA,11,-
1980.1400273224046,52.25,1980-02-21--06:00:00,104.75648000000001,90.28528000000001,0,0.,0.,12,0.,72,0.,12,0.,72,NA,11,NA,11,-
1980.1401411657562,52.291666666666664,1980-02-21--07:00:00,94.30310000000001,100.89029000000001,0,0.,0.,12,NA,99,NA,99,NA,99,NA,11,NA,99,-
1980.1402550091077,52.33333333333333,1980-02-21--08:00:00,84.20098,111.70061000000001,84.44,835.76,47.,12,NA,99,NA,99,NA,99,NA,11,NA,99,-
1980.1403688524592,52.375,1980-02-21--09:00:00,75.01051000000001,123.35751,359.98,1391.82,187.,12,43.45,72,168.,12,143.55,72,NA,11,NA,11,-
1980.1404826958108,52.416666666666664,1980-02-21--10:00:00,66.99962000000001,136.44199,543.83,1391.8,198.,12,26.96,72,69.,12,171.04,72,NA,11,NA,11,-
1980.1405965391623,52.45833333333333,1980-02-21--11:00:00,60.82880000000001,151.35881,678.38,1391.77,339.,12,119.42,72,245.,12,219.58,72,NA,11,NA,11,-
1980.1407103825138,52.5,1980-02-21--12:00:00,57.18209,168.03672,754.28,1391.74,483.,12,166.39000000000001,72,307.,12,316.61,72,NA,11,NA,11,-
1980.1408242258653,52.541666666666664,1980-02-21--13:00:00,56.58905000000001,185.63915000000003,766.34,1391.72,465.,12,197.68,72,359.,12,267.32,72,NA,11,NA,11,-
1980.1409380692169,52.58333333333333,1980-02-21--14:00:00,59.1467,202.80063,713.72,1391.69,395.,12,152.31,72,297.,12,242.69,72,NA,11,NA,11,-
1980.1410519125684,52.625,1980-02-21--15:00:00,64.45743,218.42049000000003,600.0600000000001,1391.66,346.,12,185.41,72,430.,12,160.59,72,NA,11,NA,11,-
1980.14116575592,52.666666666666664,1980-02-21--16:00:00,71.86132,232.16240000000002,433.24,1391.64,234.,12,117.68,72,378.,12,116.32000000000001,72,NA,11,NA,11,-
1980.1412795992717,52.70833333333333,1980-02-21--17:00:00,80.68658,244.29862000000003,225.21,1391.6100000000001,131.,12,76.55,72,473.,12,54.45,72,NA,11,NA,11,-
1980.1413934426232,52.75,1980-02-21--18:00:00,90.00717,255.36936000000003,0,0.,17.,12,85.,72,85.,12,17.,72,NA,11,NA,11,-
1980.1415072859747,52.791666666666664,1980-02-21--19:00:00,100.83363000000001,265.9981,0,0.,0.,12,0.,72,0.,12,0.,72,NA,11,NA,11,-
1980.1416211293263,52.83333333333333,1980-02-21--20:00:00,111.27414,276.87259,0,0.,0.,12,0.,72,0.,12,0.,72,NA,11,NA,11,-
1980.1417349726778,52.875,1980-02-21--21:00:00,121.44843000000002,288.82635000000005,0,0.,0.,12,0.,72,0.,12,0.,72,NA,11,NA,11,-
1980.1418488160293,52.916666666666664,1980-02-21--22:00:00,130.83958,302.9669,0,0.,0.,12,0.,72,0.,12,0.,72,NA,11,NA,11,-
1980.1419626593809,52.95833333333333,1980-02-21--23:00:00,138.63106000000002,320.68867,0,0.,0.,12,0.,72,0.,12,0.,72,NA,11,NA,11,-
1980.1420765027324,53.,1980-02-21--24:00:00,143.58350000000002,342.94398,0,0.,0.,12,0.,72,0.,12,0.,72,NA,11,NA,11,-
1980.142190346084,53.041666666666664,1980-02-22--01:00:00,144.38933,8.131,0,0.,0.,12,0.,72,0.,12,0.,72,NA,11,NA,11,-
1980.1423041894354,53.08333333333333,1980-02-22--02:00:00,140.77761,31.803430000000002,0,0.,0.,12,0.,72,0.,12,0.,72,NA,11,NA,11,-
1980.142418032787,53.125,1980-02-22--03:00:00,133.82269000000002,51.093590000000006,0,0.,0.,12,0.,72,0.,12,0.,72,NA,11,NA,11,-
1980.1425318761387,53.166666666666664,1980-02-22--04:00:00,124.87379000000001,66.32944,0,0.,0.,12,0.,72,0.,12,0.,72,NA,11,NA,11,-
1980.1426457194902,53.20833333333333,1980-02-22--05:00:00,114.89216,78.90353,0,0.,0.,12,0.,72,0.,12,0.,72,NA,11,NA,11,-
1980.1427595628418,53.25,1980-02-22--06:00:00,104.4804,90.04116,0,0.,0.,12,0.,72,0.,12,0.,72,NA,11,NA,11,-
1980.1428734061933,53.291666666666664,1980-02-22--07:00:00,94.0181,100.65835000000001,0,0.,0.,12,0.,72,0.,12,0.,72,NA,11,NA,11,-
1980.1429872495448,53.33333333333333,1980-02-22--08:00:00,83.91521,111.48268000000002,92.72,874.6700000000001,28.,12,0.53,72,5.,12,27.47,72,NA,11,NA,11,-
1980.1431010928964,53.375,1980-02-22--09:00:00,74.70271000000001,123.15949,367.03000000000003,1391.19,81.,12,0.,72,0.,12,81.,72,NA,11,NA,11,-
1980.143214936248,53.416666666666664,1980-02-22--10:00:00,66.66988,136.27704,550.94,1391.16,115.,12,0.,72,0.,12,115.,72,NA,11,NA,11,-
1980.1433287795994,53.45833333333333,1980-02-22--11:00:00,60.478410000000004,151.24904,685.48,1391.13,402.,12,68.99,72,140.,12,333.01,72,NA,11,NA,11,-
1980.143442622951,53.5,1980-02-22--12:00:00,56.819500000000005,168.00794000000002,761.32,1391.1100000000001,299.,12,20.8,72,38.,12,278.2,72,NA,11,NA,11,-
1980.1435564663025,53.541666666666664,1980-02-22--13:00:00,56.229690000000005,185.70508,773.25,1391.08,NA,99,0.,72,0.,12,NA,99,NA,99,NA,11,-
1980.143670309654,53.58333333333333,1980-02-22--14:00:00,58.806520000000006,202.95053000000001,720.47,1391.05,NA,99,0.,72,0.,12,NA,99,NA,99,NA,11,-
1980.1437841530058,53.625,1980-02-22--15:00:00,64.14544000000001,218.62787000000003,606.61,1391.03,NA,99,0.,72,0.,12,NA,99,NA,99,NA,11,-
1980.1438979963573,53.666666666666664,1980-02-22--16:00:00,71.57827,232.40271,439.57,1391.,NA,99,0.,72,0.,12,NA,99,NA,99,NA,11,-
1980.1440118397088,53.70833333333333,1980-02-22--17:00:00,80.42892,244.55723000000003,231.28,1390.97,NA,99,0.,72,0.,12,NA,99,NA,99,NA,11,-
1980.1441256830603,53.75,1980-02-22--18:00:00,89.80476,255.64046000000002,4.74,1390.95,NA,92,0.,92,0.,92,NA,99,NA,91,NA,91,-
1980.1442395264119,53.791666666666664,1980-02-22--19:00:00,100.59736000000001,266.28128000000004,0,0.,0.,12,0.,72,0.,12,0.,72,NA,11,NA,11,-
1980.1443533697634,53.83333333333333,1980-02-22--20:00:00,111.03691,277.16978,0,0.,0.,12,0.,72,0.,12,0.,72,NA,11,NA,11,-
1980.144467213115,53.875,1980-02-22--21:00:00,121.19885000000001,289.13796,0,0.,0.,12,0.,72,0.,12,0.,72,NA,11,NA,11,-
1980.1445810564664,53.916666666666664,1980-02-22--22:00:00,130.56493,303.28399,0,0.,0.,12,0.,72,0.,12,0.,72,NA,11,NA,11,-
1980.144694899818,53.95833333333333,1980-02-22--23:00:00,138.31942,320.97559,0,0.,0.,12,0.,72,0.,12,0.,72,NA,11,NA,11,-
1980.1448087431695,54.,1980-02-22--24:00:00,143.23381,343.12074,0,0.,0.,12,0.,72,0.,12,0.,72,NA,11,NA,11,-
1980.144922586521,54.041666666666664,1980-02-23--01:00:00,144.02404,8.12129,0,0.,0.,12,0.,72,0.,12,0.,72,NA,11,NA,11,-
1980.1450364298728,54.08333333333333,1980-02-23--02:00:00,140.4281,31.635180000000002,0,0.,0.,12,0.,72,0.,12,0.,72,NA,11,NA,11,-
1980.1451502732243,54.125,1980-02-23--03:00:00,133.50137,50.852540000000005,0,0.,0.,12,0.,72,0.,12,0.,72,NA,11,NA,11,-
1980.1452641165758,54.166666666666664,1980-02-23--04:00:00,124.57597000000001,66.07117000000001,0,0.,0.,12,0.,72,0.,12,0.,72,NA,11,NA,11,-
1980.1453779599274,54.20833333333333,1980-02-23--05:00:00,114.60807000000001,78.64963,0,0.,0.,12,0.,72,0.,12,0.,72,NA,11,NA,11,-
1980.145491803279,54.25,1980-02-23--06:00:00,104.20029000000001,89.79765,0,0.,0.,12,0.,72,0.,12,0.,72,NA,11,NA,11,-
1980.1456056466304,54.291666666666664,1980-02-23--07:00:00,93.72844,100.42665000000001,0,0.,0.,12,0.,72,0.,12,0.,72,NA,11,NA,11,-
1980.145719489982,54.33333333333333,1980-02-23--08:00:00,83.62546,111.26479,101.49000000000001,914.14,50.,12,4.11,72,37.,12,45.89,72,NA,11,NA,11,-
1980.1458333333335,54.375,1980-02-23--09:00:00,74.39135,122.96149000000001,374.15000000000003,1390.54,149.,12,20.990000000000002,72,78.,12,128.01,72,NA,11,NA,11,-
1980.145947176685,54.416666666666664,1980-02-23--10:00:00,66.33670000000001,136.11238,558.1,1390.51,311.,12,164.56,72,410.,12,146.44,72,NA,11,NA,11,-
1980.1460610200365,54.45833333333333,1980-02-23--11:00:00,60.12473000000001,151.14035,692.62,1390.49,497.,12,342.7,72,688.,12,154.3,72,NA,11,NA,11,-
1980.146174863388,54.5,1980-02-23--12:00:00,56.453920000000004,167.98160000000001,768.38,1390.46,448.,12,336.54,72,609.,12,111.46000000000001,72,NA,11,NA,11,-
1980.1462887067396,54.541666666666664,1980-02-23--13:00:00,55.867940000000004,185.77498000000003,780.1800000000001,1390.43,554.,12,453.37,72,808.,12,100.63,72,NA,11,NA,11,-
1980.1464025500914,54.58333333333333,1980-02-23--14:00:00,58.46473,203.10536000000002,727.21,1390.41,344.,12,184.1,72,352.,12,159.9,72,NA,11,NA,11,-
1980.1465163934429,54.625,1980-02-23--15:00:00,63.832570000000004,218.84028,613.15,1390.38,317.,12,171.11,72,388.,12,145.89000000000001,72,NA,11,NA,11,-
1980.1466302367944,54.666666666666664,1980-02-23--16:00:00,71.29484000000001,232.64767,445.88,1390.3500000000001,126.,12,43.94,72,137.,12,82.06,72,NA,11,NA,11,-
1980.146744080146,54.70833333333333,1980-02-23--17:00:00,80.17104,244.81998000000002,237.34,1390.32,81.,12,15.530000000000001,72,91.,12,65.47,72,NA,11,NA,11,-
1980.1468579234975,54.75,1980-02-23--18:00:00,89.59851,255.91524,9.74,1390.3,9.,92,0.,92,0.,92,9.,92,NA,91,NA,91,-
1980.146971766849,54.791666666666664,1980-02-23--19:00:00,100.36085000000001,266.56780000000003,0,0.,0.,12,0.,72,0.,12,0.,72,NA,11,NA,11,-
1980.1470856102005,54.83333333333333,1980-02-23--20:00:00,110.79916000000001,277.46997000000005,0,0.,0.,12,0.,72,0.,12,0.,72,NA,11,NA,11,-
1980.147199453552,54.875,1980-02-23--21:00:00,120.94835,289.45222,0,0.,0.,12,0.,72,0.,12,0.,72,NA,11,NA,11,-
1980.1473132969036,54.916666666666664,1980-02-23--22:00:00,130.28888,303.60325,0,0.,0.,12,0.,72,0.,12,0.,72,NA,11,NA,11,-
1980.147427140255,54.95833333333333,1980-02-23--23:00:00,138.00593,321.26426000000004,0,0.,0.,12,0.,72,0.,12,0.,72,NA,11,NA,11,-
1980.1475409836066,55.,1980-02-23--24:00:00,142.88189,343.29977,0,0.,0.,12,0.,72,0.,12,0.,72,NA,11,NA,11,-
1980.1476548269584,55.041666666666664,1980-02-24--01:00:00,143.65593,8.11574,0,0.,0.,12,0.,72,0.,12,0.,72,NA,11,NA,11,-
1980.14776867031,55.08333333333333,1980-02-24--02:00:00,140.07500000000002,31.47173,0,0.,0.,12,0.,72,0.,12,0.,72,NA,11,NA,11,-
1980.1478825136614,55.125,1980-02-24--03:00:00,133.17598,50.615140000000004,0,0.,0.,12,0.,72,0.,12,0.,72,NA,11,NA,11,-
1980.147996357013,55.166666666666664,1980-02-24--04:00:00,124.27398000000001,65.81518000000001,0,0.,0.,12,0.,72,0.,12,0.,72,NA,11,NA,11,-
1980.1481102003645,55.20833333333333,1980-02-24--05:00:00,114.31989000000002,78.39701000000001,0,0.,0.,12,0.,72,0.,12,0.,72,NA,11,NA,11,-
1980.148224043716,55.25,1980-02-24--06:00:00,103.91625,89.55480000000001,0,0.,0.,12,0.,72,0.,12,0.,72,NA,11,NA,11,-
1980.1483378870676,55.291666666666664,1980-02-24--07:00:00,93.43403,100.19520000000001,0,0.,0.,12,0.,72,0.,12,0.,72,NA,11,NA,11,-
1980.148451730419,55.33333333333333,1980-02-24--08:00:00,83.33188000000001,111.04694,110.8,954.1800000000001,21.,12,0.,72,0.,12,21.,72,NA,11,NA,11,-
1980.1485655737706,55.375,1980-02-24--09:00:00,74.07655000000001,122.76350000000001,381.32,1389.89,100.,12,0.,72,0.,12,100.,72,NA,11,NA,11,-
1980.1486794171221,55.416666666666664,1980-02-24--10:00:00,66.00021000000001,135.94801,565.3000000000001,1389.8600000000001,156.,12,6.51,72,16.,12,149.49,72,NA,11,NA,11,-
1980.1487932604737,55.45833333333333,1980-02-24--11:00:00,59.76787,151.03272,699.79,1389.83,335.,12,23.66,72,47.,12,311.34000000000003,72,NA,11,NA,11,-
1980.1489071038254,55.5,1980-02-24--12:00:00,56.085480000000004,167.95769,775.45,1389.81,348.,12,27.900000000000002,72,50.,12,320.1,72,NA,11,NA,11,-
1980.149020947177,55.541666666666664,1980-02-24--13:00:00,55.503910000000005,185.84885000000003,787.1,1389.78,328.,12,8.5,72,15.,12,319.5,72,NA,11,NA,11,-
1980.1491347905285,55.58333333333333,1980-02-24--14:00:00,58.12144000000001,203.26508,733.96,1389.75,229.,12,0.,72,0.,12,229.,72,NA,11,NA,11,-
1980.14924863388,55.625,1980-02-24--15:00:00,63.51892000000001,219.05767000000003,619.6800000000001,1389.72,331.,12,62.43,72,140.,12,268.57,72,NA,11,NA,11,-
1980.1493624772315,55.666666666666664,1980-02-24--16:00:00,71.01111,232.89720000000003,452.19,1389.7,179.,12,5.21,72,16.,12,173.79,72,NA,11,NA,11,-
1980.149476320583,55.70833333333333,1980-02-24--17:00:00,79.91301,245.08678000000003,243.39000000000001,1389.67,61.,12,0.,72,0.,12,61.,72,NA,11,NA,11,-
1980.1495901639346,55.75,1980-02-24--18:00:00,89.38877000000001,256.1936,14.82,1389.64,6.,92,0.,92,0.,92,6.,92,NA,91,NA,91,-
1980.1497040072861,55.791666666666664,1980-02-24--19:00:00,100.12410000000001,266.85751000000005,0,0.,0.,12,0.,72,0.,12,0.,72,NA,11,NA,11,-
1980.1498178506376,55.83333333333333,1980-02-24--20:00:00,110.56092000000001,277.77304000000004,0,0.,0.,12,0.,72,0.,12,0.,72,NA,11,NA,11,-
1980.1499316939892,55.875,1980-02-24--21:00:00,120.69697000000001,289.76898,0,0.,0.,12,0.,72,0.,12,0.,72,NA,11,NA,11,-
1980.1500455373407,55.916666666666664,1980-02-24--22:00:00,130.01148,303.92453,0,0.,0.,12,0.,72,0.,12,0.,72,NA,11,NA,11,-
1980.1501593806925,55.95833333333333,1980-02-24--23:00:00,137.69065,321.55447000000004,0,0.,0.,12,0.,72,0.,12,0.,72,NA,11,NA,11,-
1980.150273224044,56.,1980-02-24--24:00:00,142.5278,343.48086,0,0.,0.,12,0.,72,0.,12,0.,72,NA,11,NA,11,-
1980.1503870673955,56.041666666666664,1980-02-25--01:00:00,143.28513,8.11414,0,0.,0.,12,0.,72,0.,12,0.,72,NA,11,NA,11,-
1980.150500910747,56.08333333333333,1980-02-25--02:00:00,139.71846000000002,31.312970000000004,0,0.,0.,12,0.,72,0.,12,0.,72,NA,11,NA,11,-
1980.1506147540986,56.125,1980-02-25--03:00:00,132.84666,50.38138000000001,0,0.,0.,12,0.,72,0.,12,0.,72,NA,11,NA,11,-
1980.15072859745,56.166666666666664,1980-02-25--04:00:00,123.96794000000001,65.56150000000001,0,0.,0.,12,0.,72,0.,12,0.,72,NA,11,NA,11,-
1980.1508424408016,56.20833333333333,1980-02-25--05:00:00,114.02778,78.14572000000001,0,0.,0.,12,0.,72,0.,12,0.,72,NA,11,NA,11,-
1980.1509562841532,56.25,1980-02-25--06:00:00,103.62844000000001,89.31264,0,0.,0.,12,0.,72,0.,12,0.,72,NA,11,NA,11,-
1980.1510701275047,56.291666666666664,1980-02-25--07:00:00,93.13471000000001,99.96405000000001,0,0.,0.,12,0.,72,0.,12,0.,72,NA,11,NA,11,-
1980.1511839708562,56.33333333333333,1980-02-25--08:00:00,83.03462,110.82915000000001,120.64,994.8000000000001,41.,12,0.,72,0.,12,41.,72,NA,11,NA,11,-
1980.1512978142077,56.375,1980-02-25--09:00:00,73.75845000000001,122.56553000000001,388.55,1389.23,63.,12,0.,72,0.,12,63.,72,NA,11,NA,11,-
1980.1514116575595,56.416666666666664,1980-02-25--10:00:00,65.66054000000001,135.78391000000002,572.5500000000001,1389.2,115.,12,0.,72,0.,12,115.,72,NA,11,NA,11,-
1980.151525500911,56.45833333333333,1980-02-25--11:00:00,59.40798,150.92612000000003,706.98,1389.17,444.,12,243.77,72,479.,12,200.23000000000002,72,NA,11,NA,11,-
1980.1516393442625,56.5,1980-02-25--12:00:00,55.714290000000005,167.93618,782.53,1389.14,330.,12,101.4,72,180.,12,228.6,72,NA,11,NA,11,-
1980.151753187614,56.541666666666664,1980-02-25--13:00:00,55.13772,185.92665000000002,794.03,1389.1200000000001,230.,12,5.14,72,9.,12,224.86,72,NA,11,NA,11,-
1980.1518670309656,56.58333333333333,1980-02-25--14:00:00,57.776770000000006,203.42965,740.69,1389.09,164.,12,0.,72,0.,12,164.,72,NA,11,NA,11,-
1980.1519808743171,56.625,1980-02-25--15:00:00,63.20458000000001,219.27997000000002,626.2,1389.06,83.,12,0.,72,0.,12,83.,72,NA,11,NA,11,-
1980.1520947176687,56.666666666666664,1980-02-25--16:00:00,70.72716000000001,233.15121000000002,458.47,1389.03,53.,12,0.,72,0.,12,53.,72,NA,11,NA,11,-
1980.1522085610202,56.70833333333333,1980-02-25--17:00:00,79.65489000000001,245.35752000000002,249.43,1389.,18.,12,0.,72,0.,12,18.,72,NA,11,NA,11,-
1980.1523224043717,56.75,1980-02-25--18:00:00,89.17587,256.47544000000005,19.98,1388.98,4.,92,0.,92,0.,92,4.,92,NA,91,NA,91,-
1980.1524362477232,56.791666666666664,1980-02-25--19:00:00,99.88717000000001,267.15031000000005,0,0.,0.,12,0.,72,0.,12,0.,72,NA,11,NA,11,-
1980.1525500910748,56.83333333333333,1980-02-25--20:00:00,110.32222000000002,278.07884,0,0.,0.,12,0.,72,0.,12,0.,72,NA,11,NA,11,-
1980.1526639344263,56.875,1980-02-25--21:00:00,120.44472,290.08809,0,0.,0.,12,0.,72,0.,12,0.,72,NA,11,NA,11,-
1980.152777777778,56.916666666666664,1980-02-25--22:00:00,129.73274,304.24764000000005,0,0.,0.,12,0.,72,0.,12,0.,72,NA,11,NA,11,-
1980.1528916211296,56.95833333333333,1980-02-25--23:00:00,137.37363000000002,321.84604,0,0.,0.,12,0.,72,0.,12,0.,72,NA,11,NA,11,-
1980.153005464481,57.,1980-02-25--24:00:00,142.17165,343.66382000000004,0,0.,0.,12,0.,72,0.,12,0.,72,NA,11,NA,11,-
1980.1531193078326,57.041666666666664,1980-02-26--01:00:00,142.91175,8.11632,0,0.,0.,12,0.,72,0.,12,0.,72,NA,11,NA,11,-
1980.1532331511842,57.08333333333333,1980-02-26--02:00:00,139.35862,31.158800000000003,0,0.,0.,12,0.,72,0.,12,0.,72,NA,11,NA,11,-
1980.1533469945357,57.125,1980-02-26--03:00:00,132.51356,50.15124,0,0.,0.,12,0.,72,0.,12,0.,72,NA,11,NA,11,-
1980.1534608378872,57.166666666666664,1980-02-26--04:00:00,123.65800000000002,65.31015000000001,0,0.,0.,12,0.,72,0.,12,0.,72,NA,11,NA,11,-
1980.1535746812388,57.20833333333333,1980-02-26--05:00:00,113.73185000000001,77.89580000000001,0,0.,0.,12,0.,72,0.,12,0.,72,NA,11,NA,11,-
1980.1536885245903,57.25,1980-02-26--06:00:00,103.33696,89.07121000000001,0,0.,0.,12,0.,72,0.,12,0.,72,NA,11,NA,11,-
1980.1538023679418,57.291666666666664,1980-02-26--07:00:00,92.83018000000001,99.73322,0,0.,0.,12,0.,72,0.,12,0.,72,NA,11,NA,11,-
1980.1539162112933,57.33333333333333,1980-02-26--08:00:00,82.73381,110.61144000000002,131.04,1036.06,13.,12,0.,72,0.,12,13.,72,NA,11,NA,11,-
1980.154030054645,57.375,1980-02-26--09:00:00,73.43718000000001,122.36756000000001,395.83,1388.56,31.,12,0.,72,0.,12,31.,72,NA,11,NA,11,-
1980.1541438979966,57.416666666666664,1980-02-26--10:00:00,65.31781000000001,135.62005000000002,579.83,1388.53,44.,12,0.,72,0.,12,44.,72,NA,11,NA,11,-
1980.1542577413481,57.45833333333333,1980-02-26--11:00:00,59.04516,150.82052000000002,714.19,1388.5,71.,12,0.,72,0.,12,71.,72,NA,11,NA,11,-
1980.1543715846997,57.5,1980-02-26--12:00:00,55.34047,167.91704000000001,789.62,1388.47,122.,12,0.,72,0.,12,122.,72,NA,11,NA,11,-
1980.1544854280512,57.541666666666664,1980-02-26--13:00:00,54.76948,186.00838000000002,800.95,1388.44,129.,12,0.,72,0.,12,129.,72,NA,11,NA,11,-
1980.1545992714027,57.58333333333333,1980-02-26--14:00:00,57.430820000000004,203.59905,747.41,1388.42,101.,12,0.,72,0.,12,101.,72,NA,11,NA,11,-
1980.1547131147543,57.625,1980-02-26--15:00:00,62.88967,219.50713000000002,632.7,1388.39,82.,12,0.,72,0.,12,82.,72,NA,11,NA,11,-
1980.1548269581058,57.666666666666664,1980-02-26--16:00:00,70.44307,233.40962000000002,464.74,1388.3600000000001,54.,12,0.,72,0.,12,54.,72,NA,11,NA,11,-
1980.1549408014573,57.70833333333333,1980-02-26--17:00:00,79.39675000000001,245.6321,255.46,1388.33,18.,12,0.,72,0.,12,18.,72,NA,11,NA,11,-
1980.1550546448088,57.75,1980-02-26--18:00:00,88.96016,256.76062,25.19,1388.3,1.,12,0.,72,0.,12,1.,72,NA,11,NA,11,-
1980.1551684881604,57.791666666666664,1980-02-26--19:00:00,99.65008,267.44606000000005,0,0.,0.,12,0.,72,0.,12,0.,72,NA,11,NA,11,-
1980.1552823315121,57.83333333333333,1980-02-26--20:00:00,110.08309000000001,278.38724,0,0.,0.,12,0.,72,0.,12,0.,72,NA,11,NA,11,-
1980.1553961748637,57.875,1980-02-26--21:00:00,120.19163,290.40939000000003,0,0.,0.,12,0.,72,0.,12,0.,72,NA,11,NA,11,-
1980.1555100182152,57.916666666666664,1980-02-26--22:00:00,129.45272,304.57241000000005,0,0.,0.,12,0.,72,0.,12,0.,72,NA,11,NA,11,-
1980.1556238615667,57.95833333333333,1980-02-26--23:00:00,137.05491,322.13877,0,0.,0.,12,0.,72,0.,12,0.,72,NA,11,NA,11,-
1980.1557377049182,58.,1980-02-26--24:00:00,141.81351,343.84846000000005,0,0.,0.,12,0.,72,0.,12,0.,72,NA,11,NA,11,-
1980.1558515482698,58.041666666666664,1980-02-27--01:00:00,142.53591,8.12208,0,0.,0.,12,0.,72,0.,12,0.,72,NA,11,NA,11,-
1980.1559653916213,58.08333333333333,1980-02-27--02:00:00,138.99562,31.009090000000004,0,0.,0.,12,0.,72,0.,12,0.,72,NA,11,NA,11,-
1980.1560792349728,58.125,1980-02-27--03:00:00,132.17683000000002,49.924690000000005,0,0.,0.,12,0.,72,0.,12,0.,72,NA,11,NA,11,-
1980.1561930783243,58.166666666666664,1980-02-27--04:00:00,123.34429000000002,65.06116,0,0.,0.,12,0.,72,0.,12,0.,72,NA,11,NA,11,-
1980.1563069216759,58.20833333333333,1980-02-27--05:00:00,113.43224000000001,77.64728000000001,0,0.,0.,12,0.,72,0.,12,0.,72,NA,11,NA,11,-
1980.1564207650274,58.25,1980-02-27--06:00:00,103.04195000000001,88.83053000000001,0,0.,0.,12,0.,72,0.,12,0.,72,NA,11,NA,11,-
1980.1565346083792,58.291666666666664,1980-02-27--07:00:00,92.51994,99.50272000000001,0,0.,0.,12,NA,99,NA,99,NA,99,NA,11,NA,99,-
1980.1566484517307,58.33333333333333,1980-02-27--08:00:00,82.42961000000001,110.39380000000001,142.02,1078.02,9.,12,NA,99,NA,99,NA,99,NA,11,NA,99,-
1980.1567622950822,58.375,1980-02-27--09:00:00,73.11287,122.16960000000002,403.16,1387.88,32.,12,NA,99,NA,99,NA,99,NA,11,NA,99,-
1980.1568761384337,58.416666666666664,1980-02-27--10:00:00,64.97217,135.45642,587.14,1387.8500000000001,81.,12,NA,99,NA,99,NA,99,NA,11,NA,99,-
1980.1569899817853,58.45833333333333,1980-02-27--11:00:00,58.679550000000006,150.71589,721.42,1387.82,130.,12,NA,99,NA,99,NA,99,NA,11,NA,99,-
1980.1571038251368,58.5,1980-02-27--12:00:00,54.964150000000004,167.90025,796.72,1387.79,300.,12,NA,99,NA,99,NA,99,NA,11,NA,99,-
1980.1572176684883,58.541666666666664,1980-02-27--13:00:00,54.39931000000001,186.09400000000002,807.86,1387.76,208.,12,NA,99,NA,99,NA,99,NA,11,NA,99,-
