Station ID Number:,94040,-,-,-,-,Type of Measurement:,GHI,GTI(15:180),DrHI_Calc,DNI,DHI,PV_Power,PV_Power,Wind_Speed,Temperature
Station Name:,ASO,-,-,-,-,Element:,1000,1160,2000,2010,3000,5161,5162,9210,9300
Station Location:,Ashland_Oregon_USA,-,-,-,-,Instrument Serial Number:,RSP(PY35563_GHI),LICOR(PY22981),RSP(PY35563_DNI),RSP(PY35563_DNI),RSP(PY35563_DHI),PV5kw(ASO),PV15kw(ASO),WindSpeed(ASO),Temperature(ASO)
Latitude:,42.19441,-,-,-,-,Instrument Shorthand Name:,RSP,GTI(15:180),-,RSP,RSP,PV5kw(ASO),PV15kw(ASO),WS(ASO),TEMP(ASO)
Longitude (+ East):,-122.698158,-,-,-,-,Responsivity:,9.8322,9.586300000000001,-,9.8322,9.8322,160.,2.7777800000000004,1308.9005200000001,1000.0000000000001
Altitude (m):,594.,-,+-3_Degrees,+-7.5_Degrees,-,Estimated Uncertainty (U95%):,3.125,3.362,3.125,3.125,3.125,1.999,2.191,4.383,2.2
Time Zone (+ East):,-8.,-,DNI_WeightedSZA,Middle_of_hour,-,Sample Method:,Avg,Avg,-,Avg,Avg,Avg,Avg,Avg,Avg
Time Interval (Minutes):,1,-,-,-,-,Units:,W/m^2,W/m^2,W/m^2,W/m^2,W/m^2,Watts,Watts,m/s,C
Year//Month,2020//04,-,-,-,-,Column Notes:,AdjustedColumn,AdjustedColumn,CalculatedColumn,AdjustedColumn,AdjustedColumn,MeasuredColumn,MeasuredColumn,MeasuredColumn,MeasuredColumn
year.fractionofyear,dayofyear.fractionofday,YYYY-MM-DD--HH:MM:SS,SZA,AZM,ETR (W/m^2),ETRn (W/m^2),GHI,GTI(15:180),DrHI_Calc,DNI,DHI,PV_Power,PV_Power,Wind_Speed,Temperature
2020.2600182149365,96.16666666666666,2020-04-05--04:00:00,114.1,55.3,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-255.88,0.0,2.5807,8.3
2020.260132058288,96.20833333333333,2020-04-05--05:00:00,104.33,67.27,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-243.93,0.0,2.2377,8.15
2020.2602459016396,96.25,2020-04-05--06:00:00,88.45,77.9,5.34,294.39,1.79,1.63,0.0,0.0,1.79,-254.05,0.0,2.4708,8.07
2020.260359744991,96.29166666666666,2020-04-05--07:00:00,81.47,87.95,177.29,1358.69,80.76,76.42,3.11,17.87,77.65,-132.23,273.07,3.1017,8.38
2020.2604735883426,96.33333333333333,2020-04-05--08:00:00,71.28,98.18,430.54,1358.66,271.85,279.66,105.53,321.84,166.31,459.03,2369.32,2.6185,9.45
2020.2605874316941,96.375,2020-04-05--09:00:00,60.69,109.45,662.98,1358.63,444.02,491.12,212.36,428.55,231.67,1305.35,4917.35,3.2923,10.78
2020.2607012750457,96.41666666666666,2020-04-05--10:00:00,50.82,122.88,857.47,1358.59,429.46,482.59,155.59,247.95,273.86,1327.88,5038.82,2.9762,11.53
2020.2608151183972,96.45833333333333,2020-04-05--11:00:00,42.54,139.93,1000.59,1358.56,504.55,537.73,70.48,95.11,434.07,1512.5,5684.85,3.4862,12.35
2020.2609289617487,96.5,2020-04-05--12:00:00,37.16,161.74,1082.57,1358.52,417.36,458.42,92.31,116.63,325.05,1229.47,4631.38,2.9988,13.1
2020.2610428051003,96.54166666666666,2020-04-05--13:00:00,36.09,186.89,1097.81,1358.49,335.9,341.37,9.33,11.63,326.57,832.15,3424.03,2.1193,12.36
2020.261156648452,96.58333333333333,2020-04-05--14:00:00,39.68,210.69,1045.31,1358.46,345.01,366.08,28.8,37.26,316.21,875.45,3767.05,1.9618,12.64
2020.2612704918035,96.625,2020-04-05--15:00:00,46.84,229.9,928.67,1358.43,372.42,423.56,130.31,198.72,242.11,1132.83,4149.15,2.7415,13.48
2020.261384335155,96.66666666666666,2020-04-05--16:00:00,56.11,244.82,755.89,1358.39,212.34,215.87,20.41,33.02,191.93,376.3,1884.03,2.8762,13.49
